"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX"
"20164","03341564",35,0,"1",.,"A"
"20164","03341574",9,0,"1",.,"A"
"20164","03341614",29,0,"1",.,"A"
"20164","03341624",38,0,"1",.,"A"
"20164","03341634",45,0,"1",.,"A"
"20164","03341644",38,0,"1",.,"A"
"20164","03341674",11,0,"1",.,"A"
"20164","03341684",17,0,"1",50,"D"
"20164","03341714",19,0,"1",.,"A"
"20164","03341814",33,0,"1",.,"A"
"20164","03341844",81,0,"1",.,"A"
"20164","03341904",58,0,"1",.,"A"
"20164","03341914",36,0,"1",.,"A"
"20164","03341934",29,0,"1",.,"A"
"20164","03341964",20,0,"1",.,"A"
"20164","03341974",21,0,"1",.,"A"
"20164","03341984",45,0,"1",.,"A"
"20164","03341994",22,0,"1",.,"A"
"20164","03342034",21,0,"1",.,"A"
"20164","03342084",37,0,"1",.,"A"
"20164","03342114",37,0,"1",.,"A"
"20164","03342124",20,0,"1",.,"A"
"20164","03342134",27,0,"1",.,"A"
"20164","03342144",15,0,"1",.,"A"
"20164","03342184",24,0,"1",100,"D"
"20164","03342194",32,0,"1",.,"A"
"20164","03342244",33,0,"1",.,"A"
"20164","03342264",33,0,"1",0,"D"
"20164","03342274",23,0,"1",.,"A"
"20164","03342284",31,0,"1",.,"A"
"20164","03342304",36,0,"1",.,"A"
"20164","03342324",54,0,"1",.,"A"
"20164","03342334",38,0,"1",.,"A"
"20164","03342344",43,0,"1",.,"A"
"20164","03342364",48,0,"1",.,"A"
"20164","03342384",17,0,"1",.,"A"
"20164","03342394",13,0,"1",.,"A"
"20164","03342404",37,0,"1",.,"A"
"20164","03342414",28,0,"1",.,"A"
"20164","03342424",24,0,"1",.,"A"
"20164","03342454",26,0,"1",.,"A"
"20164","03342474",34,0,"1",.,"A"
"20164","03342484",48,0,"1",.,"A"
"20164","03342494",26,0,"1",.,"A"
"20164","03342504",25,0,"1",.,"A"
"20164","03342534",61,0,"1",.,"A"
"20164","03342554",37,0,"1",.,"A"
"20164","03342574",25,0,"1",.,"A"
"20164","03342584",10,0,"1",.,"A"
"20164","03342594",33,0,"1",.,"A"
"20164","03342604",24,0,"1",.,"A"
"20164","03342684",12,0,"1",45,"D"
"20164","03342714",21,0,"1",.,"A"
"20164","03342724",32,0,"1",.,"A"
"20164","03342754",12,0,"1",.,"A"
"20164","03342774",40,0,"1",.,"A"
"20164","03342824",22,0,"1",.,"A"
"20164","03342864",23,0,"1",.,"A"
"20164","03342904",76,0,"1",.,"A"
"20164","03342924",10,0,"1",.,"A"
"20164","03342954",28,0,"1",.,"A"
"20164","03342984",17,0,"1",.,"A"
"20164","03343024",30,0,"1",15,"D"
"20164","03343034",16,0,"1",.,"A"
"20164","03343084",39,0,"1",.,"A"
"20164","03343094",32,0,"1",.,"A"
"20164","03343104",48,0,"1",.,"A"
"20164","03343114",13,0,"1",.,"A"
"20164","03343154",48,0,"1",.,"A"
"20164","03343164",22,0,"1",.,"A"
"20164","03343174",30,0,"1",.,"A"
"20164","03343214",27,0,"1",.,"A"
"20164","03343234",79,0,"1",.,"A"
"20164","03343254",56,0,"1",.,"A"
"20164","03343304",37,0,"1",.,"A"
"20164","03343314",32,0,"1",.,"A"
"20164","03343344",33,0,"1",.,"A"
"20164","03343384",34,0,"1",.,"A"
"20164","03343414",37,0,"1",.,"A"
"20164","03343434",17,0,"1",.,"A"
"20164","03343504",43,0,"1",.,"A"
"20164","03343514",26,0,"1",.,"A"
"20164","03343534",19,0,"1",.,"A"
"20164","03343554",32,0,"1",.,"A"
"20164","03343624",63,0,"1",.,"A"
"20164","03343634",43,0,"1",.,"A"
"20164","03343664",15,0,"1",.,"A"
"20164","03343694",55,0,"1",.,"A"
"20164","03343764",27,0,"1",.,"A"
"20164","03343784",27,0,"1",.,"A"
"20164","03343814",28,0,"1",.,"A"
"20164","03343834",8,0,"1",.,"A"
"20164","03343844",32,0,"1",.,"A"
"20164","03343854",38,0,"1",.,"A"
"20164","03343864",21,0,"1",.,"A"
"20164","03343874",24,0,"1",.,"A"
"20164","03343884",51,0,"1",.,"A"
"20164","03343894",8,0,"1",.,"A"
"20164","03343904",34,0,"1",.,"A"
"20164","03343924",48,0,"1",.,"A"
"20164","03343934",27,0,"1",.,"A"
"20164","03343954",31,0,"1",.,"A"
"20164","03343994",33,0,"1",.,"A"
"20164","03344004",24,0,"1",300,"D"
"20164","03344014",51,0,"1",.,"A"
"20164","03344024",15,0,"1",.,"A"
"20164","03344054",10,0,"1",.,"A"
"20164","03344074",26,0,"1",.,"A"
"20164","03344084",40,0,"1",.,"A"
"20164","03344104",13,0,"1",.,"A"
"20164","03344114",57,0,"1",21,"D"
"20164","03344124",16,0,"1",.,"A"
"20164","03344134",27,0,"1",.,"A"
"20164","03344154",31,0,"1",.,"A"
"20164","03344164",35,0,"1",.,"A"
"20164","03344204",21,0,"1",.,"A"
"20164","03344234",17,0,"1",.,"A"
"20164","03344244",20,0,"1",.,"A"
"20164","03344254",14,0,"1",.,"A"
"20164","03344264",61,0,"1",.,"A"
"20164","03344304",25,0,"1",.,"A"
"20164","03344324",30,0,"1",.,"A"
"20164","03344344",88,0,"1",.,"A"
"20164","03344354",10,0,"1",.,"A"
"20164","03344414",21,0,"1",.,"A"
"20164","03344424",39,0,"1",.,"A"
"20164","03344444",17,0,"1",.,"A"
"20164","03344454",20,0,"1",.,"A"
"20164","03344464",27,0,"1",.,"A"
"20164","03344474",21,0,"1",.,"A"
"20164","03344484",22,0,"1",.,"A"
"20164","03344574",54,0,"1",.,"A"
"20164","03344604",22,0,"1",.,"A"
"20164","03344624",53,0,"1",.,"A"
"20164","03344644",38,0,"1",.,"A"
"20164","03344654",48,0,"1",.,"A"
"20164","03344664",24,0,"1",.,"A"
"20164","03344674",48,0,"1",.,"A"
"20164","03344714",31,0,"1",.,"A"
"20164","03344744",36,0,"1",.,"A"
"20164","03344754",24,0,"1",.,"A"
"20164","03344794",29,0,"1",.,"A"
"20164","03344804",25,0,"1",.,"A"
"20164","03344864",51,0,"1",.,"A"
"20164","03344874",24,0,"1",.,"A"
"20164","03344884",48,0,"1",.,"A"
"20164","03344924",30,0,"1",.,"A"
"20164","03344954",8,0,"1",.,"A"
"20164","03344994",36,0,"1",.,"A"
"20164","03345054",33,0,"1",.,"A"
"20164","03345064",5,0,"1",.,"A"
"20164","03345144",39,0,"1",.,"A"
"20164","03345194",33,0,"1",.,"A"
"20164","03345214",23,0,"1",.,"A"
"20164","03345224",71,0,"1",.,"A"
"20164","03345254",20,0,"1",.,"A"
"20164","03345264",34,0,"1",.,"A"
"20164","03345314",26,0,"1",.,"A"
"20164","03345354",37,0,"1",.,"A"
"20164","03345384",18,0,"1",.,"A"
"20164","03345404",58,0,"1",.,"A"
"20164","03345424",34,0,"1",.,"A"
"20164","03345434",18,0,"1",.,"A"
"20164","03345474",19,0,"1",.,"A"
"20164","03345484",46,0,"1",.,"A"
"20164","03345494",21,0,"1",.,"A"
"20164","03345504",37,0,"1",.,"A"
"20164","03345534",46,0,"1",.,"A"
"20164","03345544",40,0,"1",.,"A"
"20164","03345584",50,0,"1",.,"A"
"20164","03345604",9,0,"1",.,"A"
"20164","03345614",69,0,"1",.,"A"
"20164","03345674",23,0,"1",.,"A"
"20164","03345704",36,0,"1",.,"A"
"20164","03345714",23,0,"1",.,"A"
"20164","03345734",72,0,"1",.,"A"
"20164","03345774",29,0,"1",.,"A"
"20164","03345784",31,0,"1",.,"A"
"20164","03345824",18,0,"1",.,"A"
"20164","03345834",44,0,"1",.,"A"
"20164","03345904",29,0,"1",.,"A"
"20164","03345934",37,0,"1",.,"A"
"20164","03345954",13,0,"1",.,"A"
"20164","03345964",45,0,"1",.,"A"
"20164","03346004",41,0,"1",.,"A"
"20164","03346014",71,0,"1",.,"A"
"20164","03346024",47,0,"1",.,"A"
"20164","03346054",24,0,"1",.,"A"
"20164","03346064",32,0,"1",.,"A"
"20164","03346074",35,0,"1",.,"A"
"20164","03346084",31,0,"1",.,"A"
"20164","03346094",54,0,"1",.,"A"
"20164","03346104",14,0,"1",.,"A"
"20164","03346164",34,0,"1",.,"A"
"20164","03346194",11,0,"1",.,"A"
"20164","03346204",41,0,"1",.,"A"
"20164","03346214",8,0,"1",.,"A"
"20164","03346224",27,0,"1",.,"A"
"20164","03346244",34,0,"1",.,"A"
"20164","03346274",18,0,"1",.,"A"
"20164","03346314",32,0,"1",.,"A"
"20164","03346324",53,0,"1",.,"A"
"20164","03346344",19,0,"1",.,"A"
"20164","03346354",16,0,"1",.,"A"
"20164","03346374",15,0,"1",.,"A"
"20164","03346384",39,0,"1",.,"A"
"20164","03346404",23,0,"1",.,"A"
"20164","03346414",26,0,"1",.,"A"
"20164","03346424",51,0,"1",.,"A"
"20164","03346484",17,0,"1",.,"A"
"20164","03346494",22,0,"1",.,"A"
"20164","03346504",26,0,"1",.,"A"
"20164","03346524",77,0,"1",.,"A"
"20164","03346554",26,0,"1",.,"A"
"20164","03346564",12,0,"1",.,"A"
"20164","03346574",70,0,"1",.,"A"
"20164","03346584",15,0,"1",.,"A"
"20164","03346614",10,0,"1",.,"A"
"20164","03346644",11,0,"1",.,"A"
"20164","03346664",16,0,"1",.,"A"
"20164","03346674",50,0,"1",.,"A"
"20164","03346684",27,0,"1",.,"A"
"20164","03346694",7,0,"1",.,"A"
"20164","03346704",32,0,"1",.,"A"
"20164","03346724",24,0,"1",.,"A"
"20164","03346764",30,0,"1",.,"A"
"20164","03346774",27,0,"1",.,"A"
"20164","03346784",24,0,"1",.,"A"
"20164","03346864",36,0,"1",.,"A"
"20164","03346894",25,0,"1",.,"A"
"20164","03346904",24,0,"1",.,"A"
"20164","03346914",17,0,"1",.,"A"
"20164","03346934",29,0,"1",.,"A"
"20164","03346944",59,0,"1",.,"A"
"20164","03346984",17,0,"1",.,"A"
"20164","03346994",14,0,"1",.,"A"
"20164","03347034",46,0,"1",.,"A"
"20164","03347054",15,0,"1",.,"A"
"20164","03347064",20,0,"1",.,"A"
"20164","03347074",41,0,"1",.,"A"
"20164","03347084",31,0,"1",.,"A"
"20164","03347094",22,0,"1",.,"A"
"20164","03347114",83,0,"1",.,"A"
"20164","03347134",43,0,"1",.,"A"
"20164","03347144",43,0,"1",.,"A"
"20164","03347154",89,0,"1",.,"A"
"20164","03347164",15,0,"1",.,"A"
"20164","03347174",30,0,"1",.,"A"
"20164","03347194",33,0,"1",.,"A"
"20164","03347234",17,0,"1",.,"A"
"20164","03347244",25,0,"1",.,"A"
"20164","03347254",18,0,"1",.,"A"
"20164","03347264",21,0,"1",.,"A"
"20164","03347274",49,0,"1",.,"A"
"20164","03347284",28,0,"1",.,"A"
"20164","03347294",40,0,"1",.,"A"
"20164","03347304",18,0,"1",.,"A"
"20164","03347354",24,0,"1",.,"A"
"20164","03347364",50,0,"1",.,"A"
"20164","03347394",19,0,"1",.,"A"
"20164","03347404",45,0,"1",.,"A"
"20164","03347414",7,0,"1",.,"A"
"20164","03347424",18,0,"1",.,"A"
"20164","03347474",19,0,"1",.,"A"
"20164","03347494",46,0,"1",.,"A"
"20164","03347504",23,0,"1",.,"A"
"20164","03347634",41,0,"1",.,"A"
"20164","03347644",24,0,"1",.,"A"
"20164","03347674",53,0,"1",.,"A"
"20164","03347694",9,0,"1",.,"A"
"20164","03347704",34,0,"1",.,"A"
"20164","03347714",36,0,"1",.,"A"
"20164","03347724",29,0,"1",.,"A"
"20164","03347734",31,0,"1",.,"A"
"20164","03347794",15,0,"1",.,"A"
"20164","03347814",17,0,"1",.,"A"
"20164","03347824",47,0,"1",.,"A"
"20164","03347884",40,0,"1",.,"A"
"20164","03347904",40,0,"1",.,"A"
"20164","03347924",61,0,"1",.,"A"
"20164","03347944",29,0,"1",.,"A"
"20164","03347964",48,0,"1",.,"A"
"20164","03347974",13,0,"1",.,"A"
"20164","03347994",42,0,"1",.,"A"
"20164","03348014",21,0,"1",.,"A"
"20164","03348034",12,0,"1",.,"A"
"20164","03348064",40,0,"1",.,"A"
"20164","03348094",39,0,"1",.,"A"
"20164","03348134",42,0,"1",.,"A"
"20164","03348204",28,0,"1",.,"A"
"20164","03348224",28,0,"1",.,"A"
"20164","03348244",10,0,"1",.,"A"
"20164","03348274",33,0,"1",.,"A"
"20164","03348284",23,0,"1",.,"A"
"20164","03348294",22,0,"1",20,"D"
"20164","03348344",36,0,"1",.,"A"
"20164","03348354",23,0,"1",.,"A"
"20164","03348374",40,0,"1",.,"A"
"20164","03348384",40,0,"1",.,"A"
"20164","03348414",16,0,"1",.,"A"
"20164","03348464",26,0,"1",.,"A"
"20164","03348494",24,0,"1",.,"A"
"20164","03348504",33,0,"1",.,"A"
"20164","03348524",15,0,"1",.,"A"
"20164","03348534",21,0,"1",.,"A"
"20164","03348544",38,0,"1",.,"A"
"20164","03348554",26,0,"1",.,"A"
"20164","03348574",24,0,"1",.,"A"
"20164","03348594",30,0,"1",.,"A"
"20164","03348674",25,0,"1",.,"A"
"20164","03348694",20,0,"1",.,"A"
"20164","03348724",29,0,"1",.,"A"
"20164","03348784",13,0,"1",.,"A"
"20164","03348814",25,0,"1",.,"A"
"20164","03348824",24,0,"1",.,"A"
"20164","03348904",28,0,"1",.,"A"
"20164","03348914",14,0,"1",62,"F"
"20164","03348944",26,0,"1",.,"A"
"20164","03348964",24,0,"1",.,"A"
"20164","03349024",28,0,"1",.,"A"
"20164","03349054",32,0,"1",.,"A"
"20164","03349074",33,0,"1",.,"A"
"20164","03349084",56,0,"1",.,"A"
"20164","03349094",41,0,"1",.,"A"
"20164","03349104",7,0,"1",.,"A"
"20164","03349124",30,0,"1",.,"A"
"20164","03349144",36,0,"1",.,"A"
"20164","03349154",40,0,"1",.,"A"
"20164","03349164",20,0,"1",.,"A"
"20164","03349174",25,0,"1",.,"A"
"20164","03349184",54,0,"1",.,"A"
"20164","03349214",41,0,"1",.,"A"
"20164","03349244",43,0,"1",.,"A"
"20164","03349254",24,0,"1",.,"A"
"20164","03349264",34,0,"1",.,"A"
"20164","03349284",109,0,"1",.,"A"
"20164","03349294",34,0,"1",.,"A"
"20164","03349324",47,0,"1",.,"A"
"20164","03349334",13,0,"1",.,"A"
"20164","03349354",22,0,"1",.,"A"
"20164","03349384",18,0,"1",.,"A"
"20164","03349394",47,0,"1",.,"A"
"20164","03349404",45,0,"1",.,"A"
"20164","03349424",33,0,"1",.,"A"
"20164","03349464",23,0,"1",.,"A"
"20164","03349474",11,0,"1",.,"A"
"20164","03349494",29,0,"1",.,"A"
"20164","03349504",21,0,"1",.,"A"
"20164","03349564",28,0,"1",.,"A"
"20164","03349584",23,0,"1",.,"A"
"20164","03349594",9,0,"1",.,"A"
"20164","03349604",50,0,"1",.,"A"
"20164","03349634",23,0,"1",.,"A"
"20164","03349684",26,0,"1",.,"A"
"20164","03349694",13,0,"1",.,"A"
"20164","03349714",33,0,"1",.,"A"
"20164","03349724",11,0,"1",.,"A"
"20164","03349784",17,0,"1",.,"A"
"20164","03349794",27,0,"1",.,"A"
"20164","03349804",42,0,"1",.,"A"
"20164","03349824",35,0,"1",.,"A"
"20164","03349864",15,0,"1",.,"A"
"20164","03349874",36,0,"1",.,"A"
"20164","03349884",45,0,"1",.,"A"
"20164","03349904",29,0,"1",.,"A"
"20164","03349914",36,0,"1",.,"A"
"20164","03349924",16,0,"1",.,"A"
"20164","03349944",25,0,"1",.,"A"
"20164","03349954",22,0,"1",.,"A"
"20164","03349994",23,0,"1",.,"A"
"20164","03350004",40,0,"1",.,"A"
"20164","03350014",52,0,"1",.,"A"
"20164","03350084",12,0,"1",.,"A"
"20164","03350114",16,0,"1",.,"A"
"20164","03350134",37,0,"1",.,"A"
"20164","03350164",20,0,"1",.,"A"
"20164","03350194",21,0,"1",.,"A"
"20164","03350284",9,0,"1",.,"A"
"20164","03350294",48,0,"1",.,"A"
"20164","03350304",30,0,"1",.,"A"
"20164","03350314",42,0,"1",.,"A"
"20164","03350344",41,0,"1",.,"A"
"20164","03350374",32,0,"1",.,"A"
"20164","03350394",69,0,"1",.,"A"
"20164","03350434",18,0,"1",.,"A"
"20164","03350474",22,0,"1",.,"A"
"20164","03350504",22,0,"1",.,"A"
"20164","03350524",17,0,"1",.,"A"
"20164","03350554",54,0,"1",.,"A"
"20164","03350574",23,0,"1",.,"A"
"20164","03350594",20,0,"1",.,"A"
"20164","03350604",26,0,"1",.,"A"
"20164","03350674",25,0,"1",.,"A"
"20164","03350684",34,0,"1",.,"A"
"20164","03350704",22,0,"1",.,"A"
"20164","03350714",30,0,"1",.,"A"
"20164","03350724",23,0,"1",.,"A"
"20164","03350744",33,0,"1",.,"A"
"20164","03350754",22,0,"1",.,"A"
"20164","03350764",19,0,"1",.,"A"
"20164","03350814",31,0,"1",.,"A"
"20164","03350884",30,0,"1",.,"A"
"20164","03350934",61,0,"1",.,"A"
"20164","03351044",20,0,"1",.,"A"
"20164","03351054",34,0,"1",.,"A"
"20164","03351094",40,0,"1",.,"A"
"20164","03351104",20,0,"1",.,"A"
"20164","03351114",10,0,"1",.,"A"
"20164","03351164",47,0,"1",.,"A"
"20164","03351184",45,0,"1",.,"A"
"20164","03351214",11,0,"1",.,"A"
"20164","03351294",18,0,"1",.,"A"
"20164","03351324",44,0,"1",.,"A"
"20164","03351334",28,0,"1",.,"A"
"20164","03351364",22,0,"1",.,"A"
"20164","03351384",57,0,"1",.,"A"
"20164","03351414",18,0,"1",.,"A"
"20164","03351424",15,0,"1",30,"D"
"20164","03351434",28,0,"1",.,"A"
"20164","03351454",48,0,"1",.,"A"
"20164","03351484",46,0,"1",.,"A"
"20164","03351494",28,0,"1",.,"A"
"20164","03351554",46,0,"1",.,"A"
"20164","03351574",27,0,"1",.,"A"
"20164","03351604",34,0,"1",.,"A"
"20164","03351614",53,0,"1",.,"A"
"20164","03351624",27,0,"1",.,"A"
"20164","03351664",36,0,"1",.,"A"
"20164","03351684",28,0,"1",.,"A"
"20164","03351694",54,0,"1",.,"A"
"20164","03351754",30,0,"1",.,"A"
"20164","03351764",21,0,"1",.,"A"
"20164","03351774",25,0,"1",.,"A"
"20164","03351794",32,0,"1",.,"A"
"20164","03351814",28,0,"1",.,"A"
"20164","03351824",46,0,"1",.,"A"
"20164","03351834",21,0,"1",.,"A"
"20164","03351854",35,0,"1",.,"A"
"20164","03351894",47,0,"1",.,"A"
"20164","03351904",8,0,"1",.,"A"
"20164","03351924",23,0,"1",.,"A"
"20164","03351934",24,0,"1",.,"A"
"20164","03351944",21,0,"1",.,"A"
"20164","03351954",18,0,"1",.,"A"
"20164","03351974",71,0,"1",.,"A"
"20164","03352004",32,0,"1",.,"A"
"20164","03352024",68,0,"1",.,"A"
"20164","03352034",28,0,"1",.,"A"
"20164","03352054",38,0,"1",.,"A"
"20164","03352064",22,0,"1",.,"A"
"20164","03352074",35,0,"1",.,"A"
"20164","03352094",22,0,"1",.,"A"
"20164","03352104",56,0,"1",.,"A"
"20164","03352134",9,0,"1",.,"A"
"20164","03352144",26,0,"1",.,"A"
"20164","03352164",28,0,"1",.,"A"
"20164","03352194",21,0,"1",.,"A"
"20164","03352204",58,0,"1",.,"A"
"20164","03352234",19,0,"1",.,"A"
"20164","03352264",38,0,"1",.,"A"
"20164","03352284",31,0,"1",.,"A"
"20164","03352294",76,0,"1",.,"A"
"20164","03352314",28,0,"1",.,"A"
"20164","03352334",19,0,"1",.,"A"
"20164","03352344",56,0,"1",.,"A"
"20164","03352354",25,0,"1",.,"A"
"20164","03352374",29,0,"1",.,"A"
"20164","03352384",38,0,"1",.,"A"
"20164","03352414",12,0,"1",.,"A"
"20164","03352424",22,0,"1",.,"A"
"20164","03352494",25,0,"1",.,"A"
"20164","03352504",65,0,"1",.,"A"
"20164","03352524",73,0,"1",.,"A"
"20164","03352544",16,0,"1",.,"A"
"20164","03352554",27,0,"1",.,"A"
"20164","03352574",32,0,"1",.,"A"
"20164","03352584",18,0,"1",.,"A"
"20164","03352604",11,0,"1",.,"A"
"20164","03352644",75,0,"1",10,"D"
"20164","03352684",24,0,"1",.,"A"
"20164","03352694",44,0,"1",.,"A"
"20164","03352704",45,0,"1",.,"A"
"20164","03352724",36,0,"1",.,"A"
"20164","03352734",30,0,"1",.,"A"
"20164","03352754",32,0,"1",.,"A"
"20164","03352784",26,0,"1",.,"A"
"20164","03352804",53,0,"1",.,"A"
"20164","03352854",18,0,"1",.,"A"
"20164","03352894",10,0,"1",.,"A"
"20164","03352904",31,0,"1",.,"A"
"20164","03352934",39,0,"1",.,"A"
"20164","03352944",25,0,"1",.,"A"
"20164","03352974",22,0,"1",.,"A"
"20164","03353014",38,0,"1",.,"A"
"20164","03353024",23,0,"1",.,"A"
"20164","03353034",48,0,"1",.,"A"
"20164","03353044",17,0,"1",.,"A"
"20164","03353084",35,0,"1",.,"A"
"20164","03353104",24,0,"1",.,"A"
"20164","03353114",16,0,"1",.,"A"
"20164","03353124",23,0,"1",.,"A"
"20164","03353174",19,0,"1",.,"A"
"20164","03353204",22,0,"1",.,"A"
"20164","03353214",20,0,"1",.,"A"
"20164","03353234",14,0,"1",.,"A"
"20164","03353244",18,0,"1",.,"A"
"20164","03353304",39,0,"1",.,"A"
"20164","03353324",64,0,"1",.,"A"
"20164","03353344",36,0,"1",.,"A"
"20164","03353374",39,0,"1",.,"A"
"20164","03353404",32,0,"1",.,"A"
"20164","03353414",59,0,"1",40,"D"
"20164","03353424",17,0,"1",.,"A"
"20164","03353444",14,0,"1",.,"A"
"20164","03353454",20,0,"1",.,"A"
"20164","03353484",24,0,"1",.,"A"
"20164","03353504",26,0,"1",.,"A"
"20164","03353514",33,0,"1",.,"A"
"20164","03353554",28,0,"1",.,"A"
"20164","03353564",40,0,"1",.,"A"
"20164","03353574",37,0,"1",.,"A"
"20164","03353584",42,0,"1",.,"A"
"20164","03353624",50,0,"1",.,"A"
"20164","03353634",17,0,"1",.,"A"
"20164","03353644",27,0,"1",.,"A"
"20164","03353724",28,0,"1",.,"A"
"20164","03353744",31,0,"1",.,"A"
"20164","03353754",37,0,"1",.,"A"
"20164","03353764",14,0,"1",.,"A"
"20164","03353774",33,0,"1",.,"A"
"20164","03353834",27,0,"1",.,"A"
"20164","03353854",28,0,"1",.,"A"
"20164","03353894",37,0,"1",.,"A"
"20164","03353914",43,0,"1",.,"A"
"20164","03353924",22,0,"1",.,"A"
"20164","03353934",15,0,"1",.,"A"
"20164","03353954",27,0,"1",.,"A"
"20164","03353974",20,0,"1",.,"A"
"20164","03354044",25,0,"1",.,"A"
"20164","03354054",50,0,"1",.,"A"
"20164","03354094",29,0,"1",.,"A"
"20164","03354124",25,0,"1",.,"A"
"20164","03354154",11,0,"1",.,"A"
"20164","03354204",43,0,"1",.,"A"
"20164","03354214",30,0,"1",.,"A"
"20164","03354224",4,0,"1",.,"A"
"20164","03354244",21,0,"1",.,"A"
"20164","03354264",34,0,"1",.,"A"
"20164","03354274",14,0,"1",.,"A"
"20164","03354354",25,0,"1",.,"A"
"20164","03354364",23,0,"1",.,"A"
"20164","03354374",56,0,"1",.,"A"
"20164","03354384",64,0,"1",.,"A"
"20164","03354394",31,0,"1",.,"A"
"20164","03354414",13,0,"1",.,"A"
"20164","03354424",30,0,"1",.,"A"
"20164","03354434",16,0,"1",.,"A"
"20164","03354464",42,0,"1",.,"A"
"20164","03354474",41,0,"1",.,"A"
"20164","03354494",15,0,"1",.,"A"
"20164","03354544",23,0,"1",.,"A"
"20164","03354554",35,0,"1",.,"A"
"20164","03354564",41,0,"1",.,"A"
"20164","03354574",59,0,"1",.,"A"
"20164","03354604",41,0,"1",.,"A"
"20164","03354624",29,0,"1",.,"A"
"20164","03354634",78,0,"1",.,"A"
"20164","03354644",13,0,"1",.,"A"
"20164","03354704",42,0,"1",.,"A"
"20164","03354714",30,0,"1",.,"A"
"20164","03354734",35,0,"1",.,"A"
"20164","03354744",24,0,"1",.,"A"
"20164","03354784",31,0,"1",.,"A"
"20164","03354804",40,0,"1",.,"A"
"20164","03354824",54,0,"1",.,"A"
"20164","03354834",41,0,"1",40,"D"
"20164","03354864",36,0,"1",.,"A"
"20164","03354884",13,0,"1",.,"A"
"20164","03354904",19,0,"1",.,"A"
"20164","03354924",25,0,"1",.,"A"
"20164","03354984",11,0,"1",.,"A"
"20164","03355044",44,0,"1",.,"A"
"20164","03355074",17,0,"1",.,"A"
"20164","03355084",12,0,"1",.,"A"
"20164","03355104",32,0,"1",.,"A"
"20164","03355114",10,0,"1",.,"A"
"20164","03355134",16,0,"1",.,"A"
"20164","03355174",42,0,"1",.,"A"
"20164","03355204",25,0,"1",.,"A"
"20164","03355214",35,0,"1",.,"A"
"20164","03355234",35,0,"1",.,"A"
"20164","03355274",36,0,"1",.,"A"
"20164","03355294",51,0,"1",.,"A"
"20164","03355304",34,0,"1",.,"A"
"20164","03355314",51,0,"1",.,"A"
"20164","03355364",37,0,"1",.,"A"
"20164","03355394",35,0,"1",.,"A"
"20164","03355434",23,0,"1",.,"A"
"20164","03355454",26,0,"1",.,"A"
"20164","03355504",31,0,"1",.,"A"
"20164","03355514",38,0,"1",.,"A"
"20164","03355564",65,0,"1",.,"A"
"20164","03355584",37,0,"1",.,"A"
"20164","03355634",18,0,"1",188,"D"
"20164","03355664",6,0,"1",.,"A"
"20164","03355674",34,0,"1",.,"A"
"20164","03355694",27,0,"1",.,"A"
"20164","03355704",16,0,"1",.,"A"
"20164","03355714",18,0,"1",.,"A"
"20164","03355734",34,0,"1",.,"A"
"20164","03355754",35,0,"1",.,"A"
"20164","03355764",24,0,"1",.,"A"
"20164","03355774",16,0,"1",.,"A"
"20164","03355794",24,0,"1",.,"A"
"20164","03355804",62,0,"1",.,"A"
"20164","03355824",36,0,"1",.,"A"
"20164","03355834",11,0,"1",.,"A"
"20164","03355884",13,0,"1",15,"D"
"20164","03355894",19,0,"1",.,"A"
"20164","03355904",45,0,"1",.,"A"
"20164","03355914",45,0,"1",.,"A"
"20164","03355934",28,0,"1",.,"A"
