"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","WHATPART","WHAT_ART","TRIPIDBC","TRIP_DBC","NUMSAME","NUMSAME_","EOTRIPMO","EOTR_PMO","NUMNIGHT","NUMN_GHT","FOODDEAL","FOOD_EAL","LODGDEAL","LODG_EAL","TRANDEAL","TRAN_EAL","ELSEDEAL","ELSE_EAL","CMLOCALY","CMLO_ALY","CMPLANEY","CMPL_NEY","CMTRAINY","CMTR_INY","CMBUSY","CMBUSY_","CMSHIPY","CMSHIPY_","RTCARY","RTCARY_","RTMOPEDY","RTMO_EDY","RTBOATY","RTBOATY_","RTCAMPY","RTCAMPY_","RTOTHERY","RTOT_ERY","PVCARY","PVCARY_","PVELSEY","PVELSEY_","PVTRANSY","PVTR_NSY","CMLOCALX","CMLO_ALX","CMPLANEX","CMPL_NEX","CMTRAINX","CMTR_INX","CMBUSX","CMBUSX_","CMSHIPX","CMSHIPX_","RTCARX","RTCARX_","RTMOPEDX","RTMO_EDX","RTBOATX","RTBOATX_","RTCAMPX","RTCAMPX_","RTOTHERX","RTOT_ERX","GASOILX","GASOILX_","TRPTOLLX","TRPT_LLX","PARKINGX","PARK_NGX","LDGCOSTX","LDGC_STX","TRPALCHX","TRPA_CHX","TRPALCGX","TRPA_CGX","TRPSPRTX","TRPS_RTX","TRPETRTX","TRPE_RTX","TRMISCX","TRMISCX_","TRPGFTCX","TRPG_TCX","QTRFLAX","QTRFLAX_","QTRGLAX","QTRGLAX_"
"20171","03420924",56,0,"1","1","D",1,"D",1,"D","01","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",.,"A",.,"A",240,"D",30,"D",.,"A",100,"D",.,"A",.,"A",.,"A",120,"D",.,"A"
"20171","03420964",66,0,"1","1","D",2,"D",1,"D","01","D",2,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A"
"20171","03420964",67,0,"1","1","D",3,"D",1,"D","01","D",2,"D","2","D","2","D","1","D","1","D",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A","12","D","13","D",,"A",,"A",11,"G",91,"G",18,"G",12,"G",254,"G",.,"A",.,"A",.,"A",.,"A",0,"D",15,"D",.,"A",20,"D",400,"D",50,"D",.,"A",38,"G",34,"G",21,"G",150,"D",275,"D",.,"A"
"20171","03420964",68,0,"1","1","D",4,"D",1,"D","02","D",2,"D","2","D","2","D","1","D","1","D",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A","12","D","13","D",,"A",,"A",7,"G",57,"G",11,"G",8,"G",161,"G",.,"A",.,"A",.,"A",.,"A",0,"D",15,"D",.,"A",28,"D",166,"D",.,"A",.,"A",24,"G",26,"G",10,"G",400,"D",188,"D",300,"D"
"20171","03421354",61,0,"1","1","D",3,"D",1,"D","02","D",5,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A","12","D","13","D",,"A",,"A",.,"A",550,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",250,"D",65,"D",.,"A",50,"D",600,"D",.,"A",.,"A",.,"A",100,"D",.,"A",500,"D",300,"D",400,"D"
"20171","03421404",18,0,"2","1","D",1,"D",1,"D","12","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","06","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",145,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20171","03421424",54,0,"1","1","D",3,"D",1,"D","02","D",28,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",240,"D",.,"A",.,"A",900,"D",.,"A",60,"D",.,"A",94,"D",.,"A",.,"A",150,"D",115,"D"
"20171","03421624",28,0,"1","1","D",1,"D",1,"D","02","D",5,"D","1","D","1","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A",60,"D",1021,"G",131,"G",.,"A",.,"A",.,"A",100,"D",.,"A",558,"G",.,"A"
"20171","03421694",19,0,"1","1","D",2,"D",1,"D","02","D",4,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",510,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",5,"D"
"20171","03421774",36,0,"1","1","D",1,"D",1,"D","02","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",86,"D",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D"
"20171","03421784",24,0,"1","2","D",1,"D",1,"D","12","D",21,"D","1","D","1","D","1","D","1","D",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",59,"G",477,"G",.,"A",42,"G",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"G",56,"G",.,"A",.,"A",86,"G",85,"G",.,"A",115,"G",.,"A"
"20171","03421834",20,0,"1","1","D",1,"D",1,"D","01","D",8,"D",,"A",,"A",,"A",,"A","01","D","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","16","D",,"A",107,"D",1380,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A"
"20171","03421864",41,0,"2","1","D",2,"D",1,"D","12","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",160,"D",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",350,"D",.,"A",.,"A",400,"D",.,"A"
"20171","03421884",26,0,"1","1","D",2,"D",1,"D","02","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",88,"D",12,"D",.,"A",.,"A",.,"A",.,"A",.,"A",188,"D",20,"D"
"20171","03421924",26,0,"1","1","D",2,"D",1,"D","02","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20171","03421974",35,0,"1","1","D",4,"D",1,"D","01","D",21,"D",,"A",,"A",,"A",,"A","01","D","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","16","D",,"A",150,"D",650,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",50,"D",50,"D"
"20171","03421974",36,0,"1","1","D",5,"D",1,"D","02","D",2,"D",,"A",,"A",,"A",,"A","01","D","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",80,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",40,"D"
"20171","03421974",37,0,"1","1","D",6,"D",1,"D","02","D",1,"D",,"A",,"A",,"A",,"A","01","D","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","16","D",,"A",50,"D",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A"
"20171","03422044",48,0,"1","1","D",1,"D",1,"D","01","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",.,"A",.,"A",800,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A"
"20171","03422124",33,0,"2","1","D",3,"D",1,"D","12","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D"
"20171","03422174",53,0,"1","1","D",1,"D",1,"D","01","D",1,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",125,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A"
"20171","03422224",59,0,"1","1","D",3,"D",1,"D","12","D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D"
"20171","03422224",60,0,"1","1","D",4,"D",1,"D","01","D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20171","03422224",61,0,"1","1","D",5,"D",1,"D","01","D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A"
"20171","03422224",62,0,"2","1","D",1,"D",2,"D","12","D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A"
"20171","03422334",11,0,"1","2","D",1,"D",1,"D","12","D",14,"D","1","D","1","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A","06","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",4,"G",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6,"G",150,"D"
"20171","03422344",27,0,"1","1","D",1,"D",1,"D","12","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D"
"20171","03422344",28,0,"1","1","D",2,"D",1,"D","02","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",7,"D",.,"A",500,"D",.,"A",.,"A",.,"A",70,"D",.,"A",.,"A",120,"D",.,"A"
"20171","03422644",61,0,"1","1","D",4,"D",1,"D","02","D",4,"D","1","D","1","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",72,"G",560,"G",111,"G",79,"G",1566,"G",.,"A",.,"A",.,"A",.,"A",.,"A",160,"D",.,"A",7,"F",377,"G",51,"G",.,"A",.,"A",.,"A",140,"D",.,"A",184,"G",.,"A"
"20171","03422644",62,0,"2","1","D",2,"D",1,"D","12","D",6,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",666,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A"
"20171","03422944",80,0,"1","2","D",6,"D",1,"D","12","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",110,"D",12,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",250,"D",.,"A"
"20171","03422944",81,0,"1","1","D",7,"D",2,"D","12","D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A"
"20171","03422944",82,0,"1","1","D",8,"D",1,"D","01","D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A"
"20171","03422944",83,0,"1","1","D",9,"D",2,"D","02","D",1,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A"
"20171","03422944",84,0,"1","1","D",10,"D",1,"D","02","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",130,"D",.,"A"
"20171","03422954",34,0,"1","1","D",1,"D",1,"D","02","D",2,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",825,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20171","03422974",16,0,"1","1","D",2,"D",1,"D","12","D",4,"D",,"A",,"A",,"A",,"A",,"A","02","D","03","D","04","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",350,"D",20,"D",14,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",75,"D",.,"A",.,"A",.,"A",.,"A",.,"A",125,"D",35,"F"
"20171","03423234",24,0,"1","1","D",1,"D",1,"D","02","D",14,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",6000,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4663,"T",100,"F",.,"A",.,"A",.,"A",.,"A",.,"A",900,"F",.,"A"
"20171","03423404",16,0,"1","1","D",4,"D",1,"D","12","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A","04","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A","16","D",,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",65,"D",75,"D",.,"A"
"20171","03423734",35,0,"1","1","D",1,"D",1,"D","12","D",17,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",10,"D",899,"D",200,"D",.,"A",.,"A",70,"D",.,"A",400,"D",800,"D",.,"A"
"20171","03423854",29,0,"1","1","D",1,"D",1,"D","02","D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","17","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,"F",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"F",.,"A"
"20171","03423854",30,0,"1","1","D",2,"D",3,"D","01","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",27,"D",3,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20171","03423854",31,0,"1","1","D",3,"D",3,"D","02","D",.,"C",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A","17","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",27,"D",3,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20171","03423854",32,0,"1","1","D",4,"D",2,"D","12","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",27,"D",3,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20171","03423964",40,0,"1","1","D",1,"D",1,"D","01","D",20,"D",,"A",,"A",,"A",,"A","01","D","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",300,"D",1900,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",200,"D",200,"D"
"20171","03423964",41,0,"1","1","D",2,"D",2,"D","02","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A",.,"A",280,"D",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",200,"D",.,"A"
"20171","03424334",18,0,"1","2","D",1,"D",1,"D","02","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",250,"D",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",100,"D",.,"A"
"20171","03424394",44,0,"1","1","D",2,"D",1,"D","02","D",4,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","16","D",,"A",.,"A",46,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",25,"D"
"20171","03424444",35,0,"2","1","D",3,"D",1,"D","12","D",6,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",800,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",125,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A"
"20171","03424544",47,0,"1","1","D",5,"D",1,"D","12","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",1200,"D",200,"D",100,"D",.,"A",.,"A",.,"A",.,"A",300,"D",200,"D"
"20171","03424624",22,0,"1","1","D",1,"D",1,"D","12","D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20171","03424624",23,0,"1","1","D",2,"D",2,"D","01","D",1,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20171","03424624",24,0,"1","1","D",3,"D",2,"D","02","D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20171","03424634",88,0,"1","1","D",2,"D",1,"D","01","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",72,"F",.,"A",.,"A",434,"D",120,"F",.,"A",.,"A",.,"A",.,"A",.,"A",130,"F",25,"F"
"20171","03424674",32,0,"1","1","D",2,"D",1,"D","02","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",490,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A"
"20171","03424744",9,0,"1","1","D",1,"D",1,"D","01","D",21,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","16","D",,"A",.,"A",197,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",560,"D",500,"D",200,"D"
"20171","03424844",68,0,"1","1","D",2,"D",2,"D","01","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","06","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",56,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",75,"D",.,"A"
"20171","03425024",31,0,"1","1","D",2,"D",1,"D","01","D",3,"D","1","D","1","D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",54,"G",10,"G",.,"A",1,"G",24,"G",41,"G",.,"A",30,"G",.,"A"
"20171","03425084",12,0,"1","1","D",2,"D",1,"D","12","D",.,"C",,"A",,"A",,"A",,"A",,"A","02","D","03","D","04","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20171","03425184",63,0,"1","1","D",3,"D",1,"D","12","D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A"
"20171","03425184",64,0,"1","1","D",4,"D",1,"D","01","D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A","03","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A"
