"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","JALHOMQV","JALH_MQV","CIGARETX","CIGA_ETX","JCIGARQV","JCIG_RQV","JOTBACQV","JOTB_CQV","OTHTBACX","OTHT_ACX"
"20171","03550913",26,0,"1",2600,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2275,"D",30,"D",20,"D",260,"D",.,"A",.,"A"
"20171","03550932",14,0,"1",1300,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551002",41,0,"1",1300,"D",0,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551032",31,0,"1",2860,"D",260,"D",.,"A",2600,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551162",29,0,"1",1300,"D",130,"D",.,"A",1560,"D",0,"D",.,"A",120,"D",1170,"D",0,"D",63,"D",819,"D",.,"A",.,"A"
"20171","03551202",77,0,"1",3081,"D",0,"D",.,"A",143,"D",0,"D",.,"A",.,"A",3081,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551212",45,0,"1",1300,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1040,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551222",76,0,"1",1300,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551232",25,0,"1",650,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551242",36,0,"1",2600,"D",260,"D",.,"A",3250,"D",750,"D",.,"A",.,"A",2340,"D",600,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551252",29,0,"1",1300,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551262",25,0,"1",1300,"D",309,"F",.,"A",390,"D",0,"D",.,"A",.,"A",1133,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551272",53,0,"1",1950,"D",390,"D",.,"A",390,"D",0,"D",.,"A",180,"D",1560,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551282",36,0,"1",3900,"D",650,"D",.,"A",1950,"D",0,"D",.,"A",240,"D",3250,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551292",64,0,"1",845,"D",0,"D",.,"A",130,"D",150,"D",.,"A",60,"D",845,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551302",29,0,"1",650,"D",156,"D",.,"A",0,"D",0,"D",.,"A",.,"A",494,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551312",56,0,"1",910,"D",0,"D",.,"A",78,"D",0,"D",.,"A",.,"A",910,"D",81,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551332",38,0,"1",1300,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551352",14,0,"1",650,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",520,"D",0,"D",55,"D",715,"D",.,"A",.,"A"
"20171","03551382",21,0,"1",2600,"D",650,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1950,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551412",63,0,"1",1950,"D",650,"D",.,"A",1950,"D",45,"D",.,"A",.,"A",1300,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551442",13,0,"1",1950,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551452",9,0,"1",650,"D",195,"D",.,"A",455,"D",0,"D",.,"A",.,"A",455,"D",144,"D",8,"D",104,"D",39,"D",3,"D"
"20171","03551472",25,0,"1",1950,"D",260,"D",.,"A",520,"D",0,"D",.,"A",.,"A",1690,"D",0,"D",40,"D",520,"D",.,"A",.,"A"
"20171","03551522",45,0,"1",1625,"D",0,"D",.,"A",1300,"D",1200,"D",.,"A",.,"A",1625,"D",120,"D",30,"D",390,"D",.,"A",.,"A"
"20171","03551542",36,0,"1",1950,"D",650,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1300,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551552",66,0,"1",5525,"D",1300,"D",.,"A",520,"D",60,"D",.,"A",210,"D",4225,"D",750,"D",42,"D",546,"D",.,"A",.,"A"
"20171","03551562",26,0,"1",715,"D",91,"D",.,"A",343,"F",0,"D",.,"A",.,"A",624,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551572",50,0,"1",1950,"D",780,"D",130,"D",650,"D",0,"D",.,"A",.,"A",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551582",16,0,"1",390,"D",130,"D",.,"A",650,"D",0,"D",.,"A",.,"A",260,"D",60,"D",75,"D",975,"D",.,"A",.,"A"
"20171","03551594",36,0,"1",1950,"D",260,"D",.,"A",260,"D",0,"D",.,"A",168,"D",1690,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551672",44,0,"1",455,"D",130,"D",195,"D",520,"D",600,"D",.,"A",.,"A",325,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551692",34,0,"1",975,"D",0,"D",.,"A",780,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551772",54,0,"1",1170,"D",130,"D",.,"A",130,"D",150,"D",.,"A",.,"A",1040,"D",36,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551792",77,0,"1",1066,"D",236,"F",.,"A",1313,"D",21,"D",.,"A",.,"A",842,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551812",50,0,"1",1300,"D",260,"D",.,"A",325,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551832",26,0,"1",2080,"D",390,"D",390,"D",780,"D",0,"D",.,"A",.,"A",1690,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551842",30,0,"1",1950,"D",0,"D",.,"A",520,"D",0,"D",.,"A",.,"A",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551852",27,0,"1",1235,"D",325,"D",325,"D",0,"D",0,"D",.,"A",.,"A",910,"D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551872",50,0,"1",1950,"D",26,"D",.,"A",325,"D",0,"D",.,"A",.,"A",1924,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551882",48,0,"1",3120,"D",520,"D",.,"A",650,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551902",75,0,"1",1300,"D",130,"D",26,"D",91,"D",0,"D",.,"A",.,"A",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551912",33,0,"1",325,"D",65,"D",.,"A",910,"D",0,"D",.,"A",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551932",17,0,"1",1690,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1560,"D",0,"D",100,"D",1300,"D",.,"A",.,"A"
"20171","03551952",36,0,"1",1950,"D",390,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1560,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03551982",46,0,"1",1703,"D",403,"D",.,"A",208,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",91,"D",1183,"D",.,"A",.,"A"
"20171","03552002",36,0,"1",1625,"D",585,"D",.,"A",455,"D",105,"D",.,"A",.,"A",1040,"D",375,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552022",40,0,"1",455,"D",240,"F",.,"A",260,"D",0,"D",.,"A",.,"A",777,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552042",26,0,"1",325,"D",39,"D",.,"A",130,"D",0,"D",.,"A",.,"A",286,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552052",42,0,"1",2600,"D",260,"D",.,"A",390,"D",0,"D",.,"A",.,"A",2340,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552062",15,0,"1",520,"D",65,"D",.,"A",390,"D",45,"D",.,"A",.,"A",455,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552082",10,0,"1",793,"D",0,"D",.,"A",0,"D",0,"D",600,"F",.,"A",793,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552094",57,0,"1",2327,"D",650,"D",.,"A",767,"D",0,"D",.,"A",.,"A",1677,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552112",42,0,"1",2600,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2470,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552132",45,0,"1",1300,"D",260,"D",.,"A",1690,"D",60,"D",.,"A",.,"A",1040,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552142",46,0,"1",1950,"D",650,"D",.,"A",130,"D",18,"D",.,"A",.,"A",1300,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552162",16,0,"1",975,"D",239,"F",325,"D",0,"D",0,"D",.,"A",.,"A",672,"F",6,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552192",67,0,"1",1300,"D",156,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1144,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552202",44,0,"1",1105,"D",325,"D",390,"D",195,"D",0,"D",.,"A",28,"D",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552212",16,0,"1",1300,"D",390,"D",.,"A",0,"D",0,"D",.,"A",.,"A",910,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552222",21,0,"1",0,"D",.,"A",.,"A",780,"D",825,"D",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552232",13,0,"1",520,"D",65,"D",.,"A",195,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552242",27,0,"1",520,"D",65,"D",.,"A",390,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552252",15,0,"1",863,"F",.,"A",.,"A",260,"D",0,"D",.,"A",.,"A",672,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552262",28,0,"1",325,"D",39,"D",390,"D",910,"D",0,"D",.,"A",.,"A",286,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552292",22,0,"1",1950,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1690,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552302",26,0,"1",1300,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552332",55,0,"1",1300,"D",325,"D",130,"D",390,"D",0,"D",130,"D",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552382",16,0,"1",780,"D",260,"D",.,"A",2600,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552392",21,0,"1",650,"D",195,"D",.,"A",650,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552402",58,0,"1",2600,"D",260,"D",.,"A",1300,"D",225,"D",.,"A",135,"D",2340,"D",225,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552423",34,0,"1",1300,"D",26,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1274,"D",0,"D",5,"D",65,"D",.,"A",.,"A"
"20171","03552432",40,0,"1",2080,"D",390,"D",.,"A",650,"D",180,"D",.,"A",150,"D",1690,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552442",47,0,"1",1950,"D",390,"D",.,"A",585,"D",150,"D",.,"A",.,"A",1560,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552452",21,0,"1",650,"D",130,"D",.,"A",650,"D",0,"D",.,"A",.,"A",520,"D",60,"D",50,"D",650,"D",.,"A",.,"A"
"20171","03552462",29,0,"1",845,"D",0,"D",.,"A",325,"D",0,"D",.,"A",.,"A",845,"D",0,"D",12,"D",156,"D",.,"A",.,"A"
"20171","03552492",34,0,"1",1300,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1170,"D",120,"D",20,"D",260,"D",.,"A",.,"A"
"20171","03552502",83,0,"1",3900,"D",1300,"D",.,"A",260,"D",0,"D",.,"A",375,"D",2600,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552512",33,0,"1",1950,"D",130,"D",.,"A",780,"D",0,"D",.,"A",.,"A",1820,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552552",29,0,"1",910,"D",195,"D",.,"A",650,"D",0,"D",.,"A",.,"A",715,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552582",38,0,"1",2600,"D",325,"D",.,"A",3900,"D",60,"D",.,"A",.,"A",2275,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552612",9,0,"1",1690,"D",390,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",39,"D",3,"D"
"20171","03552632",50,0,"1",4550,"D",390,"D",.,"A",3250,"D",600,"D",.,"A",.,"A",4160,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552642",36,0,"1",1300,"D",130,"D",130,"D",520,"D",0,"D",.,"A",.,"A",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552702",39,0,"1",1950,"D",325,"D",.,"A",650,"D",150,"D",.,"A",.,"A",1625,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552712",55,0,"1",975,"D",325,"D",390,"D",260,"D",0,"D",.,"A",.,"A",650,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552742",18,0,"1",780,"D",130,"D",.,"A",130,"D",0,"D",.,"A",.,"A",650,"D",0,"D",34,"D",442,"D",.,"A",.,"A"
"20171","03552762",27,0,"1",0,"D",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552772",24,0,"1",1300,"D",195,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1105,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552782",27,0,"1",845,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",845,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552812",21,0,"1",156,"D",0,"D",.,"A",91,"D",0,"D",.,"A",.,"A",156,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552842",29,0,"1",5200,"D",650,"D",.,"A",260,"D",0,"D",.,"A",.,"A",4550,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552852",50,0,"1",4329,"D",1300,"D",.,"A",715,"D",0,"D",.,"A",.,"A",3029,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552862",53,0,"1",1950,"D",520,"D",.,"A",1040,"D",42,"D",.,"A",120,"D",1430,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552882",35,0,"1",1300,"D",0,"D",.,"A",130,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552902",56,0,"1",1950,"D",650,"D",260,"D",780,"D",45,"D",.,"A",.,"A",1300,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552912",36,0,"1",390,"D",78,"D",.,"A",650,"D",0,"D",.,"A",.,"A",312,"D",0,"D",12,"D",156,"D",.,"A",.,"A"
"20171","03552932",59,0,"1",1560,"D",260,"D",.,"A",780,"D",0,"D",455,"D",100,"D",1300,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552942",15,0,"1",975,"D",325,"D",.,"A",260,"D",0,"D",.,"A",.,"A",650,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03552982",34,0,"1",780,"D",65,"D",65,"D",260,"D",12,"D",.,"A",.,"A",715,"D",9,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553002",34,0,"1",650,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",520,"D",60,"D",4,"D",52,"D",.,"A",.,"A"
"20171","03553032",44,0,"1",2600,"D",369,"F",.,"A",650,"D",0,"D",.,"A",.,"A",1383,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553052",33,0,"1",1950,"D",325,"D",.,"A",520,"D",75,"D",.,"A",.,"A",1625,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553062",49,0,"1",1430,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553072",22,0,"1",1560,"D",715,"D",.,"A",390,"D",0,"D",.,"A",.,"A",845,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553082",17,0,"1",1040,"D",91,"D",.,"A",325,"D",0,"D",.,"A",.,"A",949,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553102",45,0,"1",1950,"D",456,"F",.,"A",1300,"D",0,"D",.,"A",.,"A",1746,"F",1200,"D",22,"D",286,"D",.,"A",.,"A"
"20171","03553112",8,0,"1",0,"D",.,"A",130,"D",130,"D",0,"D",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553142",28,0,"1",520,"D",0,"D",455,"D",585,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553152",45,0,"1",1950,"D",650,"D",.,"A",1040,"D",45,"D",.,"A",.,"A",1300,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553172",36,0,"1",975,"D",325,"D",.,"A",650,"D",150,"D",.,"A",.,"A",650,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553202",15,0,"1",91,"D",0,"D",.,"A",52,"D",0,"D",.,"A",.,"A",91,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553212",37,0,"1",1040,"D",390,"D",.,"A",390,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553232",19,0,"1",1950,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1820,"D",0,"D",20,"D",260,"D",.,"A",.,"A"
"20171","03553252",49,0,"1",1625,"D",390,"D",.,"A",715,"D",0,"D",.,"A",.,"A",1235,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553262",40,0,"1",1300,"D",390,"D",.,"A",91,"D",0,"D",.,"A",.,"A",910,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553272",40,0,"1",1690,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1430,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553282",33,0,"1",1300,"D",325,"D",.,"A",780,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553302",24,0,"1",2600,"D",0,"D",.,"A",2275,"D",300,"D",.,"A",.,"A",2600,"D",450,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553322",22,0,"1",520,"D",52,"D",.,"A",130,"D",0,"D",.,"A",.,"A",468,"D",0,"D",12,"D",156,"D",.,"A",.,"A"
"20171","03553362",25,0,"1",1430,"D",130,"D",.,"A",520,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553372",50,0,"1",1300,"D",104,"D",.,"A",1300,"D",0,"D",.,"A",520,"D",1196,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553402",19,0,"1",1950,"D",520,"D",130,"D",390,"D",120,"D",.,"A",.,"A",1430,"D",450,"D",.,"A",.,"A",13,"D",1,"D"
"20171","03553412",27,0,"1",863,"F",.,"A",312,"F",496,"F",91,"F",.,"A",.,"A",672,"F",106,"F",.,"A",.,"A",.,"A",.,"A"
"20171","03553433",40,0,"1",1950,"D",0,"D",.,"A",91,"D",0,"D",20,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553472",22,0,"1",390,"D",0,"D",.,"A",650,"D",0,"D",.,"A",.,"A",390,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553482",33,0,"1",1300,"D",260,"D",.,"A",780,"D",60,"D",.,"A",.,"A",1040,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553492",49,0,"1",1300,"D",390,"D",.,"A",650,"D",0,"D",.,"A",.,"A",910,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553502",34,0,"1",2600,"D",393,"F",0,"D",1112,"F",0,"D",.,"A",.,"A",1539,"F",219,"F",.,"A",.,"A",.,"A",.,"A"
"20171","03553512",39,0,"1",1950,"D",390,"D",.,"A",1300,"D",0,"D",.,"A",144,"D",1560,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553552",66,0,"1",910,"D",78,"D",.,"A",130,"D",0,"D",.,"A",.,"A",832,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553562",91,0,"1",1950,"D",650,"D",325,"D",1300,"D",0,"D",.,"A",.,"A",1300,"D",180,"D",10,"D",130,"D",.,"A",.,"A"
"20171","03553582",33,0,"1",2340,"D",195,"D",130,"D",195,"D",0,"D",.,"A",.,"A",2145,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553612",17,0,"1",546,"D",156,"D",.,"A",585,"D",150,"D",.,"A",.,"A",390,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553622",41,0,"1",1300,"D",195,"D",.,"A",195,"D",150,"D",.,"A",.,"A",1105,"D",15,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553632",38,0,"1",5200,"D",195,"D",.,"A",195,"D",0,"D",.,"A",.,"A",5005,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553642",55,0,"1",2600,"D",650,"D",104,"D",1040,"D",0,"D",.,"A",84,"D",1950,"D",300,"D",10,"D",130,"D",.,"A",.,"A"
"20171","03553662",46,0,"1",1950,"D",130,"D",.,"A",2600,"D",0,"D",.,"A",.,"A",1820,"D",600,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553682",30,0,"1",975,"D",325,"D",.,"A",130,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553702",10,0,"1",3081,"D",975,"D",.,"A",325,"D",0,"D",.,"A",.,"A",2106,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553732",31,0,"1",780,"D",195,"D",.,"A",260,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553742",74,0,"1",975,"D",195,"D",.,"A",1950,"D",180,"D",.,"A",.,"A",780,"D",450,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553772",28,0,"1",1040,"D",104,"D",.,"A",130,"D",60,"D",.,"A",.,"A",936,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553782",38,0,"1",1300,"D",520,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",780,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553792",22,0,"1",975,"D",325,"D",.,"A",91,"D",15,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553812",21,0,"1",845,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",715,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553832",58,0,"1",1625,"D",325,"D",325,"D",325,"D",90,"D",.,"A",.,"A",1300,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553842",43,0,"1",3250,"D",975,"D",650,"D",1300,"D",0,"D",.,"A",240,"D",2275,"D",21,"D",.,"A",.,"A",520,"D",40,"D"
"20171","03553852",29,0,"1",1300,"D",143,"D",.,"A",780,"D",75,"D",.,"A",.,"A",1157,"D",180,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553862",65,0,"1",1625,"D",65,"D",.,"A",650,"D",0,"D",195,"D",154,"D",1560,"D",120,"D",16,"D",208,"D",52,"D",4,"D"
"20171","03553873",23,0,"1",2145,"D",0,"D",.,"A",78,"D",0,"D",.,"A",.,"A",2145,"D",60,"D",10,"D",130,"D",.,"A",.,"A"
"20171","03553882",32,0,"1",650,"D",78,"D",.,"A",1040,"D",0,"D",.,"A",.,"A",572,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553892",33,0,"1",1300,"D",390,"D",.,"A",650,"D",150,"D",.,"A",.,"A",910,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553902",32,0,"1",0,"D",.,"A",.,"A",130,"D",0,"D",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553912",17,0,"1",1300,"D",130,"D",.,"A",130,"D",0,"D",.,"A",.,"A",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553922",16,0,"1",650,"D",65,"D",.,"A",130,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553942",35,0,"1",774,"F",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",622,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553952",34,0,"1",650,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03553992",32,0,"1",2600,"D",390,"D",.,"A",260,"D",0,"D",.,"A",.,"A",2210,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03554012",9,0,"1",0,"D",.,"A",.,"A",260,"D",0,"D",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03554022",43,0,"1",1950,"D",390,"D",.,"A",650,"D",60,"D",.,"A",.,"A",1560,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03554042",17,0,"1",1625,"D",393,"F",.,"A",650,"D",0,"D",.,"A",.,"A",1539,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03554072",29,0,"1",1950,"D",260,"D",.,"A",104,"D",0,"D",.,"A",.,"A",1690,"D",0,"D",63,"D",819,"D",.,"A",.,"A"
"20171","03554082",12,0,"1",650,"D",130,"D",169,"D",0,"D",6,"D",.,"A",.,"A",520,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03554092",45,0,"1",780,"D",260,"D",260,"D",520,"D",120,"D",.,"A",165,"D",520,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03554102",37,0,"1",3250,"D",975,"D",.,"A",520,"D",0,"D",.,"A",.,"A",2275,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
