"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","LSD__AKE","LSDENDYR","LSDE_DYR","PMTYEAR","PMTYEAR_","LSD_MAKE"
"20163","03340453",34,0,"5","02","D","105","D","2015","D",.,"A",36,"D","12","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","TOY"
"20163","03340543",8,0,"5","01","D","105","D","2011","D",.,"A",60,"D","10","D",250,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","D",,"A","2014","D","HON"
"20163","03341493",13,0,"5","01","D","105","D","2016","D",.,"A",39,"D","05","D",225,"D","3","D",.,"A",4000,"F",.,"A",.,"A",,"A",225,"D",225,"D",225,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","CHE"
"20163","03341843",38,0,"5","01","D","105","D","2015","D",.,"A",36,"D","03","D",320,"D","3","D",100,"D",.,"A",.,"A",.,"A",,"A",220,"D",220,"D",220,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","KIA"
"20163","03341913",16,0,"5","01","D","105","D","2013","D",.,"A",41,"D","06","D",349,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",349,"D",349,"D",349,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","D",,"A","2013","D","MAZ"
"20163","03341983",27,0,"5","01","D","105","D","2015","D",.,"A",36,"D","11","D",270,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",270,"D",270,"D",270,"D",.,"A",.,"A",.,"A",500,"D",.,"A","D",,"A","2015","D","HON"
"20163","03342083",13,0,"5","01","D","105","D","2015","D",.,"A",36,"D","03","D",640,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",640,"D",640,"D",640,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","D",,"A","2015","D","NIS"
"20163","03342483",16,0,"1","01","D","105","D","2016","D",.,"A",36,"D","08","D",297,"D","3","D",.,"A",.,"A",2200,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2200,"D",.,"A","D",,"A","2016","D","SUB"
"20163","03343233",28,0,"5","01","D","105","D","2015","D",.,"A",36,"D","10","D",311,"D","3","D",.,"A",4078,"D",.,"A",.,"A",,"A",311,"D",311,"D",311,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","FOR"
"20163","03343303",30,0,"5","01","D","105","D","2014","D",.,"A",39,"D","01","D",455,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",455,"D",455,"D",455,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","CHE"
"20163","03343303",31,0,"5","02","D","105","D","2015","D",.,"A",36,"D","07","D",535,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",535,"D",535,"D",535,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","D",,"A","2015","D","GMC"
"20163","03343883",16,0,"5","01","D","105","D","2014","D",.,"A",36,"D","10","D",313,"D","3","D",.,"A",3000,"D",4000,"D",.,"A",,"A",313,"D",313,"D",313,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","D",,"A","2014","D","TOY"
"20163","03343883",17,0,"5","02","D","105","D","2014","D",.,"A",36,"D","10","D",330,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",330,"D",330,"D",330,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","NIS"
"20163","03344463",13,0,"5","01","D","105","D","2014","D",.,"A",48,"D","05","D",475,"D","3","D",.,"A",8000,"D",.,"A",.,"A",,"A",475,"D",475,"D",475,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","HON"
"20163","03344673",22,0,"1","01","D","105","D","2008","D",.,"A",60,"D","03","D",550,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",550,"D",550,"D",550,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","D",,"A","2014","D","MRB"
"20163","03344673",23,0,"1","02","D","105","D","2012","D",.,"A",60,"D","04","D",515,"D","3","D",.,"A",2000,"D",.,"A",.,"A",,"A",515,"D",515,"D",515,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","CHE"
"20163","03344753",4,0,"5","01","D","105","D","2016","D",.,"A",39,"D","01","D",300,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","NIS"
"20163","03345733",30,0,"5","01","D","105","D","2016","D",.,"A",36,"D","07","D",425,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",425,"D",425,"D",425,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","DOD"
"20163","03345743",14,0,"5","01","D","105","D","2014","D",.,"A",50,"D","02","D",450,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",450,"D",450,"D",450,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","VOK"
"20163","03345773",12,0,"5","01","D","105","D","2014","D",.,"A",36,"D","11","D",325,"D","3","D",.,"A",3000,"D",.,"A",.,"A",,"A",325,"D",325,"D",325,"D",5,"D",5,"D",5,"D",.,"A",.,"A","D",,"A","2013","D","KIA"
"20163","03345833",21,0,"5","01","D","105","D","2015","D",.,"A",36,"D","04","D",432,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",432,"D",432,"D",432,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","VOK"
"20163","03346454",12,0,"5","01","D","105","D","2008","D",.,"A",24,"D","11","D",305,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",305,"D",305,"D",305,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","D",,"A","2014","D","SUB"
"20163","03346454",13,0,"5","02","D","105","D","2014","D",.,"A",.,"C","05","F",.,"C",,"C",.,"A",400,"D",.,"A",.,"A",,"A",330,"F",330,"F",330,"F",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","F","SUB"
"20163","03346523",28,0,"5","01","D","105","D","2015","D",.,"A",24,"D","10","D",220,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",220,"D",220,"D",220,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","CHE"
"20163","03346573",12,0,"5","01","D","105","D","2014","D",.,"A",60,"D","08","F",283,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",283,"D",283,"D",283,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","VOK"
"20163","03347633",16,0,"5","01","D","105","D","2015","D",.,"A",36,"D","11","D",320,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","D",,"A","2014","D","MAZ"
"20163","03348383",9,0,"5","01","D","105","D","2016","D",.,"A",39,"D","01","D",200,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","D",,"A","2016","D","HON"
"20163","03348593",14,0,"5","01","D","105","D","2014","D",.,"A",36,"D","08","D",174,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",174,"D",174,"D",174,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","D",,"A","2014","D","KIA"
"20163","03349213",20,0,"5","01","D","105","D","2015","D",.,"A",36,"D","05","D",705,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",705,"D",705,"D",705,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","D",,"A","2015","D","JEE"
"20163","03349213",22,0,"5","03","D","105","D","2016","D",.,"A",42,"D","05","D",925,"D","3","D",.,"A",.,"A",6000,"D",.,"A",,"A",925,"D",925,"D",925,"D",30,"D",30,"D",30,"D",6000,"D",.,"A","D",,"A","2016","D","AUD"
"20163","03349523",18,0,"1","01","D","105","D","2013","D",.,"A",60,"D","09","D",480,"D","3","D",.,"A",21000,"D",.,"A",.,"A",,"A",480,"D",480,"D",480,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","DOD"
"20163","03350603",13,0,"5","01","D","105","D","2015","D",.,"A",36,"D","11","D",750,"D","3","D",.,"A",13500,"D",3500,"D",.,"A",,"A",750,"D",750,"D",750,"D",150,"D",150,"D",150,"D",3500,"D",.,"A","D",,"A","2015","D","LEX"
"20163","03350603",14,0,"1","02","D","105","D","2016","D",.,"A",36,"D","09","D",.,"C","3","D",.,"A",.,"C",3000,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3000,"D",.,"A","D",,"A","2016","D","MRB"
"20163","03350753",13,0,"5","01","D","105","D","2015","D",.,"A",24,"D","02","D",197,"D","3","D",.,"A",.,"A",800,"D",.,"A","06","D",197,"D",.,"A",.,"A",.,"A",.,"A",.,"A",800,"D",.,"A","D",,"A","2015","D","GMC"
"20163","03351053",15,0,"5","01","D","105","D","2015","D",.,"A",36,"D","10","D",325,"D","3","D",.,"A",.,"A",800,"D",.,"A",,"A",325,"D",325,"D",325,"D",.,"A",.,"A",.,"A",800,"D",.,"A","D",,"A","2015","D","HON"
"20163","03351183",14,0,"5","01","D","105","D","2013","D",.,"A",24,"D","01","D",360,"D","3","D",.,"A",.,"A",.,"A",.,"A","08","F",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","HON"
"20163","03351183",15,0,"1","02","D","105","D","2016","D",.,"A",36,"D","09","D",356,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",500,"D",.,"A","D",,"A","2016","D","HON"
"20163","03351483",18,0,"1","01","D","105","D","2017","D",.,"A",39,"D","09","D",315,"D","3","D",.,"A",.,"A",6000,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6000,"D",.,"A","D",,"A","2016","D","CHE"
"20163","03352363",28,0,"5","01","D","105","D","2013","D",.,"A",48,"D","05","D",400,"D","3","D",.,"A",1500,"D",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","D","LEX"
"20163","03352803",13,0,"5","01","D","105","D","2016","D",.,"A",36,"D","11","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","CHE"
"20163","03353013",15,0,"1","01","D","105","D","2015","D",.,"A",72,"D","08","D",497,"D","3","D",.,"A",8000,"D",.,"A",.,"A",,"A",.,"A",.,"A",497,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","FOR"
"20163","03353323",20,0,"5","01","D","105","D","2014","D",.,"A",36,"D","03","D",200,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","D",,"A","2014","D","CHE"
"20163","03353503",8,0,"1","01","D","105","D","2015","D",.,"A",36,"D","05","F",253,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",253,"D",253,"D",253,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","CHE"
"20163","03354863",18,0,"5","01","D","105","D","1999","D",.,"A",1,"D","01","D",2500,"D","7","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","LEX"
"20163","03355303",24,0,"5","01","D","105","D","2016","D",.,"A",39,"D","01","D",330,"D","3","D",.,"A",2000,"D",.,"A",.,"A",,"A",330,"D",330,"D",330,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","CHE"
"20163","03355363",17,0,"5","01","D","105","D","2013","D",.,"A",36,"D","10","D",375,"D","3","D",.,"A",.,"A",5000,"D",.,"A","08","D",375,"D",375,"D",375,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","D",,"A","2013","D","BMW"
"20163","03355363",18,0,"1","02","D","105","D","2016","D",.,"A",36,"D","09","D",550,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","MRB"
"20163","03386882",15,0,"1","01","D","105","D","2014","D",.,"A",36,"D","12","D",238,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",238,"D",238,"D",238,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","NIS"
"20163","03387052",15,0,"1","01","D","105","D","2015","D",.,"A",36,"D","01","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","MIN"
"20163","03387352",11,0,"1","01","D","105","D","1988","D",.,"A",1,"D","08","D",600,"D","7","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2012","D","DOD"
"20163","03387572",18,0,"5","01","D","105","D","2016","D",.,"A",36,"D","01","D",259,"D","3","D",.,"A",.,"A",2400,"D",.,"A",,"A",259,"D",259,"D",259,"D",.,"A",.,"A",.,"A",2400,"D",.,"A","D",,"A","2015","D","NIS"
"20163","03388002",8,0,"1","01","D","105","D","2013","D",.,"A",39,"D","10","D",451,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",451,"D",451,"D",451,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","D","CHE"
"20163","03388292",7,0,"5","01","D","105","D","2015","D",.,"A",48,"D","01","D",365,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",365,"D",365,"D",365,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","NIS"
"20163","03388312",20,0,"5","01","D","105","D","2014","D",.,"A",36,"D","06","D",478,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",478,"D",478,"D",478,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","CHE"
"20163","03388342",23,0,"5","01","D","105","D","2013","D",.,"A",39,"D","01","D",410,"D","3","D",.,"A",.,"A",.,"A",.,"A","06","D",410,"D",410,"D",410,"D",.,"A",.,"A",.,"A",.,"A",1400,"D","D",,"A","2013","D","CHE"
"20163","03388402",12,0,"1","01","D","105","D","2016","D",.,"A",36,"D","07","D",248,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","MAZ"
"20163","03389262",28,0,"5","01","D","105","D","2004","D",.,"A",36,"D","10","D",460,"D","3","D",.,"A",.,"A",500,"D",.,"A","05","D",460,"D",460,"D",.,"A",.,"A",.,"A",.,"A",500,"D",2000,"D","D",,"A","2014","D","CHR"
"20163","03389262",29,0,"1","02","D","105","D","2016","D",.,"A",36,"D","05","D",377,"D","3","D",.,"A",500,"D",500,"D",.,"A",,"A",.,"A",377,"D",377,"D",.,"A",.,"C",.,"C",500,"D",.,"A","D",,"A","2016","D","CHE"
"20163","03389442",15,0,"5","01","D","105","D","2013","D",.,"A",36,"D","11","D",301,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",301,"D",301,"D",301,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","D","HYU"
"20163","03389692",31,0,"5","01","D","105","D","2016","D",.,"A",36,"D","04","D",420,"D","3","D",.,"A",2000,"D",1500,"D",.,"A",,"A",420,"D",420,"D",420,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","D",,"A","2016","D","JEE"
"20163","03389902",13,0,"5","01","D","105","D","2015","D",.,"A",60,"D","01","D",280,"D","3","D",.,"A",.,"A",.,"A",.,"A","04","D",280,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","VOK"
"20163","03389922",15,0,"5","01","D","105","D","2015","D",.,"A",60,"D","05","D",317,"D","3","D",.,"A",.,"A",5000,"D",.,"A","04","D",317,"D",.,"A",.,"A",.,"A",.,"A",.,"A",5000,"D",.,"A","D",,"A","2015","D","SUB"
"20163","03390072",9,0,"5","01","D","105","D","2016","D",.,"A",39,"D","04","D",319,"D","3","D",.,"A",2200,"D",.,"A",.,"A",,"A",319,"D",319,"D",319,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","BUI"
"20163","03391092",10,0,"5","01","D","105","D","2015","D",.,"A",.,"C","09","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",115,"F",115,"F",115,"F",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","FOR"
"20163","03391182",20,0,"5","01","D","105","D","2015","D",.,"A",36,"D","01","D",570,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",570,"D",570,"D",570,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","LIN"
"20163","03391252",19,0,"5","01","D","105","D","2016","D",.,"A",24,"D","10","D",200,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","D",,"A","2015","D","CHE"
"20163","03391252",20,0,"5","02","D","105","D","2015","D",.,"A",24,"D","09","D",459,"D","3","D",.,"A",800,"D",.,"A",.,"A",,"A",459,"D",459,"D",459,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","FOR"
"20163","03391282",12,0,"5","01","D","105","D","2014","D",.,"A",36,"D","10","D",500,"D","3","D",.,"A",18000,"D",2500,"D",.,"A",,"A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","D",,"A","2014","D","LEX"
"20163","03391412",4,0,"1","01","D","105","D","2014","D",.,"A",39,"D","06","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",400,"F",400,"F",400,"F",17,"F",17,"F",17,"F",.,"A",.,"A","D",,"A","2014","D","CHE"
"20163","03391442",17,0,"1","01","D","105","D","2012","D",.,"A",60,"D","06","D",480,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","D",,"A","2016","D","VOK"
"20163","03391522",13,0,"5","01","D","105","D","2013","D",.,"A",36,"D","02","D",555,"D","3","D",.,"A",.,"A",4000,"D",.,"A","06","D",555,"D",555,"D",555,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","D",,"A","2013","D","CAD"
"20163","03391522",14,0,"1","02","D","105","D","2016","D",.,"A",32,"D","07","D",650,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","BMW"
"20163","03392962",11,0,"5","01","D","105","D","2014","D",.,"A",39,"D","05","D",232,"D","3","D",.,"A",3800,"D",.,"A",.,"A",,"A",232,"D",232,"D",232,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","CHE"
"20163","03393702",28,0,"5","01","D","105","D","2016","D",.,"A",36,"D","02","D",242,"D","3","D",.,"A",.,"A",242,"D",.,"A",,"A",242,"D",242,"D",242,"D",.,"A",.,"A",.,"A",242,"D",.,"A","D",,"A","2016","D","VOK"
"20163","03393702",29,0,"5","02","D","105","D","2016","D",.,"A",36,"D","10","D",492,"D","3","D",492,"D",24000,"D",.,"A",.,"A",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","GMC"
"20163","03393742",12,0,"1","01","D","105","D","2016","D",.,"A",36,"D","05","D",380,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",380,"D",380,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","MRB"
"20163","03394022",23,0,"5","01","D","105","D","2011","D",.,"A",72,"D","05","D",370,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",.,"A",370,"D",370,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","D",,"A","2016","D","HON"
"20163","03394412",10,0,"1","01","D","105","D","2014","D",.,"A",3,"D","04","D",500,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","ACU"
"20163","03394932",16,0,"1","01","D","105","D","2006","D",.,"A",60,"D","07","D",207,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5000,"D",.,"A","D",,"A","2016","D","CHE"
"20163","03395032",16,0,"5","01","D","105","D","2016","D",.,"A",39,"D","03","D",235,"D","3","D",.,"A",.,"A",700,"D",.,"A",,"A",235,"D",235,"D",235,"D",.,"A",.,"A",.,"A",700,"D",.,"A","D",,"A","2016","D","HON"
"20163","03395512",15,0,"5","01","D","105","D","2016","D",.,"A",3,"D","04","D",328,"D","3","D",.,"A",2000,"D",3500,"D",.,"A",,"A",328,"D",328,"D",328,"D",.,"A",.,"A",.,"A",3500,"D",.,"A","D",,"A","2016","D","SUB"
"20163","03395592",19,0,"5","01","D","105","D","2013","D",.,"A",60,"D","01","D",1145,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",1145,"D",1145,"D",1145,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","TES"
"20163","03396092",25,0,"5","01","D","105","D","2014","D",.,"A",36,"D","07","D",350,"D","3","D",.,"A",.,"A",.,"C",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"B",.,"A","D",,"A","2014","D","FOR"
"20163","03396102",20,0,"5","01","D","105","D","2016","D",.,"A",36,"D","04","D",385,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",385,"D",385,"D",385,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","HON"
"20163","03396402",24,0,"5","01","D","105","D","2013","D",.,"A",36,"D","12","D",239,"D","3","D",.,"A",7000,"D",.,"A",.,"A","05","D",239,"D",239,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","D","HYU"
"20163","03396402",25,0,"5","02","D","105","D","2015","D",.,"A",36,"D","07","D",248,"D","3","D",.,"A",4500,"D",.,"A",.,"A",,"A",248,"D",248,"D",248,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","CHR"
"20163","03396402",26,0,"5","03","D","105","D","2016","D",.,"A",39,"D","08","D",189,"D","3","D",.,"A",800,"D",.,"A",.,"A",,"A",189,"D",189,"D",189,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","TOY"
"20163","03396402",27,0,"1","04","D","105","D","2016","D",.,"A",36,"D","06","D",252,"D","3","D",.,"A",.,"A",2500,"D",.,"A",,"A",.,"A",.,"A",252,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","D",,"A","2016","D","HYU"
"20163","03407492",19,0,"5","01","D","105","D","2014","D",.,"A",36,"D","07","D",800,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",800,"D",800,"D",800,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","AUD"
"20163","03407692",17,0,"5","01","D","105","D","2014","D",.,"A",36,"D","05","D",292,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",292,"D",292,"D",292,"D",.,"A",.,"A",.,"A",500,"D",.,"A","D",,"A","2014","D","MAZ"
"20163","03408022",11,0,"5","01","D","105","D","2013","D",.,"A",52,"D","06","D",250,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","D",,"A","2013","D","TOY"
"20163","03408642",6,0,"1","01","D","105","D","2013","D",.,"A",60,"D","01","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",230,"F",230,"F",230,"F",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","D","JEE"
"20163","03408642",7,0,"1","02","D","105","D","2015","D",.,"A",36,"D","07","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",375,"F",375,"F",375,"F",.,"A",.,"A",.,"A",.,"A",.,"A","A",,"A","2015","D",
"20163","03408712",20,0,"5","01","D","105","D","2016","D",.,"A",36,"D","10","D",424,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",424,"D",424,"D",424,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","LIN"
"20163","03408732",8,0,"5","01","D","105","D","2002","D",.,"A",12,"D","05","D",200,"D","3","D",.,"A",.,"A",1800,"D",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",1800,"D",.,"A","D",,"A","2016","D","JEE"
"20163","03409462",18,0,"1","01","D","105","D","2015","D",.,"A",1,"D","08","D",5200,"D","7","D",.,"A",.,"A",5200,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5200,"D",.,"A","D",,"A","2015","D","CHE"
"20163","03410052",55,0,"5","01","D","105","D","2014","D",.,"A",39,"D","02","D",282,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",282,"D",282,"D",282,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","NIS"
"20163","03410052",56,0,"5","02","D","105","D","2016","D",.,"A",24,"D","02","D",255,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",255,"D",255,"D",255,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","BUI"
"20163","03410092",15,0,"5","01","D","105","D","2008","D",.,"A",2,"D","05","D",376,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",376,"D",376,"D",376,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","MIN"
"20163","03410702",31,0,"5","01","D","105","D","2014","D",.,"A",39,"D","04","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","GMC"
"20163","03410702",32,0,"5","02","D","105","D","2015","D",.,"A",39,"D","05","F",500,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","BUI"
"20163","03411082",17,0,"5","01","D","105","D","2016","D",.,"A",36,"D","05","D",183,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",183,"D",183,"D",183,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","D",,"A","2016","D","KIA"
