"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CLOTHYA","CLOTHYA_","CLOTHMOA","CLOT_MOA","CLOTHXA","CLOTHXA_","AGE_SEXA","AGE__EXA","CLOGFTA","CLOGFTA_","CLOTHA1","CLOTHA1_","CLOTHA2","CLOTHA2_","CLOTHA3","CLOTHA3_","CLOTHA4","CLOTHA4_","CLOTHA5","CLOTHA5_","CLOTHA6","CLOTHA6_","CLOTHA7","CLOTHA7_","CLOTHA8","CLOTHA8_","CLOTHA9","CLOTHA9_","CLAPURCH"
"20171","03427434",3,207,"1","145","D","01","D",18,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",4,0,"1","900","D","02","D",.,"H",,"B","2","D","150","D","280","D","200","D","210","D","220","D","230","D","145","D",,"A",,"A",
"20171","03427434",4,101,"1","150","D","02","D",21,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",4,102,"1","280","D","02","D",27,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",4,103,"1","210","D","02","D",8,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",4,104,"1","220","D","02","D",22,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",4,105,"1","230","D","02","D",6,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",4,106,"1","145","D","02","D",27,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",4,201,"1","150","D","02","D",25,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",4,202,"1","280","D","02","D",19,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",4,203,"1","200","D","02","D",22,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",4,204,"1","210","D","02","D",1,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",4,205,"1","220","D","02","D",10,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",4,206,"1","230","D","02","D",8,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",4,207,"1","145","D","02","D",18,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427514",1,0,"1","280","D","02","D",65,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427514",2,0,"1","280","D","02","D",85,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427514",3,0,"2","145","D","12","D",81,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427514",4,0,"2","150","D","12","D",65,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427514",5,0,"2","280","D","12","D",56,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427554",1,0,"1","145","D","12","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427554",1,300,"1","145","D","12","D",51,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427554",1,400,"1","145","D","12","D",49,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427574",1,0,"1","145","D","12","D",.,"H",,"B","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427574",1,100,"1","145","D","12","D",24,"E","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427574",1,300,"1","145","D","12","D",19,"E","3","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427574",2,0,"1","210","D","12","D",13,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427594",1,0,"1","370","D","12","D",16,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427604",1,0,"1","310","D","13","D",13,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427614",9,0,"1","280","D","12","D",200,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427614",10,0,"1","230","D","12","D",165,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427634",1,0,"1","240","D","02","D",16,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427644",4,0,"1","150","D","12","D",23,"D","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427784",5,0,"1","275","D","12","D",.,"H","5","D","2","D","150","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427784",5,1,"1","150","D","12","D",8,"E","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427784",5,2,"1","145","D","12","D",92,"E","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427784",6,0,"1","270","D","12","D",.,"H","4","D","2","D","150","D","180","D","220","D","145","D",,"A",,"A",,"A",,"A",,"A",
"20171","03427784",6,1,"1","150","D","12","D",29,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427784",6,2,"1","220","D","12","D",27,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427784",6,3,"1","145","D","12","D",44,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427784",7,0,"1","270","D","12","D",.,"H","1","D","2","D","145","D","150","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427784",7,1,"1","145","D","12","D",42,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427784",7,2,"1","150","D","12","D",52,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427784",7,3,"1","100","D","12","D",56,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427784",8,0,"1","220","D","12","D",40,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427824",6,0,"1","130","D","12","D",50,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427824",7,0,"1","145","D","02","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427824",7,100,"1","145","D","02","D",129,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427824",7,200,"1","145","D","02","D",121,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427824",8,0,"1","380","D","01","D",35,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427854",2,0,"1","280","D","01","D",152,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427854",3,0,"1","380","D","01","D",2165,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427944",4,0,"1","145","D","02","D",107,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427944",5,0,"1","150","D","02","D",47,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427944",6,0,"1","240","D","02","D",85,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427944",7,0,"1","280","D","12","D",150,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427944",8,0,"1","370","D","12","D",35,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427944",9,0,"1","380","D","12","D",100,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428014",1,0,"2","100","D","12","D",50,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428014",2,0,"2","100","D","12","D",50,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428034",2,0,"1","145","D","12","D",25,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428034",3,0,"1","145","D","12","D",25,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428034",4,0,"1","280","D","02","D",125,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428034",5,0,"1","280","D","02","D",125,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428054",1,0,"1","145","D","01","D",27,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428084",2,0,"1","900","D","01","D",.,"H",,"B","2","D","900","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428084",2,101,"1","145","D","01","D",55,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428084",2,102,"1","230","D","01","D",7,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428084",2,201,"1","145","D","01","D",21,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428084",2,202,"1","210","D","01","D",10,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428084",2,203,"1","230","D","01","D",27,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428084",3,0,"2","900","D","12","D",.,"H",,"B","2","D","900","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428084",3,101,"2","145","D","12","D",42,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428084",3,102,"2","150","D","12","D",35,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428084",3,103,"2","280","D","12","D",79,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428084",3,201,"2","100","D","12","D",82,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428084",3,202,"2","145","D","12","D",62,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428094",5,0,"1","220","D","12","D",20,"F","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428094",6,0,"1","150","D","12","D",21,"F","3","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428094",7,0,"2","145","D","12","D",54,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428104",2,0,"1","170","D","02","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428104",2,200,"1","170","D","02","D",122,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428104",2,400,"1","170","D","02","D",48,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428104",3,0,"1","275","D","01","D",.,"H","2","D","2","D","150","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428104",3,1,"1","150","D","01","D",40,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428104",3,2,"1","145","D","01","D",80,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428104",4,0,"1","280","D","01","D",321,"F","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428144",3,0,"1","100","D","12","D",169,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428144",4,0,"1","275","D","12","D",.,"H","2","D","2","D","150","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428144",4,1,"1","150","D","12","D",162,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428144",4,2,"1","145","D","12","D",138,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428144",5,0,"1","900","D","01","D",.,"H","2","D","2","D","150","D","280","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428144",5,1,"1","150","D","01","D",115,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428144",5,2,"1","280","D","01","D",87,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428144",5,3,"1","145","D","01","D",98,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428164",1,0,"1","145","D","12","D",30,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428164",2,0,"1","145","D","12","D",100,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428164",3,0,"1","370","D","01","D",200,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428174",2,0,"1","900","D","02","D",.,"H",,"B","2","D","150","D","280","D","220","D","145","D",,"A",,"A",,"A",,"A",,"A",
"20171","03428174",2,201,"1","150","D","02","D",52,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428174",2,202,"1","280","D","02","D",72,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428174",2,203,"1","145","D","02","D",69,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428174",2,401,"1","150","D","02","D",102,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428174",2,402,"1","280","D","02","D",120,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428174",2,403,"1","145","D","02","D",85,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428214",1,0,"1","900","D","01","D",.,"H",,"B","2","D","150","D","280","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428214",1,201,"1","150","D","01","D",59,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428214",1,202,"1","280","D","01","D",72,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428214",1,203,"1","145","D","01","D",115,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428214",1,301,"1","150","D","01","D",128,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428214",1,302,"1","280","D","01","D",39,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428214",1,303,"1","145","D","01","D",40,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428214",1,401,"1","150","D","01","D",163,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428214",1,402,"1","280","D","01","D",27,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428214",1,403,"1","145","D","01","D",7,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428224",5,0,"1","145","D","02","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428224",5,300,"1","145","D","02","D",53,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428224",5,500,"1","145","D","02","D",42,"E","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428224",6,0,"1","150","D","02","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428224",6,300,"1","150","D","02","D",25,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428224",6,500,"1","150","D","02","D",20,"E","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428224",7,0,"1","170","D","02","D",40,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428224",8,0,"1","220","D","02","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428224",8,300,"1","220","D","02","D",22,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428224",8,500,"1","220","D","02","D",18,"E","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428224",9,0,"1","280","D","02","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428224",9,300,"1","280","D","02","D",22,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428224",9,500,"1","280","D","02","D",18,"E","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428224",10,0,"1","310","D","02","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428224",10,300,"1","310","D","02","D",48,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428224",10,500,"1","310","D","02","D",37,"E","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428234",1,0,"1","150","D","12","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428234",1,100,"1","150","D","12","D",56,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428234",1,200,"1","150","D","12","D",52,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428264",1,0,"1","120","D","02","D",308,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428294",2,0,"1","900","D","12","D",.,"H","2","F","2","D","900","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428294",2,1,"1","145","D","12","D",30,"E","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428294",2,2,"1","170","D","12","D",37,"E","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428294",2,3,"1","230","D","12","D",8,"E","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428294",3,0,"1","280","D","02","D",90,"D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428324",5,0,"1","145","D","01","D",75,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428324",6,0,"1","145","D","01","D",75,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428324",7,0,"1","145","D","01","D",75,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428324",8,0,"1","150","D","01","D",150,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428324",9,0,"1","150","D","01","D",100,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428324",10,0,"1","280","D","01","D",260,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428324",11,0,"2","150","D","12","D",150,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428324",12,0,"2","370","D","12","D",360,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428364",1,0,"1","900","D","12","D",.,"H","1","D","2","D","145","D","280","D","150","D",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428364",1,1,"1","145","D","12","D",98,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428364",1,2,"1","280","D","12","D",191,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428364",1,3,"1","150","D","12","D",61,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428364",2,0,"1","270","D","12","D",.,"H",,"B","1","D","210","D","100","D","145","D","200","D","220","D","150","D",,"A",,"A",,"A",
"20171","03428364",2,101,"1","210","D","12","D",5,"E","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428364",2,102,"1","100","D","12","D",49,"E","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428364",2,103,"1","145","D","12","D",31,"E","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428364",2,104,"1","200","D","12","D",6,"E","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428364",2,105,"1","150","D","12","D",9,"E","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428364",2,301,"1","145","D","12","D",43,"E","3","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428364",2,302,"1","150","D","12","D",34,"E","3","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428364",2,401,"1","100","D","12","D",39,"E","4","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428364",2,402,"1","220","D","12","D",34,"E","4","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428384",3,0,"1","370","D","12","D",108,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428384",4,0,"2","100","D","12","D",90,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428384",5,0,"2","145","D","12","D",42,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428384",6,0,"2","230","D","12","D",53,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428384",7,0,"2","370","D","12","D",54,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428414",1,0,"1","900","D","01","D",.,"H","1","D","2","D","280","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428414",1,1,"1","280","D","01","D",87,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428414",1,2,"1","145","D","01","D",40,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428434",1,0,"1","150","D","02","D",20,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428434",2,0,"1","280","D","02","D",20,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428534",1,0,"1","150","D","12","D",50,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428544",2,0,"1","270","D","12","D",.,"H","5","D","2","D","150","D","170","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428544",2,1,"1","145","D","12","D",79,"E","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428544",3,0,"1","900","D","12","D",.,"H","2","D","2","D","150","D","280","D","210","D","200","D","145","D",,"A",,"A",,"A",,"A",
"20171","03428544",3,1,"1","150","D","12","D",31,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428544",3,2,"1","280","D","12","D",34,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428544",3,3,"1","210","D","12","D",15,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428544",3,4,"1","200","D","12","D",22,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428544",3,5,"1","145","D","12","D",40,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428544",4,0,"1","275","D","01","D",.,"H","5","D","2","D","150","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428544",4,1,"1","150","D","01","D",25,"E","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428544",4,2,"1","145","D","01","D",28,"E","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428544",5,0,"1","900","D","01","D",.,"H","2","D","2","D","150","D","280","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428544",5,1,"1","150","D","01","D",22,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03428544",5,2,"1","280","D","01","D",26,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
