"NEWID","REFMO","REFYR","UCC","PUBFLAG","VALUE","VALUE_","IMPNUM"
"02876564","12","2014","980071","2",2828,,"3"
"02876564","12","2014","980071","2",2828,,"4"
"02876564","12","2014","980071","2",2828,,"5"
"02876564","01","2015","980071","2",2828,,"1"
"02876564","01","2015","980071","2",2828,,"2"
"02876564","01","2015","980071","2",2828,,"3"
"02876564","01","2015","980071","2",2828,,"4"
"02876564","01","2015","980071","2",2828,,"5"
"02876564","02","2015","980071","2",2828,,"1"
"02876564","02","2015","980071","2",2828,,"2"
"02876564","02","2015","980071","2",2828,,"3"
"02876564","02","2015","980071","2",2828,,"4"
"02876564","02","2015","980071","2",2828,,"5"
"02876624","12","2014","800940","2",497.3333,,"1"
"02876624","12","2014","800940","2",497.3333,,"2"
"02876624","12","2014","800940","2",497.3333,,"3"
"02876624","12","2014","800940","2",497.3333,,"4"
"02876624","12","2014","800940","2",497.3333,,"5"
"02876624","01","2015","800940","2",497.3333,,"1"
"02876624","01","2015","800940","2",497.3333,,"2"
"02876624","01","2015","800940","2",497.3333,,"3"
"02876624","01","2015","800940","2",497.3333,,"4"
"02876624","01","2015","800940","2",497.3333,,"5"
"02876624","02","2015","800940","2",497.3333,,"1"
"02876624","02","2015","800940","2",497.3333,,"2"
"02876624","02","2015","800940","2",497.3333,,"3"
"02876624","02","2015","800940","2",497.3333,,"4"
"02876624","02","2015","800940","2",497.3333,,"5"
"02876624","12","2014","900000","2",6500,,"1"
"02876624","12","2014","900000","2",6500,,"2"
"02876624","12","2014","900000","2",6500,,"3"
"02876624","12","2014","900000","2",6500,,"4"
"02876624","12","2014","900000","2",6500,,"5"
"02876624","01","2015","900000","2",6500,,"1"
"02876624","01","2015","900000","2",6500,,"2"
"02876624","01","2015","900000","2",6500,,"3"
"02876624","01","2015","900000","2",6500,,"4"
"02876624","01","2015","900000","2",6500,,"5"
"02876624","02","2015","900000","2",6500,,"1"
"02876624","02","2015","900000","2",6500,,"2"
"02876624","02","2015","900000","2",6500,,"3"
"02876624","02","2015","900000","2",6500,,"4"
"02876624","02","2015","900000","2",6500,,"5"
"02876624","12","2014","900200","2",41.6667,,"1"
"02876624","12","2014","900200","2",41.6667,,"2"
"02876624","12","2014","900200","2",41.6667,,"3"
"02876624","12","2014","900200","2",41.6667,,"4"
"02876624","12","2014","900200","2",41.6667,,"5"
"02876624","01","2015","900200","2",41.6667,,"1"
"02876624","01","2015","900200","2",41.6667,,"2"
"02876624","01","2015","900200","2",41.6667,,"3"
"02876624","01","2015","900200","2",41.6667,,"4"
"02876624","01","2015","900200","2",41.6667,,"5"
"02876624","02","2015","900200","2",41.6667,,"1"
"02876624","02","2015","900200","2",41.6667,,"2"
"02876624","02","2015","900200","2",41.6667,,"3"
"02876624","02","2015","900200","2",41.6667,,"4"
"02876624","02","2015","900200","2",41.6667,,"5"
"02876624","12","2014","980000","2",6541.6667,,"1"
"02876624","12","2014","980000","2",6541.6667,,"2"
"02876624","12","2014","980000","2",6541.6667,,"3"
"02876624","12","2014","980000","2",6541.6667,,"4"
"02876624","12","2014","980000","2",6541.6667,,"5"
"02876624","01","2015","980000","2",6541.6667,,"1"
"02876624","01","2015","980000","2",6541.6667,,"2"
"02876624","01","2015","980000","2",6541.6667,,"3"
"02876624","01","2015","980000","2",6541.6667,,"4"
"02876624","01","2015","980000","2",6541.6667,,"5"
"02876624","02","2015","980000","2",6541.6667,,"1"
"02876624","02","2015","980000","2",6541.6667,,"2"
"02876624","02","2015","980000","2",6541.6667,,"3"
"02876624","02","2015","980000","2",6541.6667,,"4"
"02876624","02","2015","980000","2",6541.6667,,"5"
"02876624","12","2014","980071","2",5855.3333,,"1"
"02876624","12","2014","980071","2",5855.3333,,"2"
"02876624","12","2014","980071","2",5855.3333,,"3"
"02876624","12","2014","980071","2",5855.3333,,"4"
"02876624","12","2014","980071","2",5855.3333,,"5"
"02876624","01","2015","980071","2",5855.3333,,"1"
"02876624","01","2015","980071","2",5855.3333,,"2"
"02876624","01","2015","980071","2",5855.3333,,"3"
"02876624","01","2015","980071","2",5855.3333,,"4"
"02876624","01","2015","980071","2",5855.3333,,"5"
"02876624","02","2015","980071","2",5855.3333,,"1"
"02876624","02","2015","980071","2",5855.3333,,"2"
"02876624","02","2015","980071","2",5855.3333,,"3"
"02876624","02","2015","980071","2",5855.3333,,"4"
"02876624","02","2015","980071","2",5855.3333,,"5"
"02876634","12","2014","800940","2",254.6667,,"1"
"02876634","12","2014","800940","2",577.5833,,"2"
"02876634","12","2014","800940","2",129.1667,,"3"
"02876634","12","2014","800940","2",165.75,,"4"
"02876634","12","2014","800940","2",346.1667,,"5"
"02876634","01","2015","800940","2",254.6667,,"1"
"02876634","01","2015","800940","2",577.5833,,"2"
"02876634","01","2015","800940","2",129.1667,,"3"
"02876634","01","2015","800940","2",165.75,,"4"
"02876634","01","2015","800940","2",346.1667,,"5"
"02876634","02","2015","800940","2",254.6667,,"1"
"02876634","02","2015","800940","2",577.5833,,"2"
"02876634","02","2015","800940","2",129.1667,,"3"
"02876634","02","2015","800940","2",165.75,,"4"
"02876634","02","2015","800940","2",346.1667,,"5"
"02876634","12","2014","900000","2",3329.3333,,"1"
"02876634","12","2014","900000","2",7550.25,,"2"
"02876634","12","2014","900000","2",1688.5833,,"3"
"02876634","12","2014","900000","2",2166.4167,,"4"
"02876634","12","2014","900000","2",4525.5,,"5"
"02876634","01","2015","900000","2",3329.3333,,"1"
"02876634","01","2015","900000","2",7550.25,,"2"
"02876634","01","2015","900000","2",1688.5833,,"3"
"02876634","01","2015","900000","2",2166.4167,,"4"
"02876634","01","2015","900000","2",4525.5,,"5"
"02876634","02","2015","900000","2",3329.3333,,"1"
"02876634","02","2015","900000","2",7550.25,,"2"
"02876634","02","2015","900000","2",1688.5833,,"3"
"02876634","02","2015","900000","2",2166.4167,,"4"
"02876634","02","2015","900000","2",4525.5,,"5"
"02876634","12","2014","900140","2",2333.3333,,"1"
"02876634","12","2014","900140","2",2333.3333,,"2"
"02876634","12","2014","900140","2",2333.3333,,"3"
"02876634","12","2014","900140","2",2333.3333,,"4"
"02876634","12","2014","900140","2",2333.3333,,"5"
"02876634","01","2015","900140","2",2333.3333,,"1"
"02876634","01","2015","900140","2",2333.3333,,"2"
"02876634","01","2015","900140","2",2333.3333,,"3"
"02876634","01","2015","900140","2",2333.3333,,"4"
"02876634","01","2015","900140","2",2333.3333,,"5"
"02876634","02","2015","900140","2",2333.3333,,"1"
"02876634","02","2015","900140","2",2333.3333,,"2"
"02876634","02","2015","900140","2",2333.3333,,"3"
"02876634","02","2015","900140","2",2333.3333,,"4"
"02876634","02","2015","900140","2",2333.3333,,"5"
"02876634","12","2014","980000","2",5662.6667,,"1"
"02876634","12","2014","980000","2",9883.5833,,"2"
"02876634","12","2014","980000","2",4021.9167,,"3"
"02876634","12","2014","980000","2",4499.75,,"4"
"02876634","12","2014","980000","2",6858.8333,,"5"
"02876634","01","2015","980000","2",5662.6667,,"1"
"02876634","01","2015","980000","2",9883.5833,,"2"
"02876634","01","2015","980000","2",4021.9167,,"3"
"02876634","01","2015","980000","2",4499.75,,"4"
"02876634","01","2015","980000","2",6858.8333,,"5"
"02876634","02","2015","980000","2",5662.6667,,"1"
"02876634","02","2015","980000","2",9883.5833,,"2"
"02876634","02","2015","980000","2",4021.9167,,"3"
"02876634","02","2015","980000","2",4499.75,,"4"
"02876634","02","2015","980000","2",6858.8333,,"5"
"02876634","12","2014","980071","2",4191.4167,,"1"
"02876634","12","2014","980071","2",8412.3333,,"2"
"02876634","12","2014","980071","2",2550.6667,,"3"
"02876634","12","2014","980071","2",3028.5,,"4"
"02876634","12","2014","980071","2",5387.5833,,"5"
"02876634","01","2015","980071","2",4191.4167,,"1"
"02876634","01","2015","980071","2",8412.3333,,"2"
"02876634","01","2015","980071","2",2550.6667,,"3"
"02876634","01","2015","980071","2",3028.5,,"4"
"02876634","01","2015","980071","2",5387.5833,,"5"
"02876634","02","2015","980071","2",4191.4167,,"1"
"02876634","02","2015","980071","2",8412.3333,,"2"
"02876634","02","2015","980071","2",2550.6667,,"3"
"02876634","02","2015","980071","2",3028.5,,"4"
"02876634","02","2015","980071","2",5387.5833,,"5"
"02876644","12","2014","800940","2",839.1667,,"1"
"02876644","12","2014","800940","2",543.1667,,"2"
"02876644","12","2014","800940","2",836.75,,"3"
"02876644","12","2014","800940","2",669.5833,,"4"
"02876644","12","2014","800940","2",855.4167,,"5"
"02876644","01","2015","800940","2",839.1667,,"1"
"02876644","01","2015","800940","2",543.1667,,"2"
"02876644","01","2015","800940","2",836.75,,"3"
"02876644","01","2015","800940","2",669.5833,,"4"
"02876644","01","2015","800940","2",855.4167,,"5"
"02876644","02","2015","800940","2",839.1667,,"1"
"02876644","02","2015","800940","2",543.1667,,"2"
"02876644","02","2015","800940","2",836.75,,"3"
"02876644","02","2015","800940","2",669.5833,,"4"
"02876644","02","2015","800940","2",855.4167,,"5"
"02876644","12","2014","900000","2",11635.0833,,"1"
"02876644","12","2014","900000","2",7099.9167,,"2"
"02876644","12","2014","900000","2",10938.8333,,"3"
"02876644","12","2014","900000","2",8752.5,,"4"
"02876644","12","2014","900000","2",11181.6667,,"5"
"02876644","01","2015","900000","2",11635.0833,,"1"
"02876644","01","2015","900000","2",7099.9167,,"2"
"02876644","01","2015","900000","2",10938.8333,,"3"
"02876644","01","2015","900000","2",8752.5,,"4"
"02876644","01","2015","900000","2",11181.6667,,"5"
"02876644","02","2015","900000","2",11635.0833,,"1"
"02876644","02","2015","900000","2",7099.9167,,"2"
"02876644","02","2015","900000","2",10938.8333,,"3"
"02876644","02","2015","900000","2",8752.5,,"4"
"02876644","02","2015","900000","2",11181.6667,,"5"
"02876644","12","2014","980000","2",11635.0833,,"1"
"02876644","12","2014","980000","2",7099.9167,,"2"
"02876644","12","2014","980000","2",10938.8333,,"3"
"02876644","12","2014","980000","2",8752.5,,"4"
"02876644","12","2014","980000","2",11181.6667,,"5"
"02876644","01","2015","980000","2",11635.0833,,"1"
"02876644","01","2015","980000","2",7099.9167,,"2"
"02876644","01","2015","980000","2",10938.8333,,"3"
"02876644","01","2015","980000","2",8752.5,,"4"
"02876644","01","2015","980000","2",11181.6667,,"5"
"02876644","02","2015","980000","2",11635.0833,,"1"
"02876644","02","2015","980000","2",7099.9167,,"2"
"02876644","02","2015","980000","2",10938.8333,,"3"
"02876644","02","2015","980000","2",8752.5,,"4"
"02876644","02","2015","980000","2",11181.6667,,"5"
"02876644","12","2014","980071","2",9980.0833,,"1"
"02876644","12","2014","980071","2",5444.9167,,"2"
"02876644","12","2014","980071","2",9283.8333,,"3"
"02876644","12","2014","980071","2",7097.5,,"4"
"02876644","12","2014","980071","2",9526.6667,,"5"
"02876644","01","2015","980071","2",9980.0833,,"1"
"02876644","01","2015","980071","2",5444.9167,,"2"
"02876644","01","2015","980071","2",9283.8333,,"3"
"02876644","01","2015","980071","2",7097.5,,"4"
"02876644","01","2015","980071","2",9526.6667,,"5"
"02876644","02","2015","980071","2",9980.0833,,"1"
"02876644","02","2015","980071","2",5444.9167,,"2"
"02876644","02","2015","980071","2",9283.8333,,"3"
"02876644","02","2015","980071","2",7097.5,,"4"
"02876644","02","2015","980071","2",9526.6667,,"5"
"02876654","12","2014","800940","2",981.75,,"1"
"02876654","12","2014","800940","2",981.75,,"2"
"02876654","12","2014","800940","2",981.75,,"3"
"02876654","12","2014","800940","2",981.75,,"4"
"02876654","12","2014","800940","2",981.75,,"5"
"02876654","01","2015","800940","2",981.75,,"1"
"02876654","01","2015","800940","2",981.75,,"2"
"02876654","01","2015","800940","2",981.75,,"3"
"02876654","01","2015","800940","2",981.75,,"4"
"02876654","01","2015","800940","2",981.75,,"5"
"02876654","02","2015","800940","2",981.75,,"1"
"02876654","02","2015","800940","2",981.75,,"2"
"02876654","02","2015","800940","2",981.75,,"3"
"02876654","02","2015","800940","2",981.75,,"4"
"02876654","02","2015","800940","2",981.75,,"5"
"02876654","12","2014","900000","2",12833.3333,,"1"
"02876654","12","2014","900000","2",12833.3333,,"2"
"02876654","12","2014","900000","2",12833.3333,,"3"
"02876654","12","2014","900000","2",12833.3333,,"4"
"02876654","12","2014","900000","2",12833.3333,,"5"
"02876654","01","2015","900000","2",12833.3333,,"1"
"02876654","01","2015","900000","2",12833.3333,,"2"
"02876654","01","2015","900000","2",12833.3333,,"3"
"02876654","01","2015","900000","2",12833.3333,,"4"
"02876654","01","2015","900000","2",12833.3333,,"5"
"02876654","02","2015","900000","2",12833.3333,,"1"
"02876654","02","2015","900000","2",12833.3333,,"2"
"02876654","02","2015","900000","2",12833.3333,,"3"
"02876654","02","2015","900000","2",12833.3333,,"4"
"02876654","02","2015","900000","2",12833.3333,,"5"
"02876654","12","2014","900180","2",79.8333,,"1"
"02876654","12","2014","900180","2",7.3333,,"2"
"02876654","12","2014","900180","2",10.5833,,"3"
"02876654","12","2014","900180","2",8.6667,,"4"
"02876654","12","2014","900180","2",18.8333,,"5"
"02876654","01","2015","900180","2",79.8333,,"1"
"02876654","01","2015","900180","2",7.3333,,"2"
"02876654","01","2015","900180","2",10.5833,,"3"
"02876654","01","2015","900180","2",8.6667,,"4"
"02876654","01","2015","900180","2",18.8333,,"5"
"02876654","02","2015","900180","2",79.8333,,"1"
"02876654","02","2015","900180","2",7.3333,,"2"
"02876654","02","2015","900180","2",10.5833,,"3"
"02876654","02","2015","900180","2",8.6667,,"4"
"02876654","02","2015","900180","2",18.8333,,"5"
"02876654","12","2014","980000","2",12913.1667,,"1"
"02876654","12","2014","980000","2",12840.6667,,"2"
"02876654","12","2014","980000","2",12843.9167,,"3"
"02876654","12","2014","980000","2",12842,,"4"
"02876654","12","2014","980000","2",12852.1667,,"5"
"02876654","01","2015","980000","2",12913.1667,,"1"
"02876654","01","2015","980000","2",12840.6667,,"2"
"02876654","01","2015","980000","2",12843.9167,,"3"
"02876654","01","2015","980000","2",12842,,"4"
"02876654","01","2015","980000","2",12852.1667,,"5"
"02876654","02","2015","980000","2",12913.1667,,"1"
"02876654","02","2015","980000","2",12840.6667,,"2"
"02876654","02","2015","980000","2",12843.9167,,"3"
"02876654","02","2015","980000","2",12842,,"4"
"02876654","02","2015","980000","2",12852.1667,,"5"
"02876654","12","2014","980071","2",10605.0833,,"1"
"02876654","12","2014","980071","2",10532.5833,,"2"
"02876654","12","2014","980071","2",10535.8333,,"3"
"02876654","12","2014","980071","2",10533.9167,,"4"
"02876654","12","2014","980071","2",10544.0833,,"5"
"02876654","01","2015","980071","2",10605.0833,,"1"
"02876654","01","2015","980071","2",10532.5833,,"2"
"02876654","01","2015","980071","2",10535.8333,,"3"
"02876654","01","2015","980071","2",10533.9167,,"4"
"02876654","01","2015","980071","2",10544.0833,,"5"
"02876654","02","2015","980071","2",10605.0833,,"1"
"02876654","02","2015","980071","2",10532.5833,,"2"
"02876654","02","2015","980071","2",10535.8333,,"3"
"02876654","02","2015","980071","2",10533.9167,,"4"
"02876654","02","2015","980071","2",10544.0833,,"5"
"02876674","12","2014","800940","2",311.75,,"1"
"02876674","12","2014","800940","2",292.25,,"2"
"02876674","12","2014","800940","2",322.5,,"3"
"02876674","12","2014","800940","2",317.1667,,"4"
"02876674","12","2014","800940","2",247.9167,,"5"
"02876674","01","2015","800940","2",311.75,,"1"
"02876674","01","2015","800940","2",292.25,,"2"
"02876674","01","2015","800940","2",322.5,,"3"
"02876674","01","2015","800940","2",317.1667,,"4"
"02876674","01","2015","800940","2",247.9167,,"5"
"02876674","02","2015","800940","2",311.75,,"1"
"02876674","02","2015","800940","2",292.25,,"2"
"02876674","02","2015","800940","2",322.5,,"3"
"02876674","02","2015","800940","2",317.1667,,"4"
"02876674","02","2015","800940","2",247.9167,,"5"
"02876674","12","2014","900000","2",1822.75,,"1"
"02876674","12","2014","900000","2",1741.8333,,"2"
"02876674","12","2014","900000","2",1890.3333,,"3"
"02876674","12","2014","900000","2",1873.5833,,"4"
"02876674","12","2014","900000","2",1510.4167,,"5"
"02876674","01","2015","900000","2",1822.75,,"1"
"02876674","01","2015","900000","2",1741.8333,,"2"
"02876674","01","2015","900000","2",1890.3333,,"3"
"02876674","01","2015","900000","2",1873.5833,,"4"
"02876674","01","2015","900000","2",1510.4167,,"5"
"02876674","02","2015","900000","2",1822.75,,"1"
"02876674","02","2015","900000","2",1741.8333,,"2"
"02876674","02","2015","900000","2",1890.3333,,"3"
"02876674","02","2015","900000","2",1873.5833,,"4"
"02876674","02","2015","900000","2",1510.4167,,"5"
"02876674","12","2014","900160","2",1126.3333,,"1"
"02876674","12","2014","900160","2",1039.3333,,"2"
"02876674","12","2014","900160","2",1162.9167,,"3"
"02876674","12","2014","900160","2",1136.0833,,"4"
