"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TELBSNZ","TELBSNZ_","TELRESD","TELRESD_","TELCELL","TELCELL_","TINTNET","TINTNET_","TCABLE","TCABLE_","BILPERD","BILPERD_","QADINE1X","QADI_E1X","QADINE2X","QADI_E2X","QADINE3X","QADI_E3X","QADCAB1X","QADC_B1X","QADCAB2X","QADC_B2X","QADCAB3X","QADC_B3X","TELRES1X","TELR_S1X","TELRES2X","TELR_S2X","TELRES3X","TELR_S3X","TELCEL1X","TELC_L1X","TELCEL2X","TELC_L2X","TELCEL3X","TELC_L3X","QADAPG1X","QADA_G1X","QADAPG2X","QADA_G2X","QADAPG3X","QADA_G3X"
"20141",2754742,81,0,"1",.,"A",,"A","2","D","2","D","2","D","4","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2754762,30,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",85,"F",25,"F",30,"F",25,"F",85,"F",110,"F",112,"F",112,"F",82,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2754762,31,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",185,"D",185,"D",185,"D",.,"A",.,"A",.,"A"
"20141",2754772,11,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",129,"D",129,"D",129,"D",.,"A",.,"A",.,"A"
"20141",2754782,23,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A"
"20141",2754802,26,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",27,"D",27,"D",27,"D",.,"A",.,"A",.,"A"
"20141",2754812,30,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",80,"F",30,"F",80,"F",70,"F",30,"F",70,"F",70,"F",160,"F",70,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2754832,11,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",63,"D",66,"D",75,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2754862,16,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",28,"D",28,"D",28,"D",.,"A",.,"A",.,"A",8,"F",8,"F",8,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2754892,13,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A"
"20141",2754912,33,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",35,"D",35,"D",35,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2754912,34,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A"
"20141",2754922,33,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",36,"D",36,"D",36,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2754932,30,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",20,"F",20,"F",20,"F",40,"F",40,"F",40,"F",15,"F",15,"F",15,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2754932,31,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",54,"D",54,"D",54,"D",.,"A",.,"A",.,"A"
"20141",2754963,12,0,"1",.,"A",,"A","2","D","1","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",90,"F",90,"F",90,"F",.,"A",.,"A",.,"A"
"20141",2754992,54,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"F",120,"F",120,"F",.,"A",.,"A",.,"A"
"20141",2755032,20,0,"1",.,"A","1","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",54,"G",54,"G",54,"G",86,"G",86,"G",86,"G",.,"A",.,"A",.,"A"
"20141",2755042,22,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",40,"D",40,"D",40,"D",65,"D",65,"D",65,"D",60,"F",60,"F",60,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755062,42,0,"1",.,"A","1","D","2","D","1","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",41,"G",42,"G",41,"G",109,"G",108,"G",109,"G",.,"A",.,"A",.,"A"
"20141",2755072,25,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",50,"F",50,"F",50,"F",60,"F",60,"F",60,"F",29,"F",29,"F",29,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755072,26,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",82,"D",82,"D",82,"D",.,"A",.,"A",.,"A"
"20141",2755092,22,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A"
"20141",2755132,25,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",160,"D",160,"D",160,"D",.,"A",.,"A",.,"A"
"20141",2755162,8,0,"1",.,"A","1","D","2","D","1","D","1","D",,"A",30,"D",30,"D",30,"D",60,"D",60,"D",60,"D",34,"G",34,"G",35,"G",56,"G",56,"G",55,"G",.,"A",.,"A",.,"A"
"20141",2755192,34,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",140,"F",140,"F",140,"F",.,"A",.,"A",.,"A"
"20141",2755222,39,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",55,"D",55,"D",55,"D",.,"A",.,"A",.,"A",75,"F",75,"F",75,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755222,40,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",175,"F",175,"F",175,"F",.,"A",.,"A",.,"A"
"20141",2755272,25,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755272,26,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",90,"D",90,"D",.,"A",.,"A",.,"A"
"20141",2755302,15,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",40,"D",40,"D",40,"D",60,"D",60,"D",60,"D",42,"F",42,"F",42,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755332,28,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",30,"F",30,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755332,29,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",125,"D",125,"D",125,"D",.,"A",.,"A",.,"A"
"20141",2755362,37,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",39,"D",39,"D",39,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755362,38,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",32,"D",32,"D",32,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755362,39,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A"
"20141",2755372,24,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A"
"20141",2755372,25,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755452,30,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A"
"20141",2755464,41,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A"
"20141",2755482,20,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",.,"A",.,"A",.,"A",25,"D",25,"D",25,"D",48,"F",48,"F",48,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755492,56,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",30,"F",30,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",171,"F",171,"F",171,"F",.,"A",.,"A",.,"A"
"20141",2755492,57,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",21,"F",21,"F",21,"F",.,"A",.,"A",.,"A",49,"F",49,"F",49,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755512,29,0,"1",.,"A",,"A","2","D","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"F",128,"F",58,"F",.,"A",.,"A",.,"A"
"20141",2755512,30,0,"1",.,"A","1","D",,"A","2","F","2","F",,"A",49,"F",.,"A",.,"A",110,"F",.,"A",.,"A",31,"F",70,"F",92,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755532,16,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A"
"20141",2755542,27,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",41,"D",41,"D",41,"D",62,"D",62,"D",62,"D",72,"F",72,"F",65,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755582,20,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",25,"D",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755582,21,0,"1",.,"A",,"A","2","D","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"F",25,"F",25,"F",.,"A",.,"A",.,"A"
"20141",2755592,52,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",45,"D",45,"D",45,"D",45,"D",45,"D",45,"D",97,"F",97,"F",97,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755602,32,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",35,"F",35,"F",35,"F",40,"F",40,"F",40,"F",38,"F",38,"F",38,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755612,13,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A"
"20141",2755652,8,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",51,"D",51,"D",51,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755662,10,0,"1",0.1,"D","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",54,"D",54,"D",54,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755682,22,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",68,"D",68,"D",68,"D",60,"D",60,"D",60,"D",70,"F",70,"F",70,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755712,30,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",.,"A",.,"A",.,"A",45,"F",45,"F",46,"F",39,"F",39,"F",38,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755712,31,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A"
"20141",2755752,80,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A"
"20141",2755752,81,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A"
"20141",2755792,12,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",90,"D",90,"D",.,"A",.,"A",.,"A"
"20141",2755802,15,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",89,"D",93,"D",102,"D",.,"A",.,"A",.,"A"
"20141",2755822,15,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",89,"D",89,"D",89,"D",.,"A",.,"A",.,"A"
"20141",2755832,34,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",30,"F",30,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"F",116,"F",120,"F",.,"A",.,"A",.,"A"
"20141",2755882,10,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"F",50,"F",50,"F",.,"A",.,"A",.,"A"
"20141",2755932,28,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",30,"F",30,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"F",30,"F",30,"F",.,"A",.,"A",.,"A"
"20141",2755943,29,0,"1",.,"A",,"A","2","D","2","D","2","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755972,31,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",33,"F",40,"F",40,"F",70,"F",62,"F",62,"F",21,"F",22,"F",22,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2755972,32,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",90,"D",90,"D",.,"A",.,"A",.,"A"
"20141",2756002,11,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A"
"20141",2756042,73,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",32,"D",32,"D",32,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2756042,74,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A"
"20141",2756052,26,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",48,"F",50,"F",40,"F",69,"F",90,"F",110,"F",92,"F",69,"F",59,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2756082,16,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2756102,11,0,"1",.,"A",,"A","2","D","1","D","1","D",,"A",30,"D",30,"D",30,"D",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",55,"F",55,"F",55,"F",.,"A",.,"A",.,"A"
"20141",2756112,44,0,"1",.,"A","1","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",62,"G",62,"G",62,"G",138,"G",138,"G",138,"G",.,"A",.,"A",.,"A"
"20141",2756122,43,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",38,"D",38,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2756152,11,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",51,"D",51,"D",51,"D",.,"A",.,"A",.,"A"
"20141",2756162,41,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",.,"A",.,"A",.,"A",110,"D",110,"D",110,"D",78,"F",78,"F",78,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2756162,42,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",110,"D",110,"D",110,"D",.,"A",.,"A",.,"A"
"20141",2756182,40,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",30,"F",35,"F",49,"F",100,"F",76,"F",110,"F",60,"F",79,"F",31,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2756182,41,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",60,"F",40,"F",60,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",140,"F",160,"F",140,"F",.,"A",.,"A",.,"A"
"20141",2756192,20,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",42,"D",42,"D",43,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2756192,21,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",34,"D",34,"D",34,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2756212,16,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",120,"D",120,"D",.,"A",.,"A",.,"A"
"20141",2756262,20,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"D",130,"D",130,"D",.,"A",.,"A",.,"A"
"20141",2756272,19,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A"
"20141",2756282,29,0,"1",.,"A","1","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",66,"G",67,"G",66,"G",119,"G",118,"G",119,"G",.,"A",.,"A",.,"A"
"20141",2756292,43,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",26,"F",35,"F",50,"F",110,"F",100,"F",130,"F",64,"F",65,"F",20,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2756292,44,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",45,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"F",180,"F",135,"F",.,"A",.,"A",.,"A"
"20141",2756322,10,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A"
"20141",2756332,17,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",25,"D",25,"D",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",145,"F",145,"F",145,"F",.,"A",.,"A",.,"A"
"20141",2756352,62,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",40,"F",40,"F",40,"F",70,"F",70,"F",70,"F",34,"F",34,"F",34,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2756352,63,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A"
"20141",2756372,45,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",30,"F",30,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"F",50,"F",50,"F",.,"A",.,"A",.,"A"
"20141",2756402,17,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A"
"20141",2756412,23,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",102,"F",102,"F",102,"F",0,"D",0,"D",0,"D"
"20141",2756412,24,0,"1",.,"A",,"A","2","D","2","F","2","F",,"A",.,"A",5,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",172,"F",50,"F",63,"F",.,"A",.,"A",.,"A"
"20141",2756423,44,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",108,"D",115,"D",.,"A",.,"A",.,"A"
"20141",2756442,52,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",47,"D",47,"D",47,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2756492,25,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A"
"20141",2756502,53,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",45,"D",45,"D",45,"D",120,"D",120,"D",120,"D",50,"F",50,"F",50,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2756502,54,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",35,"D",35,"D",35,"D",.,"A",.,"A",.,"A"
"20141",2756514,16,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",30,"F",35,"F",35,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"F",35,"F",35,"F",.,"A",.,"A",.,"A"
"20141",2756514,17,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"F",50,"F",50,"F",.,"A",.,"A",.,"A"
"20141",2756522,63,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",165,"D",165,"D",165,"D",.,"A",.,"A",.,"A"
"20141",2756542,24,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A",60,"F",60,"F",60,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2756542,25,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A"
"20141",2756562,40,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",35,"D",35,"D",35,"D",.,"A",.,"A",.,"A",35,"F",35,"F",35,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2756562,41,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",25,"D",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2756562,42,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A"
"20141",2756572,15,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",160,"D",160,"D",160,"D",.,"A",.,"A",.,"A"
"20141",2756592,9,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",54,"D",54,"D",54,"D",.,"A",.,"A",.,"A"
"20141",2756602,17,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2756612,10,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",95,"D",95,"D",95,"D",.,"A",.,"A",.,"A"
"20141",2756612,11,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"D",55,"D",55,"D",.,"A",.,"A",.,"A"
"20141",2756622,35,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A"
"20141",2756642,33,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",30,"D",30,"D",30,"D",90,"D",90,"D",90,"D",33,"F",33,"F",33,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
