"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JMEALPYA","JMEA_PYA","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","FREEFOOD","FREE_OOD","JALHOMQV","JALH_MQV","CIGARETX","CIGA_ETX","JCIGARQV","JCIG_RQV","JOTBACQV","JOTB_CQV","OTHTBACX","OTHT_ACX"
"20132",2552085,27,0,"1",1820,"D",325,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1495,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552095,58,0,"1",1300,"D",65,"D",65,"D",195,"D",.,"A",.,"A",.,"A",260,"D",1235,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552125,24,0,"1",910,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",585,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552145,55,0,"1",1950,"D",390,"D",455,"D",780,"D",0,"D",.,"A",.,"A",.,"A",1560,"D",,"A",90,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2552175,53,0,"1",1625,"D",390,"D",.,"A",195,"D",75,"D",.,"A",.,"A",.,"A",1235,"D",,"A",48,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2552185,38,0,"1",1300,"D",260,"D",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",1040,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552225,26,0,"1",1625,"D",0,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1625,"D",,"A",.,"A",40,"D",520,"D",.,"A",.,"A"
"20132",2552265,27,0,"1",1950,"D",650,"D",.,"A",650,"D",.,"A",.,"A",.,"A",150,"D",1300,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552295,42,0,"1",520,"D",130,"D",.,"A",2600,"D",300,"D",.,"A",.,"A",.,"A",390,"D",,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2552345,56,0,"1",3250,"D",0,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",3250,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552355,56,0,"1",1950,"D",260,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1690,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552375,32,0,"1",1950,"D",65,"D",130,"D",0,"D",.,"A",.,"A",.,"A",.,"A",1885,"D",,"A",.,"A",60,"D",780,"D",.,"A",.,"A"
"20132",2552385,27,0,"1",780,"D",325,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",455,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552415,26,0,"1",1599,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1209,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552425,25,0,"1",455,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",390,"D",,"A",.,"A",20,"D",260,"D",.,"A",.,"A"
"20132",2552455,52,0,"1",3250,"D",1820,"D",.,"A",2600,"D",.,"A",.,"A",.,"A",300,"D",1430,"D",,"A",.,"A",140,"D",1820,"D",.,"A",.,"A"
"20132",2552475,50,0,"1",1950,"D",1040,"D",.,"A",195,"D",108,"D",.,"A",.,"A",.,"A",910,"D",,"A",450,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2552495,48,0,"1",1950,"D",650,"D",.,"A",0,"D",.,"A",650,"D",.,"A",.,"A",1300,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552505,48,0,"1",1040,"D",0,"D",.,"A",455,"D",.,"A",.,"A",.,"A",.,"A",1040,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552535,29,0,"1",650,"D",65,"D",.,"A",65,"D",60,"D",.,"A",.,"A",.,"A",585,"D",,"A",60,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2552565,25,0,"1",650,"D",65,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",585,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552585,46,0,"1",780,"D",195,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",585,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552595,58,0,"1",390,"D",0,"D",2275,"D",1495,"D",.,"A",.,"A",.,"A",104,"D",390,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552605,11,0,"1",975,"D",65,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",910,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552615,50,0,"1",1560,"D",520,"D",.,"A",65,"D",0,"D",.,"A",.,"A",.,"A",1040,"D",,"A",36,"D",35,"D",455,"D",.,"A",.,"A"
"20132",2552635,40,0,"1",650,"D",65,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",585,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552645,28,0,"1",1300,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552665,15,0,"1",650,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",585,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552695,16,0,"1",3250,"D",650,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552705,41,0,"1",1300,"D",130,"D",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",1170,"D",,"A",0,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2552715,41,0,"1",780,"D",390,"D",.,"A",520,"D",180,"D",225,"D",.,"A",90,"D",390,"D",,"A",90,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2552745,14,0,"1",975,"D",195,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",780,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552805,29,0,"1",780,"D",65,"D",.,"A",650,"D",15,"D",.,"A",.,"A",.,"A",715,"D",,"A",15,"D",50,"D",650,"D",52,"D",4,"D"
"20132",2552835,24,0,"1",1950,"D",260,"D",130,"D",260,"D",0,"D",.,"A",.,"A",.,"A",1690,"D",,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2552875,37,0,"1",1950,"D",390,"D",260,"D",780,"D",45,"D",.,"A",.,"A",.,"A",1560,"D",,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2552885,27,0,"1",455,"D",65,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",390,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552895,38,0,"1",585,"D",104,"D",.,"A",130,"D",0,"D",.,"A",.,"A",.,"A",481,"D",,"A",39,"D",21,"D",273,"D",.,"A",.,"A"
"20132",2552945,20,0,"1",1690,"D",65,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1625,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552955,48,0,"1",3900,"D",650,"D",.,"A",3900,"D",.,"A",.,"A",.,"A",.,"A",3250,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2552975,18,0,"1",650,"D",188,"F",.,"A",386,"F",.,"A",.,"A",.,"A",.,"A",713,"F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553015,58,0,"1",1300,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",1040,"D",,"A",75,"D",.,"A",.,"A",130,"D",10,"D"
"20132",2553025,30,0,"1",1950,"D",325,"D",.,"A",390,"D",6,"D",.,"A",.,"A",.,"A",1625,"D",,"A",90,"D",6,"D",78,"D",.,"A",.,"A"
"20132",2553055,43,0,"1",1560,"D",520,"D",260,"D",780,"D",120,"D",.,"A",.,"A",.,"A",1040,"D",,"A",150,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2553085,40,0,"1",650,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",390,"D",,"A",36,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2553105,35,0,"1",1300,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1170,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553135,106,0,"1",1950,"D",0,"D",.,"A",130,"D",150,"D",.,"A",.,"A",.,"A",1950,"D",,"A",150,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2553145,71,0,"1",2301,"D",585,"D",.,"A",1300,"D",30,"D",.,"A",.,"A",159,"D",1716,"D",,"A",0,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2553185,44,0,"1",1950,"D",0,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",1950,"D",,"A",300,"D",30,"D",390,"D",.,"A",.,"A"
"20132",2553195,41,0,"1",1430,"D",130,"D",.,"A",325,"D",60,"D",.,"A",.,"A",.,"A",1300,"D",,"A",60,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2553205,40,0,"1",1040,"D",260,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",780,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553215,49,0,"1",1300,"D",325,"D",325,"D",0,"D",0,"D",.,"A",.,"A",.,"A",975,"D",,"A",30,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2553245,60,0,"1",1950,"D",585,"D",390,"D",780,"D",.,"A",.,"A",.,"A",.,"A",1365,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553275,29,0,"1",3900,"D",325,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",3575,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553305,30,0,"1",650,"D",104,"D",.,"A",260,"D",30,"D",.,"A",.,"A",.,"A",546,"D",,"A",60,"D",45,"D",585,"D",.,"A",.,"A"
"20132",2553335,62,0,"1",650,"D",195,"D",.,"A",1300,"D",300,"D",.,"A",.,"A",.,"A",455,"D",,"A",150,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2553345,60,0,"1",1950,"D",780,"D",78,"D",520,"D",.,"A",.,"A",.,"A",.,"A",1170,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553375,45,0,"1",1950,"D",520,"D",260,"D",1040,"D",225,"D",.,"A",.,"A",.,"A",1430,"D",,"A",60,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2553385,30,0,"1",1040,"D",130,"D",.,"A",520,"D",.,"A",.,"A",.,"A",60,"D",910,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553395,38,0,"1",1950,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",1690,"D",,"A",180,"D",47,"D",611,"D",182,"D",14,"D"
"20132",2553415,29,0,"1",650,"D",65,"D",325,"D",520,"D",.,"A",.,"A",.,"A",.,"A",585,"D",,"A",.,"A",.,"A",.,"A",260,"D",20,"D"
"20132",2553455,44,0,"1",325,"D",0,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",325,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553495,15,0,"1",1300,"D",520,"D",266,"F",650,"D",.,"A",.,"A",.,"A",.,"A",780,"D",,"A",.,"A",10,"D",130,"D",.,"A",.,"A"
"20132",2553525,20,0,"1",1358,"F",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1138,"F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553545,45,0,"1",1950,"D",130,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1820,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553555,61,0,"1",481,"D",13,"D",.,"A",39,"D",.,"A",.,"A",.,"A",.,"A",468,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553575,29,0,"1",3250,"D",650,"D",.,"A",609,"F",115,"F",.,"A",.,"A",.,"A",2600,"D",,"A",147,"F",.,"A",.,"A",.,"A",.,"A"
"20132",2553615,39,0,"1",1820,"D",325,"D",260,"D",325,"D",.,"A",.,"A",.,"A",.,"A",1495,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553645,35,0,"1",260,"D",39,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",221,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553665,43,0,"1",325,"D",65,"D",.,"A",0,"D",.,"A",520,"D",.,"A",.,"A",260,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553695,24,0,"1",780,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",650,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553705,47,0,"1",325,"D",65,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",260,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553725,41,0,"1",780,"D",0,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",780,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553785,35,0,"1",1625,"D",325,"D",260,"D",520,"D",.,"A",.,"A",.,"A",40,"D",1300,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553795,43,0,"1",1625,"D",325,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",15,"D",195,"D",.,"A",.,"A"
"20132",2553805,15,0,"1",1560,"D",650,"D",975,"D",650,"D",300,"D",.,"A",.,"A",.,"A",910,"D",,"A",150,"D",15,"D",195,"D",.,"A",.,"A"
"20132",2553815,31,0,"1",2080,"D",520,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1560,"D",,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2553825,34,0,"1",3900,"D",650,"D",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",3250,"D",,"A",120,"D",40,"D",520,"D",.,"A",.,"A"
"20132",2553835,72,0,"1",1300,"D",0,"D",975,"D",0,"D",0,"D",.,"A",.,"A",.,"A",1300,"D",,"A",75,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2553845,57,0,"1",1950,"D",520,"D",.,"A",975,"D",30,"D",.,"A",.,"A",.,"A",1430,"D",,"A",75,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2553865,66,0,"1",3900,"D",0,"D",390,"D",1300,"D",360,"D",.,"A",.,"A",240,"D",3900,"D",,"A",600,"D",.,"A",.,"A",455,"D",35,"D"
"20132",2553885,21,0,"1",2210,"D",455,"D",.,"A",1560,"D",.,"A",.,"A",.,"A",.,"A",1755,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553915,20,0,"1",1755,"D",325,"D",.,"A",455,"D",.,"A",.,"A",.,"A",.,"A",1430,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2553925,75,0,"1",780,"D",195,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",585,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554035,54,0,"1",3900,"D",0,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",3900,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554045,43,0,"1",1040,"D",130,"D",.,"A",650,"D",180,"D",.,"A",.,"A",.,"A",910,"D",,"A",225,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2554055,12,0,"1",520,"D",260,"F",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1138,"F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554065,44,0,"1",1690,"D",390,"D",390,"D",0,"D",0,"D",.,"A",.,"A",.,"A",1300,"D",,"A",60,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2554105,34,0,"1",780,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554115,26,0,"1",1040,"D",260,"D",.,"A",195,"D",60,"D",.,"A",.,"A",.,"A",780,"D",,"A",60,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2554145,14,0,"1",1300,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1170,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554205,12,0,"1",650,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554225,41,0,"1",1105,"D",130,"D",.,"A",130,"D",120,"D",.,"A",.,"A",.,"A",975,"D",,"A",60,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2554235,20,0,"1",390,"D",65,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",325,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554245,35,0,"1",975,"D",975,"D",.,"A",1300,"D",300,"D",.,"A",.,"A",.,"A",0,"D",,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2554255,59,0,"1",390,"D",0,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",390,"D",,"A",.,"A",110,"D",1430,"D",.,"A",.,"A"
"20132",2554265,31,0,"1",1300,"D",260,"D",.,"A",169,"D",.,"A",.,"A",.,"A",.,"A",1040,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554275,47,0,"1",2925,"D",650,"D",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",2275,"D",,"A",135,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2554295,33,0,"1",520,"D",260,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",260,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554325,76,0,"1",3900,"D",0,"D",.,"A",520,"D",90,"D",.,"A",.,"A",78,"D",3900,"D",,"A",90,"D",40,"D",520,"D",.,"A",.,"A"
"20132",2554335,34,0,"1",1300,"D",130,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1170,"D",,"A",.,"A",40,"D",520,"D",.,"A",.,"A"
"20132",2554355,63,0,"1",1300,"D",260,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1040,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554385,68,0,"1",3250,"D",650,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554405,32,0,"1",650,"D",130,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",520,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554425,52,0,"1",2600,"D",975,"D",.,"A",3900,"D",.,"A",.,"A",.,"A",40,"D",1625,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554505,59,0,"1",1352,"D",52,"D",.,"A",624,"D",60,"D",.,"A",.,"A",.,"A",1300,"D",,"A",480,"D",.,"A",.,"A",156,"D",12,"D"
"20132",2554525,36,0,"1",1625,"D",780,"D",650,"D",0,"D",0,"D",.,"A",.,"A",.,"A",845,"D",,"A",240,"D",42,"D",546,"D",.,"A",.,"A"
"20132",2554595,30,0,"1",1183,"D",104,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1079,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554615,17,0,"1",1170,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",975,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554625,66,0,"1",2600,"D",520,"D",.,"A",1040,"D",120,"D",.,"A",.,"A",.,"A",2080,"D",,"A",90,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2554635,26,0,"1",1625,"D",0,"D",156,"D",130,"D",.,"A",.,"A",.,"A",.,"A",1625,"D",,"A",.,"A",20,"D",260,"D",.,"A",.,"A"
"20132",2554685,50,0,"1",1381,"F",.,"A",.,"A",534,"F",118,"F",.,"A",.,"A",.,"A",1123,"F",,"A",30,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2554745,54,0,"1",2600,"D",780,"D",.,"A",0,"D",.,"A",.,"A",.,"A",360,"D",1820,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554755,38,0,"1",780,"D",130,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",650,"D",,"A",.,"A",22,"D",286,"D",.,"A",.,"A"
"20132",2554765,19,0,"1",1040,"D",260,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",780,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554775,30,0,"1",390,"D",130,"D",.,"A",1040,"D",30,"D",.,"A",.,"A",.,"A",260,"D",,"A",30,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2554785,36,0,"1",650,"D",65,"D",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",585,"D",,"A",60,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2554795,31,0,"1",702,"D",0,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",702,"D",,"A",90,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2554815,36,0,"1",1625,"D",390,"D",.,"A",3900,"D",0,"D",.,"A",.,"A",.,"A",1235,"D",,"A",60,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2554855,25,0,"1",2600,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2275,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554865,22,0,"1",1430,"D",325,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",1105,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554875,30,0,"1",650,"D",130,"D",.,"A",325,"D",150,"D",.,"A",.,"A",.,"A",520,"D",,"A",180,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2554915,59,0,"1",3900,"D",650,"D",.,"A",910,"D",150,"D",.,"A",.,"A",.,"A",3250,"D",,"A",60,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2554935,36,0,"1",1170,"D",520,"D",349,"F",1040,"D",150,"D",.,"A",.,"A",.,"A",650,"D",,"A",133,"F",.,"A",.,"A",390,"D",30,"D"
"20132",2554945,75,0,"1",1625,"D",325,"D",.,"A",1300,"D",300,"D",.,"A",.,"A",.,"A",1300,"D",,"A",1500,"D",.,"A",.,"A",130,"D",10,"D"
"20132",2554955,25,0,"1",2470,"D",0,"D",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",2470,"D",,"A",30,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2554965,52,0,"1",975,"D",169,"D",.,"A",0,"D",60,"D",.,"A",.,"A",.,"A",806,"D",,"A",240,"D",50,"D",650,"D",.,"A",.,"A"
"20132",2554985,45,0,"1",1950,"D",520,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1430,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2554995,36,0,"1",650,"D",195,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",455,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2555005,24,0,"1",429,"D",104,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",325,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2555015,45,0,"1",1950,"D",650,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",1300,"D",,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2555035,44,0,"1",780,"D",65,"D",.,"A",260,"D",60,"D",.,"A",.,"A",.,"A",715,"D",,"A",0,"D",42,"D",546,"D",.,"A",.,"A"
"20132",2555075,40,0,"1",1950,"D",260,"D",.,"A",780,"D",150,"D",.,"A",.,"A",219,"F",1690,"D",,"A",120,"D",.,"A",.,"A",65,"D",5,"D"
"20132",2555085,41,0,"1",1365,"D",235,"F",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A",977,"F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2555115,29,0,"1",780,"D",104,"D",260,"D",455,"D",0,"D",.,"A",.,"A",.,"A",676,"D",,"A",30,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2555135,39,0,"1",1950,"D",325,"D",.,"A",617,"F",.,"A",.,"A",.,"A",.,"A",1625,"D",,"A",.,"A",63,"D",819,"D",.,"A",.,"A"
"20132",2555155,15,0,"1",975,"D",156,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",819,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2555165,18,0,"1",910,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",845,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2555175,14,0,"1",1300,"D",130,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1170,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2555185,33,0,"1",325,"D",39,"D",.,"A",182,"D",.,"A",.,"A",.,"A",.,"A",286,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2555195,56,0,"1",975,"D",130,"D",130,"D",260,"D",120,"D",.,"A",.,"A",.,"A",845,"D",,"A",60,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2555225,44,0,"1",1950,"D",390,"D",130,"D",169,"D",0,"D",.,"A",.,"A",.,"A",1560,"D",,"A",9,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2555235,83,0,"1",3055,"D",780,"D",.,"A",520,"D",0,"D",.,"A",.,"A",606,"D",2275,"D",,"A",240,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2555325,36,0,"1",1950,"D",325,"D",.,"A",1950,"D",.,"A",.,"A",.,"A",.,"A",1625,"D",,"A",.,"A",42,"D",546,"D",.,"A",.,"A"
"20132",2555345,30,0,"1",1300,"D",325,"D",.,"A",1300,"D",150,"D",.,"A",.,"A",.,"A",975,"D",,"A",0,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2555385,30,0,"1",1040,"D",130,"D",364,"D",78,"D",0,"D",.,"A",.,"A",.,"A",910,"D",,"A",45,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2555415,26,0,"1",390,"D",0,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",390,"D",,"A",.,"A",20,"D",260,"D",.,"A",.,"A"
"20132",2555435,41,0,"1",650,"D",130,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",520,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2555445,63,0,"1",650,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",520,"D",,"A",15,"D",.,"A",.,"A",.,"A",.,"A"
"20132",2555455,16,0,"1",520,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",455,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20132",2555475,54,0,"1",1625,"D",130,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1495,"D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
