"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TELBSNZ","TELBSNZ_","TELRESD","TELRESD_","TELCELL","TELCELL_","TINTNET","TINTNET_","TCABLE","TCABLE_","NTRTPUR","NTRTPUR_","BILPERD","BILPERD_","QADINE1X","QADI_E1X","QADINE2X","QADI_E2X","QADINE3X","QADI_E3X","QADCAB1X","QADC_B1X","QADCAB2X","QADC_B2X","QADCAB3X","QADC_B3X","QADNTR1X","QADN_R1X","QADNTR2X","QADN_R2X","QADNTR3X","QADN_R3X","TELRES1X","TELR_S1X","TELRES2X","TELR_S2X","TELRES3X","TELR_S3X","TELCEL1X","TELC_L1X","TELCEL2X","TELC_L2X","TELCEL3X","TELC_L3X","TELVOP1X","TELV_P1X","TELVOP2X","TELV_P2X","TELVOP3X","TELV_P3X","QADAPG1X","QADA_G1X","QADAPG2X","QADA_G2X","QADAPG3X","QADA_G3X"
"20131",2512975,28,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513015,68,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"F",130,"F",130,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513055,24,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",180,"D",180,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513085,20,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513095,36,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",160,"D",160,"D",160,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513105,51,0,"1",.,"A","1","D",,"A","1","D","2","D","2","D",,"A",33,"D",33,"D",33,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",36,"F",36,"F",36,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513105,52,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",58,"D",58,"D",62,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513115,46,0,"1",.,"A",,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",25,"D",25,"D",.,"A",.,"A",.,"A"
"20131",2513115,47,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",15,"D",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513165,30,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513185,39,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"F",80,"F",80,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513215,18,0,"1",.,"A",,"A","2","D","2","F","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"F",60,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513225,23,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",50,"F",50,"F",50,"F",85,"F",85,"F",85,"F",.,"A",.,"A",.,"A",65,"F",65,"F",65,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513235,57,0,"1",0.5,"D",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",85,"D",85,"D",85,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513245,59,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"D",130,"D",130,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513245,60,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",75,"D",75,"D",75,"D",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A",25,"F",25,"F",25,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513265,51,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",110,"D",110,"D",110,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513275,40,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",20,"F",20,"F",20,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513285,34,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",110,"D",110,"D",110,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513345,36,0,"1",.,"A","1","D",,"A","1","D","1","D","1","D",,"A",45,"F",59,"F",45,"F",45,"F",59,"F",45,"F",5,"F",0,"F",5,"F",40,"F",17,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513355,46,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",115,"D",115,"D",115,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513355,47,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",30,"D",30,"D",30,"D",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513405,56,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",39,"D",39,"D",39,"D",120,"D",120,"D",120,"D",.,"A",.,"A",.,"A",41,"F",41,"F",41,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513405,57,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",220,"D",220,"D",220,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513425,23,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513435,75,0,"1",.,"A","1","D",,"A","1","D","2","D","2","D",,"A",55,"D",55,"D",55,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",46,"F",46,"F",46,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513455,30,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",35,"D",35,"D",35,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513505,47,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",30,"F",30,"F",30,"F",64,"F",64,"F",64,"F",.,"A",.,"A",.,"A",35,"F",35,"F",35,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513505,48,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",10,"D",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513525,34,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513535,33,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",28,"D",28,"D",28,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513535,34,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",90,"D",90,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513595,69,0,"1",.,"A","1","D",,"A","1","D","2","D","2","D",,"A",20,"D",20,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",85,"F",85,"F",85,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513595,70,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513605,44,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513615,54,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",126,"D",126,"D",126,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513645,52,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",160,"D",160,"D",160,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513715,52,0,"1",.,"A","1","D",,"A","1","D","2","D","2","D",,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"F",45,"F",46,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513715,53,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",49,"D",96,"D",177,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513735,37,0,"1",.,"A","1","D",,"A","2","D","1","D","2","D",,"A",.,"A",.,"A",.,"A",69,"D",69,"D",69,"D",.,"A",.,"A",.,"A",71,"F",71,"F",71,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513735,38,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"D",140,"D",140,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513775,44,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",40,"D",40,"D",40,"D",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513775,45,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",170,"D",170,"D",170,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513825,57,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",54,"D",54,"D",54,"D",81,"D",81,"D",81,"D",.,"A",.,"A",.,"A",25,"F",25,"F",25,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513825,58,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",142,"F",142,"F",142,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513845,31,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",30,"F",30,"F",30,"F",90,"F",90,"F",90,"F",.,"A",.,"A",.,"A",77,"F",77,"F",77,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513845,32,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513855,51,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",45,"D",45,"D",45,"D",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A",47,"F",47,"F",47,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513895,40,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",15,"F",25,"F",25,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"F",30,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513915,20,0,"1",.,"A","1","D",,"A","2","D","1","D","2","D",,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513925,55,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D","5","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513935,70,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",62,"D",62,"D",62,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513955,31,0,"1",.,"A","1","D",,"A","1","D","2","D","2","D",,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513955,32,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513965,41,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",40,"D",40,"D",40,"D",120,"D",120,"D",120,"D",.,"A",.,"A",.,"A",43,"F",43,"F",43,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513965,42,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513965,43,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",52,"D",52,"D",52,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513975,42,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2513985,32,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",30,"F",30,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",115,"F",115,"F",115,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514015,29,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514025,30,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"F",60,"F",60,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514035,21,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",63,"D",63,"D",52,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514195,57,0,"1",.,"A","1","D","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"G",57,"G",57,"G",140,"G",138,"G",138,"G",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514215,45,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514215,46,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514235,42,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",55,"D",55,"D",55,"D",12,"D",12,"D",12,"D",.,"A",.,"A",.,"A",63,"F",63,"F",63,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514235,43,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",200,"D",198,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514245,29,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",123,"D",112,"D",132,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514285,37,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514325,43,0,"1",.,"A","1","D",,"A","1","D","2","D","2","D",,"A",86,"D",86,"D",86,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",14,"F",14,"F",14,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514385,62,0,"1",.,"A","1","D",,"A","1","D","2","D","2","D",,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"F",30,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514385,63,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",135,"D",135,"D",135,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514395,26,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",23,"D",23,"D",23,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514445,32,0,"1",0.02,"D",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",191,"D",191,"D",191,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514475,37,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"F",70,"F",70,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514475,38,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514485,38,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",35,"F",35,"F",40,"F",35,"F",50,"F",40,"F",.,"A",.,"A",.,"A",34,"F",29,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514485,39,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",79,"D",79,"D",83,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514515,85,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",334,"T",310,"T",324,"T",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514535,57,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",81,"D",125,"D",83,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514535,58,0,"1",.,"A","1","D",,"A","1","D","2","D","2","D",,"A",10,"F",10,"F",10,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",94,"F",94,"F",94,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514575,29,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",67,"D",67,"D",67,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514575,30,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",102,"D",102,"D",102,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514585,48,0,"1",.,"A","1","D",,"A","1","D","1","D","2","D",,"A",30,"D",30,"D",30,"D",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",30,"F",30,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514595,64,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514595,65,0,"1",.,"A",,"A","2","D","1","D","2","D","2","D",,"A",25,"D",25,"D",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"F",70,"F",70,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514605,41,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",184,"D",184,"D",184,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514645,41,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",31,"D",31,"D",31,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514645,42,0,"1",.,"A",,"A","2","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",196,"D",196,"D",197,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20131",2514675,37,0,"1",.,"A","1","D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",95,"D",95,"D",95,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
