"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX","QPYP3MCX","QPYP_MCX","QPRP3MCX","QPRP_MCX"
"20134",2742742,21,0,"1",.,"A",.,"A",.,"A"
"20134",2742752,47,0,"1",.,"A",.,"A",.,"A"
"20134",2742782,25,0,"1",.,"A",.,"A",.,"A"
"20134",2742802,37,0,"1",.,"A",.,"A",.,"A"
"20134",2742813,43,0,"1",.,"A",.,"A",.,"A"
"20134",2742822,18,0,"1",.,"A",.,"A",.,"A"
"20134",2742842,22,0,"1",.,"A",.,"A",.,"A"
"20134",2742852,40,0,"1",.,"A",.,"A",.,"A"
"20134",2742892,23,0,"1",.,"A",.,"A",.,"A"
"20134",2742912,17,0,"1",.,"A",.,"A",.,"A"
"20134",2742922,25,0,"1",.,"A",.,"A",.,"A"
"20134",2742934,42,0,"1",.,"A",.,"A",.,"A"
"20134",2743002,59,0,"1",.,"A",.,"A",.,"A"
"20134",2743022,23,0,"1",.,"A",.,"A",.,"A"
"20134",2743032,47,0,"1",.,"A",.,"A",.,"A"
"20134",2743062,86,0,"1",.,"A",.,"A",.,"A"
"20134",2743084,19,0,"1",.,"A",.,"A",.,"A"
"20134",2743102,18,0,"1",.,"A",.,"A",.,"A"
"20134",2743182,27,0,"1",.,"A",.,"A",.,"A"
"20134",2743202,15,0,"1",.,"A",.,"A",.,"A"
"20134",2743222,26,0,"1",.,"A",.,"A",.,"A"
"20134",2743242,20,0,"1",10,"D",.,"A",.,"A"
"20134",2743262,24,0,"1",.,"A",.,"A",.,"A"
"20134",2743282,82,0,"1",.,"A",.,"A",.,"A"
"20134",2743292,51,0,"1",.,"A",.,"A",.,"A"
"20134",2743322,39,0,"1",.,"A",.,"A",.,"A"
"20134",2743362,17,0,"1",.,"A",.,"A",.,"A"
"20134",2743415,18,0,"1",.,"A",.,"A",.,"A"
"20134",2743422,53,0,"1",.,"A",.,"A",.,"A"
"20134",2743442,9,0,"1",.,"A",.,"A",.,"A"
"20134",2743452,9,0,"1",.,"A",.,"A",.,"A"
"20134",2743464,22,0,"1",.,"A",.,"A",.,"A"
"20134",2743472,15,0,"1",.,"A",.,"A",.,"A"
"20134",2743492,29,0,"1",.,"A",.,"A",.,"A"
"20134",2743512,22,0,"1",.,"A",.,"A",.,"A"
"20134",2743522,23,0,"1",.,"A",.,"A",.,"A"
"20134",2743552,49,0,"1",.,"A",.,"A",.,"A"
"20134",2743562,17,0,"1",.,"A",.,"A",.,"A"
"20134",2743592,43,0,"1",.,"A",.,"A",.,"A"
"20134",2743602,33,0,"1",.,"A",.,"A",.,"A"
"20134",2743635,23,0,"1",.,"A",.,"A",.,"A"
"20134",2743665,27,0,"1",.,"A",.,"A",.,"A"
"20134",2743672,17,0,"1",.,"A",.,"A",.,"A"
"20134",2743692,33,0,"1",.,"A",.,"A",.,"A"
"20134",2743712,46,0,"1",.,"A",.,"A",.,"A"
"20134",2743752,28,0,"1",.,"A",.,"A",.,"A"
"20134",2743772,28,0,"1",.,"A",.,"A",.,"A"
"20134",2743782,39,0,"1",.,"A",.,"A",.,"A"
"20134",2743812,29,0,"1",.,"A",.,"A",.,"A"
"20134",2743822,29,0,"1",.,"A",.,"A",.,"A"
"20134",2743844,37,0,"1",.,"A",.,"A",.,"A"
"20134",2743852,15,0,"1",.,"A",.,"A",.,"A"
"20134",2743862,29,0,"1",.,"A",.,"A",.,"A"
"20134",2743884,5,0,"1",.,"A",.,"A",.,"A"
"20134",2743892,25,0,"1",.,"A",.,"A",.,"A"
"20134",2743902,21,0,"1",.,"A",.,"A",.,"A"
"20134",2743932,33,0,"1",.,"A",.,"A",.,"A"
"20134",2743982,29,0,"1",.,"A",.,"A",.,"A"
"20134",2744012,25,0,"1",.,"A",.,"A",.,"A"
"20134",2744022,33,0,"1",.,"A",.,"A",.,"A"
"20134",2744032,26,0,"1",.,"A",.,"A",.,"A"
"20134",2744052,44,0,"1",.,"A",.,"A",.,"A"
"20134",2744142,18,0,"1",.,"A",.,"A",.,"A"
"20134",2744152,25,0,"1",.,"A",.,"A",.,"A"
"20134",2744192,23,0,"1",.,"A",.,"A",.,"A"
"20134",2744202,43,0,"1",.,"A",.,"A",.,"A"
"20134",2744212,42,0,"1",.,"A",.,"A",.,"A"
"20134",2744252,14,0,"1",.,"A",.,"A",.,"A"
"20134",2744262,30,0,"1",.,"A",.,"A",.,"A"
"20134",2744272,78,0,"1",.,"A",.,"A",.,"A"
"20134",2744322,21,0,"1",.,"A",.,"A",.,"A"
"20134",2744332,34,0,"1",.,"A",.,"A",.,"A"
"20134",2744342,19,0,"1",.,"A",.,"A",.,"A"
"20134",2744362,7,0,"1",.,"A",.,"A",.,"A"
"20134",2744372,17,0,"1",.,"A",.,"A",.,"A"
"20134",2744384,32,0,"1",.,"A",.,"A",.,"A"
"20134",2744432,41,0,"1",.,"A",.,"A",.,"A"
"20134",2744442,16,0,"1",.,"A",.,"A",.,"A"
"20134",2744452,47,0,"1",.,"A",.,"A",.,"A"
"20134",2744492,39,0,"1",.,"A",.,"A",.,"A"
"20134",2744502,40,0,"1",.,"A",.,"A",.,"A"
"20134",2744512,54,0,"1",.,"A",.,"A",.,"A"
"20134",2744522,41,0,"1",.,"A",.,"A",.,"A"
"20134",2744552,30,0,"1",.,"A",.,"A",.,"A"
"20134",2744572,20,0,"1",.,"A",.,"A",.,"A"
"20134",2744592,28,0,"1",.,"A",.,"A",.,"A"
"20134",2744604,27,0,"1",.,"A",.,"A",.,"A"
"20134",2744612,35,0,"1",.,"A",.,"A",.,"A"
"20134",2744622,23,0,"1",.,"A",.,"A",.,"A"
"20134",2744632,15,0,"1",.,"A",.,"A",.,"A"
"20134",2744662,24,0,"1",.,"A",.,"A",.,"A"
"20134",2744682,9,0,"1",.,"A",.,"A",.,"A"
"20134",2744732,23,0,"1",.,"A",.,"A",.,"A"
"20134",2744742,31,0,"1",.,"A",.,"A",.,"A"
"20134",2744752,56,0,"1",.,"A",.,"A",.,"A"
"20134",2744772,30,0,"1",.,"A",.,"A",.,"A"
"20134",2744782,61,0,"1",40,"D",.,"A",.,"A"
"20134",2744812,25,0,"1",.,"A",.,"A",.,"A"
"20134",2744842,32,0,"1",.,"A",.,"A",.,"A"
"20134",2744862,14,0,"1",.,"A",.,"A",.,"A"
"20134",2744892,15,0,"1",.,"A",.,"A",.,"A"
"20134",2744902,40,0,"1",.,"A",.,"A",.,"A"
"20134",2744912,48,0,"1",.,"A",.,"A",.,"A"
"20134",2744932,6,0,"1",.,"A",.,"A",.,"A"
"20134",2744942,7,0,"1",.,"A",.,"A",.,"A"
"20134",2744952,36,0,"1",.,"A",.,"A",.,"A"
"20134",2744982,24,0,"1",.,"A",.,"A",.,"A"
"20134",2745012,24,0,"1",.,"A",.,"A",.,"A"
"20134",2745032,19,0,"1",.,"A",.,"A",.,"A"
"20134",2745042,35,0,"1",.,"A",.,"A",.,"A"
"20134",2745062,14,0,"1",.,"A",.,"A",.,"A"
"20134",2745105,40,0,"1",.,"A",.,"A",.,"A"
"20134",2745122,36,0,"1",.,"A",.,"A",.,"A"
"20134",2745142,23,0,"1",.,"A",.,"A",.,"A"
"20134",2745152,26,0,"1",.,"A",.,"A",.,"A"
"20134",2745182,17,0,"1",.,"A",.,"A",.,"A"
"20134",2745192,21,0,"1",.,"A",.,"A",.,"A"
"20134",2745202,45,0,"1",.,"A",.,"A",.,"A"
"20134",2745232,67,0,"1",.,"A",.,"A",.,"A"
"20134",2745242,7,0,"1",.,"A",.,"A",.,"A"
"20134",2745252,14,0,"1",.,"A",.,"A",.,"A"
"20134",2745282,12,0,"1",.,"A",.,"A",.,"A"
"20134",2745302,12,0,"1",70,"D",.,"A",.,"A"
"20134",2745312,15,0,"1",.,"A",.,"A",.,"A"
"20134",2745322,38,0,"1",.,"A",.,"A",.,"A"
"20134",2745342,38,0,"1",.,"A",.,"A",.,"A"
"20134",2745362,5,0,"1",.,"A",.,"A",.,"A"
"20134",2745382,22,0,"1",.,"A",.,"A",.,"A"
"20134",2745392,22,0,"1",65,"D",.,"A",.,"A"
"20134",2745402,14,0,"1",.,"A",.,"A",.,"A"
"20134",2745442,13,0,"1",.,"A",.,"A",.,"A"
"20134",2745452,24,0,"1",.,"A",.,"A",.,"A"
"20134",2745482,96,0,"1",.,"A",.,"A",.,"A"
"20134",2745492,20,0,"1",5,"D",.,"A",.,"A"
"20134",2745542,41,0,"1",.,"A",.,"A",.,"A"
"20134",2745562,19,0,"1",.,"A",.,"A",.,"A"
"20134",2745582,41,0,"1",.,"A",.,"A",.,"A"
"20134",2745612,23,0,"1",.,"A",.,"A",.,"A"
"20134",2745622,20,0,"1",.,"A",.,"A",.,"A"
"20134",2745672,31,0,"1",.,"A",.,"A",.,"A"
"20134",2745702,6,0,"1",.,"A",.,"A",.,"A"
"20134",2745722,15,0,"1",.,"A",.,"A",.,"A"
"20134",2745732,13,0,"1",.,"A",.,"A",.,"A"
"20134",2745744,20,0,"1",.,"A",.,"A",.,"A"
"20134",2745772,27,0,"1",.,"A",.,"A",.,"A"
"20134",2745792,42,0,"1",.,"A",.,"A",.,"A"
"20134",2745812,31,0,"1",.,"A",.,"A",.,"A"
"20134",2745822,14,0,"1",.,"A",.,"A",.,"A"
"20134",2745852,9,0,"1",.,"A",.,"A",.,"A"
"20134",2745862,21,0,"1",.,"A",.,"A",.,"A"
"20134",2745872,9,0,"1",.,"A",.,"A",.,"A"
"20134",2745882,25,0,"1",.,"A",.,"A",.,"A"
"20134",2745902,18,0,"1",.,"A",.,"A",.,"A"
"20134",2745912,22,0,"1",.,"A",.,"A",.,"A"
"20134",2745942,31,0,"1",.,"A",.,"A",.,"A"
"20134",2745952,27,0,"1",.,"A",.,"A",.,"A"
"20134",2745962,37,0,"1",.,"A",.,"A",.,"A"
"20134",2745972,47,0,"1",.,"A",.,"A",.,"A"
"20134",2746012,35,0,"1",.,"A",.,"A",.,"A"
"20134",2746022,13,0,"1",.,"A",.,"A",.,"A"
"20134",2746042,22,0,"1",.,"A",.,"A",.,"A"
"20134",2746072,47,0,"1",.,"A",.,"A",.,"A"
"20134",2746082,30,0,"1",.,"A",.,"A",.,"A"
"20134",2746112,8,0,"1",.,"A",.,"A",.,"A"
"20134",2746174,26,0,"1",.,"A",.,"A",.,"A"
"20134",2746185,41,0,"1",.,"A",.,"A",.,"A"
"20134",2746202,20,0,"1",.,"A",.,"A",.,"A"
"20134",2746222,34,0,"1",.,"A",.,"A",.,"A"
"20134",2746252,17,0,"1",.,"A",.,"A",.,"A"
"20134",2746262,13,0,"1",.,"A",.,"A",.,"A"
"20134",2746292,23,0,"1",.,"A",.,"A",.,"A"
"20134",2746302,34,0,"1",.,"A",.,"A",.,"A"
"20134",2746322,17,0,"1",.,"A",.,"A",.,"A"
"20134",2746342,31,0,"1",90,"D",.,"A",.,"A"
"20134",2746352,23,0,"1",.,"A",.,"A",.,"A"
"20134",2746362,28,0,"1",.,"A",.,"A",.,"A"
"20134",2746372,25,0,"1",.,"A",.,"A",.,"A"
"20134",2746432,14,0,"1",.,"A",.,"A",.,"A"
"20134",2746442,15,0,"1",.,"A",.,"A",.,"A"
"20134",2746452,41,0,"1",.,"A",.,"A",.,"A"
"20134",2746492,22,0,"1",.,"A",.,"A",.,"A"
"20134",2746502,22,0,"1",.,"A",.,"A",.,"A"
"20134",2746512,15,0,"1",.,"A",.,"A",.,"A"
"20134",2746542,17,0,"1",.,"A",.,"A",.,"A"
"20134",2746554,18,0,"1",0,"D",.,"A",.,"A"
"20134",2746572,13,0,"1",.,"A",.,"A",.,"A"
"20134",2746602,53,0,"1",.,"A",.,"A",.,"A"
"20134",2746622,50,0,"1",.,"A",.,"A",.,"A"
"20134",2746642,29,0,"1",.,"A",.,"A",.,"A"
"20134",2746652,68,0,"1",.,"A",.,"A",.,"A"
"20134",2746662,14,0,"1",.,"A",.,"A",.,"A"
"20134",2746682,53,0,"1",.,"A",.,"A",.,"A"
"20134",2746692,29,0,"1",.,"A",.,"A",.,"A"
"20134",2746702,21,0,"1",.,"A",.,"A",.,"A"
"20134",2746722,38,0,"1",.,"A",.,"A",.,"A"
"20134",2746732,31,0,"1",.,"A",.,"A",.,"A"
"20134",2746764,10,0,"1",.,"A",.,"A",.,"A"
"20134",2746792,31,0,"1",.,"A",.,"A",.,"A"
"20134",2746845,18,0,"1",.,"A",.,"A",.,"A"
"20134",2746902,48,0,"1",.,"A",.,"A",.,"A"
"20134",2746922,40,0,"1",.,"A",.,"A",.,"A"
"20134",2746942,20,0,"1",.,"A",.,"A",.,"A"
"20134",2746984,32,0,"1",.,"A",.,"A",.,"A"
"20134",2746992,68,0,"1",.,"A",.,"A",.,"A"
"20134",2747032,14,0,"1",.,"A",.,"A",.,"A"
"20134",2747072,32,0,"1",.,"A",.,"A",.,"A"
"20134",2747092,25,0,"1",.,"A",.,"A",.,"A"
"20134",2747102,37,0,"1",.,"A",.,"A",.,"A"
"20134",2747122,22,0,"1",.,"A",.,"A",.,"A"
"20134",2747132,30,0,"1",.,"A",.,"A",.,"A"
"20134",2747152,28,0,"1",.,"A",.,"A",.,"A"
"20134",2747162,25,0,"1",60,"D",.,"A",.,"A"
"20134",2747172,27,0,"1",.,"A",.,"A",.,"A"
"20134",2747225,36,0,"1",.,"A",.,"A",.,"A"
"20134",2747283,23,0,"1",.,"A",.,"A",.,"A"
"20134",2747302,21,0,"1",.,"A",.,"A",.,"A"
"20134",2747694,10,0,"1",.,"A",.,"A",.,"A"
"20134",2747744,17,0,"1",.,"A",.,"A",.,"A"
"20134",2747754,38,0,"1",.,"A",.,"A",.,"A"
"20134",2747894,32,0,"1",50,"D",.,"A",.,"A"
"20134",2748122,22,0,"1",.,"A",.,"A",.,"A"
"20134",2748175,30,0,"1",90,"D",.,"A",.,"A"
"20134",2748184,26,0,"1",.,"A",.,"A",.,"A"
"20134",2748294,7,0,"1",.,"A",.,"A",.,"A"
"20134",2748434,14,0,"1",.,"A",.,"A",.,"A"
"20134",2748474,28,0,"1",.,"A",.,"A",.,"A"
"20134",2748565,70,0,"1",.,"A",.,"A",.,"A"
"20134",2748675,18,0,"1",.,"A",.,"A",.,"A"
"20134",2748845,23,0,"1",.,"A",.,"A",.,"A"
"20134",2749085,7,0,"1",.,"A",.,"A",.,"A"
"20134",2749994,17,0,"1",.,"A",.,"A",.,"A"
"20134",2750054,15,0,"1",.,"A",.,"A",.,"A"
"20134",2750085,12,0,"1",.,"A",.,"A",.,"A"
"20134",2750204,20,0,"1",.,"A",.,"A",.,"A"
"20134",2750254,16,0,"1",.,"A",.,"A",.,"A"
"20134",2750275,17,0,"1",.,"A",.,"A",.,"A"
"20134",2750394,18,0,"1",.,"A",.,"A",.,"A"
"20134",2750535,26,0,"1",.,"A",.,"A",.,"A"
"20134",2750675,42,0,"1",.,"A",.,"A",.,"A"
"20134",2751055,8,0,"1",.,"A",.,"A",.,"A"
"20134",2751225,31,0,"1",.,"A",.,"A",.,"A"
"20134",2751422,13,0,"1",.,"A",.,"A",.,"A"
"20134",2751632,28,0,"1",.,"A",.,"A",.,"A"
"20134",2751642,21,0,"1",.,"A",.,"A",.,"A"
"20134",2751944,7,0,"1",.,"A",.,"A",.,"A"
"20134",2752302,24,0,"1",.,"A",.,"A",.,"A"
"20134",2752382,17,0,"1",.,"A",.,"A",.,"A"
"20134",2752485,9,0,"1",.,"A",.,"A",.,"A"
"20134",2752632,10,0,"1",.,"A",.,"A",.,"A"
"20134",2752734,9,0,"1",.,"A",.,"A",.,"A"
"20134",2752853,31,0,"1",.,"A",.,"A",.,"A"
"20134",2753122,19,0,"1",.,"A",.,"A",.,"A"
"20134",2753224,11,0,"1",.,"A",.,"A",.,"A"
"20134",2753345,17,0,"1",.,"A",.,"A",.,"A"
"20134",2753375,38,0,"1",.,"A",.,"A",.,"A"
"20134",2754184,21,0,"1",.,"A",.,"A",.,"A"
"20134",2754335,9,0,"1",.,"A",.,"A",.,"A"
"20134",2754364,14,0,"1",.,"A",.,"A",.,"A"
"20134",2754604,12,0,"1",.,"A",.,"A",.,"A"
"20134",2754682,4,0,"1",.,"A",.,"A",.,"A"
"20134",2754714,10,0,"1",.,"A",.,"A",.,"A"
"20134",2755145,18,0,"1",.,"A",.,"A",.,"A"
"20134",2755463,27,0,"1",.,"A",.,"A",.,"A"
"20134",2755645,40,0,"1",.,"A",.,"A",.,"A"
"20134",2755942,30,0,"1",.,"A",.,"A",.,"A"
"20134",2755965,7,0,"1",.,"A",.,"A",.,"A"
"20134",2756422,39,0,"1",.,"A",.,"A",.,"A"
"20134",2756465,15,0,"1",.,"A",.,"A",.,"A"
"20134",2756485,16,0,"1",.,"A",.,"A",.,"A"
"20134",2756513,9,0,"1",.,"A",.,"A",.,"A"
"20134",2756675,23,0,"1",.,"A",.,"A",.,"A"
"20134",2756874,9,0,"1",65,"D",.,"A",.,"A"
"20134",2756883,22,0,"1",.,"A",.,"A",.,"A"
"20134",2756955,38,0,"1",.,"A",.,"A",.,"A"
"20134",2757204,18,0,"1",.,"A",.,"A",.,"A"
"20134",2757244,9,0,"1",.,"A",.,"A",.,"A"
"20134",2757364,10,0,"1",.,"A",.,"A",.,"A"
"20134",2757653,57,0,"1",.,"A",.,"A",.,"A"
"20134",2757763,19,0,"1",.,"A",.,"A",.,"A"
"20134",2758002,15,0,"1",.,"A",.,"A",.,"A"
"20134",2758044,4,0,"1",.,"A",.,"A",.,"A"
"20134",2758335,24,0,"1",.,"A",.,"A",.,"A"
"20134",2758683,28,0,"1",.,"A",.,"A",.,"A"
"20134",2758765,7,0,"1",.,"A",.,"A",.,"A"
"20134",2758804,17,0,"1",.,"A",.,"A",.,"A"
"20134",2758915,16,0,"1",.,"A",.,"A",.,"A"
"20134",2759044,13,0,"1",.,"A",.,"A",.,"A"
"20134",2759344,10,0,"1",.,"A",.,"A",.,"A"
"20134",2759622,58,0,"1",.,"A",.,"A",.,"A"
"20134",2759895,21,0,"1",.,"A",.,"A",.,"A"
"20134",2760165,30,0,"1",.,"A",.,"A",.,"A"
"20134",2760324,14,0,"1",.,"A",.,"A",.,"A"
"20134",2760402,13,0,"1",.,"A",.,"A",.,"A"
"20134",2760413,25,0,"1",.,"A",.,"A",.,"A"
"20134",2760434,56,0,"1",.,"A",.,"A",.,"A"
"20134",2760462,20,0,"1",.,"A",.,"A",.,"A"
"20134",2760543,20,0,"1",.,"A",.,"A",.,"A"
"20134",2760695,17,0,"1",.,"A",.,"A",.,"A"
"20134",2760732,14,0,"1",.,"A",.,"A",.,"A"
"20134",2760884,17,0,"1",.,"A",.,"A",.,"A"
"20134",2761094,12,0,"1",.,"A",.,"A",.,"A"
"20134",2761112,5,0,"1",.,"A",.,"A",.,"A"
"20134",2761164,14,0,"1",.,"A",.,"A",.,"A"
"20134",2761414,15,0,"1",.,"A",.,"A",.,"A"
"20134",2761424,15,0,"1",.,"A",.,"A",.,"A"
"20134",2761482,9,0,"1",.,"A",.,"A",.,"A"
"20134",2761714,32,0,"1",.,"A",.,"A",.,"A"
"20134",2761744,8,0,"1",.,"A",.,"A",.,"A"
"20134",2761964,23,0,"1",.,"A",.,"A",.,"A"
"20134",2762224,16,0,"1",.,"A",.,"A",.,"A"
"20134",2762452,33,0,"1",.,"A",.,"A",.,"A"
"20134",2762984,23,0,"1",.,"A",.,"A",.,"A"
"20134",2763033,15,0,"1",.,"A",.,"A",.,"A"
"20134",2763054,13,0,"1",.,"A",.,"A",.,"A"
"20134",2763364,24,0,"1",.,"A",.,"A",.,"A"
"20134",2763455,14,0,"1",.,"A",.,"A",.,"A"
"20134",2763794,15,0,"1",.,"A",.,"A",.,"A"
"20134",2763953,15,0,"1",.,"A",.,"A",.,"A"
"20134",2763963,15,0,"1",.,"A",.,"A",.,"A"
"20134",2763994,18,0,"1",.,"A",.,"A",.,"A"
"20134",2764613,26,0,"1",.,"A",.,"A",.,"A"
"20134",2764704,12,0,"1",.,"A",.,"A",.,"A"
"20134",2764914,17,0,"1",.,"A",.,"A",.,"A"
"20134",2765622,41,0,"1",40,"D",.,"A",.,"A"
"20134",2766064,19,0,"1",.,"A",.,"A",.,"A"
"20134",2766454,13,0,"1",.,"A",.,"A",.,"A"
"20134",2766475,17,0,"1",0,"D",.,"A",.,"A"
"20134",2766632,35,0,"1",.,"A",.,"A",.,"A"
"20134",2766965,24,0,"1",.,"A",.,"A",.,"A"
"20134",2767032,14,0,"1",.,"A",.,"A",.,"A"
"20134",2767155,22,0,"1",.,"A",.,"A",.,"A"
"20134",2767214,4,0,"1",.,"A",.,"A",.,"A"
"20134",2767375,3,0,"1",.,"A",.,"A",.,"A"
"20134",2767432,26,0,"1",.,"A",.,"A",.,"A"
"20134",2767444,14,0,"1",.,"A",.,"A",.,"A"
"20134",2767453,10,0,"1",.,"A",.,"A",.,"A"
"20134",2767492,19,0,"1",.,"A",.,"A",.,"A"
"20134",2767644,10,0,"1",.,"A",.,"A",.,"A"
"20134",2767743,21,0,"1",.,"A",.,"A",.,"A"
"20134",2767895,11,0,"1",.,"A",.,"A",.,"A"
"20134",2767903,24,0,"1",.,"A",.,"A",.,"A"
"20134",2768185,7,0,"1",.,"A",.,"A",.,"A"
"20134",2768223,4,0,"1",.,"A",.,"A",.,"A"
"20134",2768363,14,0,"1",.,"A",.,"A",.,"A"
"20134",2768394,7,0,"1",.,"A",.,"A",.,"A"
"20134",2768525,18,0,"1",.,"A",.,"A",.,"A"
"20134",2768534,10,0,"1",110,"D",.,"A",.,"A"
"20134",2768903,21,0,"1",.,"A",.,"A",.,"A"
"20134",2768954,26,0,"1",100,"D",.,"A",.,"A"
"20134",2769095,6,0,"1",.,"A",.,"A",.,"A"
"20134",2769295,4,0,"1",.,"A",.,"A",.,"A"
"20134",2769364,36,0,"1",.,"A",.,"A",.,"A"
"20134",2769372,11,0,"1",.,"A",.,"A",.,"A"
"20134",2769683,10,0,"1",.,"A",.,"A",.,"A"
"20134",2770184,13,0,"1",.,"A",.,"A",.,"A"
"20134",2770215,24,0,"1",.,"A",.,"A",.,"A"
"20134",2770222,13,0,"1",.,"A",.,"A",.,"A"
"20134",2770552,28,0,"1",.,"A",.,"A",.,"A"
"20134",2770824,8,0,"1",.,"A",.,"A",.,"A"
"20134",2770865,12,0,"1",.,"A",.,"A",.,"A"
"20134",2770974,25,0,"1",.,"A",.,"A",.,"A"
"20134",2771403,19,0,"1",105,"D",.,"A",.,"A"
"20134",2771573,13,0,"1",.,"A",.,"A",.,"A"
"20134",2771654,18,0,"1",.,"A",.,"A",.,"A"
"20134",2771662,8,0,"1",.,"A",.,"A",.,"A"
"20134",2771795,17,0,"1",.,"A",.,"A",.,"A"
"20134",2771973,60,0,"1",.,"A",.,"A",.,"A"
"20134",2772284,36,0,"1",.,"A",.,"A",.,"A"
"20134",2773063,8,0,"1",.,"A",.,"A",.,"A"
"20134",2773213,10,0,"1",.,"A",.,"A",.,"A"
"20134",2774084,15,0,"1",.,"A",.,"A",.,"A"
"20134",2774204,8,0,"1",.,"A",.,"A",.,"A"
"20134",2774403,27,0,"1",.,"A",.,"A",.,"A"
"20134",2774782,18,0,"1",.,"A",.,"A",.,"A"
"20134",2775054,9,0,"1",22,"D",.,"A",.,"A"
"20134",2775064,21,0,"1",.,"A",.,"A",.,"A"
"20134",2775355,33,0,"1",.,"A",.,"A",.,"A"
"20134",2775373,9,0,"1",0,"D",.,"A",.,"A"
"20134",2775382,9,0,"1",.,"A",.,"A",.,"A"
"20134",2775425,4,0,"1",.,"A",.,"A",.,"A"
"20134",2775453,15,0,"1",.,"A",.,"A",.,"A"
"20134",2775502,19,0,"1",70,"D",.,"A",.,"A"
"20134",2775642,11,0,"1",.,"A",.,"A",.,"A"
"20134",2776394,24,0,"1",.,"A",.,"A",.,"A"
"20134",2776535,15,0,"1",.,"A",.,"A",.,"A"
"20134",2776705,9,0,"1",.,"A",.,"A",.,"A"
"20134",2776964,9,0,"1",.,"A",.,"A",.,"A"
"20134",2777045,20,0,"1",.,"A",.,"A",.,"A"
"20134",2777204,11,0,"1",.,"A",.,"A",.,"A"
"20134",2777222,13,0,"1",.,"A",.,"A",.,"A"
"20134",2777604,9,0,"1",.,"A",.,"A",.,"A"
"20134",2777845,24,0,"1",.,"A",.,"A",.,"A"
"20134",2778064,20,0,"1",.,"A",.,"A",.,"A"
"20134",2778144,19,0,"1",.,"A",.,"A",.,"A"
"20134",2778374,10,0,"1",.,"A",.,"A",.,"A"
"20134",2778572,17,0,"1",.,"A",.,"A",.,"A"
"20134",2778702,15,0,"1",.,"A",.,"A",.,"A"
"20134",2778882,18,0,"1",.,"A",.,"A",.,"A"
"20134",2779093,9,0,"1",.,"A",.,"A",.,"A"
"20134",2779255,16,0,"1",.,"A",.,"A",.,"A"
"20134",2779414,10,0,"1",.,"A",.,"A",.,"A"
"20134",2779565,13,0,"1",.,"A",.,"A",.,"A"
"20134",2779652,12,0,"1",.,"A",.,"A",.,"A"
"20134",2779844,14,0,"1",.,"A",.,"A",.,"A"
"20134",2779905,27,0,"1",.,"A",.,"A",.,"A"
"20134",2780103,11,0,"1",.,"A",.,"A",.,"A"
"20134",2780352,28,0,"1",135,"D",.,"A",.,"A"
"20141",2647065,19,0,"1",.,"A",.,"A",.,"A"
"20141",2647085,20,0,"1",.,"A",.,"A",.,"A"
"20141",2647105,18,0,"1",75,"D",.,"A",.,"A"
"20141",2647115,20,0,"1",.,"A",.,"A",.,"A"
"20141",2647125,26,0,"1",.,"A",.,"A",.,"A"
"20141",2647135,26,0,"1",.,"A",.,"A",.,"A"
"20141",2647165,41,0,"1",.,"A",.,"A",.,"A"
"20141",2647205,59,0,"1",.,"A",.,"A",.,"A"
"20141",2647295,46,0,"1",.,"A",.,"A",.,"A"
"20141",2647355,34,0,"1",.,"A",.,"A",.,"A"
"20141",2647395,74,0,"1",.,"A",.,"A",.,"A"
"20141",2647435,37,0,"1",.,"A",.,"A",.,"A"
"20141",2647445,31,0,"1",.,"A",.,"A",.,"A"
"20141",2647475,25,0,"1",.,"A",.,"A",.,"A"
"20141",2647485,31,0,"1",.,"A",.,"A",.,"A"
"20141",2647505,28,0,"1",.,"A",.,"A",.,"A"
"20141",2647575,27,0,"1",.,"A",.,"A",.,"A"
"20141",2647585,29,0,"1",.,"A",.,"A",.,"A"
"20141",2647595,20,0,"1",.,"A",.,"A",.,"A"
"20141",2647625,66,0,"1",.,"A",.,"A",.,"A"
"20141",2647635,22,0,"1",.,"A",.,"A",.,"A"
"20141",2647645,30,0,"1",.,"A",.,"A",.,"A"
"20141",2647665,30,0,"1",.,"A",.,"A",.,"A"
"20141",2647675,12,0,"1",.,"A",.,"A",.,"A"
"20141",2647685,49,0,"1",.,"A",.,"A",.,"A"
"20141",2647705,14,0,"1",.,"A",.,"A",.,"A"
"20141",2647745,97,0,"1",.,"A",.,"A",.,"A"
"20141",2647755,16,0,"1",.,"A",.,"A",.,"A"
"20141",2647775,68,0,"1",.,"A",.,"A",.,"A"
"20141",2647805,40,0,"1",100,"D",.,"A",.,"A"
"20141",2647845,24,0,"1",.,"A",.,"A",.,"A"
"20141",2647865,8,0,"1",.,"A",.,"A",.,"A"
"20141",2647875,10,0,"1",.,"A",.,"A",.,"A"
"20141",2647895,38,0,"1",.,"A",.,"A",.,"A"
"20141",2647925,25,0,"1",.,"A",.,"A",.,"A"
"20141",2647935,21,0,"1",.,"A",.,"A",.,"A"
"20141",2647965,30,0,"1",.,"A",.,"A",.,"A"
"20141",2647975,15,0,"1",.,"A",.,"A",.,"A"
"20141",2647985,72,0,"1",.,"A",.,"A",.,"A"
"20141",2647995,57,0,"1",.,"A",.,"A",.,"A"
"20141",2648015,30,0,"1",.,"A",.,"A",.,"A"
