"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOB","PROP0NOB","OWNYB","OWNYB_","OBSNSZB","OBSNSZB_","PROPTYPE","PROP_YPE","ACQUIRMO","ACQU_RMO","ACQUIRYR","ACQU_RYR","OWN_PURX","OWN__URX","OWNDPMTX","OWND_MTX","CLOSECST","CLOS_CST","QADPTAX","QADPTAX_","TIMESHAR","TIME_HAR","SHARWKS","SHARWKS_","SHARED1","SHARED1_","SHARPER1","SHAR_ER1","SHARED2","SHARED2_","SHARPER2","SHAR_ER2","GIFTPROP","GIFT_ROP","BSNEXP2","BSNEXP2_"
"20133",2662563,17,0,"5","02","D","300","D",.,"A","3","D","04","D","1999","D",.,"A",.,"A",.,"A",100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2662563,18,0,"5","03","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20133",2662563,19,0,"5","04","D","400","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",759,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2662573,16,0,"5","01","D","100","D",.,"A","3","D","08","D","2002","D",.,"A",.,"A",.,"A",98,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2662593,20,0,"5","01","D","100","D",.,"A","3","D","02","D","2011","D",.,"A",.,"A",.,"A",850,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2662633,17,0,"5","01","D","100","D",.,"A","3","D","01","D","1985","D",.,"A",.,"A",.,"A",105,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2662653,11,0,"5","01","D","100","D",.,"A","3","D",,"B","2005","D",.,"A",.,"A",.,"A",2035,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2662663,15,0,"5","01","D","100","D",.,"A","3","D","09","D","1980","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2662673,6,0,"5","01","D","100","D",.,"A","3","D","07","D","2003","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2662713,14,0,"5","01","D","100","D",.,"A","3","D","06","D","2012","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2662763,25,0,"5","01","D","100","D",.,"A","3","D","11","D","2000","D",.,"A",.,"A",.,"A",850,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2662773,18,0,"5","01","D","100","D",.,"A","3","D",,"B","2008","D",.,"A",.,"A",.,"A",7500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2662783,45,0,"5","01","D","100","D",.,"A","3","D","06","D","1990","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2662793,7,0,"5","01","D","100","D",.,"A","3","D",,"B","2006","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2662793,8,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20133",2662823,17,0,"5","01","D","100","D",.,"A","1","D","10","D","2011","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2662833,20,0,"5","01","D","100","D",.,"A","3","D","05","D","1981","D",.,"A",.,"A",.,"A",1050,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2662933,11,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",3000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663053,12,0,"5","01","D","100","D",.,"A","3","D","05","D","1980","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663063,27,0,"5","01","D","100","D",.,"A","3","D","11","D","2008","D",.,"A",.,"A",.,"A",1780,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663063,28,0,"5","02","D","400","D",.,"A","3","D","11","D","1965","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A"
"20133",2663083,23,0,"5","01","D","100","D",.,"A","3","D",,"C","2005","D",.,"A",.,"A",.,"A",1063,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663113,12,0,"5","01","D","100","D",.,"A","3","D","04","D","2006","D",.,"A",.,"A",.,"A",850,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663133,9,0,"5","01","D","100","D",.,"A","3","D",,"C","1990","D",.,"A",.,"A",.,"A",4800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663173,9,0,"5","01","D","100","D",.,"A","3","D","09","D","2012","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663213,37,0,"5","01","D","100","D",0.29,"D","3","D","09","D","1995","D",.,"A",.,"A",.,"A",2925,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2663223,33,0,"5","01","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20133",2663273,54,0,"5","01","D","100","D",.,"A","3","D",,"C","1968","D",.,"A",.,"A",.,"A",6359,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663273,55,0,"5","02","D","300","D",.,"A","3","D","11","D","1974","D",.,"A",.,"A",.,"A",1399,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2663273,56,0,"5","03","D","300","D",.,"A","3","D","11","D","1994","D",.,"A",.,"A",.,"A",5308,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2663273,57,0,"5","04","D","300","D",.,"A","3","D","11","D","1994","D",.,"A",.,"A",.,"A",2500,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2663303,14,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",50,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663353,43,0,"5","01","D","100","D",.,"A","3","D",,"C","1990","D",.,"A",.,"A",.,"A",3600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663383,21,0,"5","01","D","100","D",.,"A","3","D","12","D","2006","D",.,"A",.,"A",.,"A",3200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663383,22,0,"5","02","D","300","D",.,"A","3","D","12","D","2002","D",.,"A",.,"A",.,"A",0,"D","1","D",1,"D","1","D",1,"D",,"A",.,"A",,"A",,"A"
"20133",2663413,10,0,"5","01","D","100","D",.,"A","3","D","09","D","1978","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663453,20,0,"5","01","D","100","D",.,"A","3","D","10","D","1958","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2663453,21,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20133",2663453,22,0,"5","03","D","300","D",.,"A","3","D",,"C","1960","D",.,"A",.,"A",.,"A",1658,"F","2","D",.,"A",,"A",.,"A","1","D",.,"C",,"A",,"A"
"20133",2663493,23,0,"5","01","D","100","D",.,"A","3","D","11","D","1982","D",.,"A",.,"A",.,"A",1379,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663573,30,0,"5","01","D","100","D",.,"A","3","D","11","D","2007","D",.,"A",.,"A",.,"A",5300,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663573,31,0,"5","02","D","200","D",.,"A","1","D",,"C",,"C",.,"A",.,"A",.,"A",900,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2663624,39,0,"5","01","D","100","D",.,"A","3","D","01","D","2013","D",.,"A",.,"A",.,"A",2700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663643,20,0,"5","01","D","100","D",.,"A","3","D","12","D","2011","D",.,"A",.,"A",.,"A",1080,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663653,28,0,"5","01","D","100","D",.,"A","3","D","06","D","2012","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663653,29,0,"5","02","D","200","D",.,"A","3","D","07","D","1973","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2663653,30,0,"5","03","D","300","D",.,"A","3","D","03","D","2012","D",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20133",2663653,31,0,"5","04","D","400","D",.,"A","3","D","05","D","2006","D",.,"A",.,"A",.,"A",100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2663673,38,0,"5","01","D","100","D",.,"A","3","D","10","D","1978","D",.,"A",.,"A",.,"A",7050,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663673,39,0,"5","02","D","200","D",.,"A","3","D","06","D","1973","D",.,"A",.,"A",.,"A",5188,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2663703,20,0,"5","01","D","100","D",.,"A","3","D","06","D","2011","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663723,17,0,"5","01","D","100","D",.,"A","3","D","08","D","2010","D",.,"A",.,"A",.,"A",3100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663733,21,0,"5","01","D","100","D",.,"A","1","D","08","D","2009","D",.,"A",.,"A",.,"A",450,"F",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A","2","D"
"20133",2663763,25,0,"5","01","D","100","D",.,"A","3","D","11","D","2004","D",.,"A",.,"A",.,"A",1979,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663773,14,0,"5","01","D","100","D",.,"A","3","D","02","D","2011","D",.,"A",.,"A",.,"A",1900,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663783,7,0,"5","01","D","100","D",.,"A","3","D","08","D","2000","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663793,40,0,"5","01","D","100","D",.,"A","3","D","08","D","2006","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2663873,15,0,"5","01","D","100","D",.,"A","3","D","11","D","1991","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663893,27,0,"5","01","D","100","D",.,"A","3","D","10","D","1963","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663893,28,0,"5","02","D","200","D",.,"A","3","D","01","D","1999","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2663903,23,0,"5","01","D","100","D",0.75,"D","3","D","02","D","1948","D",.,"A",.,"A",.,"A",1325,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2663913,29,0,"5","01","D","100","D",.,"A","3","D","02","D","2006","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663923,9,0,"5","01","D","100","D",.,"A","3","D","12","D","1981","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2663943,37,0,"5","01","D","100","D",.,"A","3","D","04","D","1987","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2664013,18,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",320,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664043,7,0,"5","01","D","100","D",.,"A","3","D","07","D","1997","D",.,"A",.,"A",.,"A",300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664113,13,0,"5","01","D","100","D",.,"A","3","D","02","D","2003","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664123,12,0,"5","01","D","100","D",.,"A","3","D","07","D","2007","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664123,13,0,"5","02","D","600","D",0.25,"D","3","D","07","D","2001","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2664123,14,0,"5","03","D","300","D",.,"A","1","D","01","D","2011","D",.,"A",.,"A",.,"A",1000,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2664133,15,0,"5","01","D","100","D",.,"A","3","D",,"C","1987","D",.,"A",.,"A",.,"A",3000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664143,52,0,"5","01","D","100","D",.,"A","3","D","12","D","2006","D",.,"A",.,"A",.,"A",7500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664153,13,0,"5","01","D","100","D",.,"A","3","D",,"B","2005","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664173,12,0,"5","01","D","100","D",.,"A","3","D","01","D","1990","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664173,13,0,"5","02","D","300","D",.,"A","3","D","01","D","2008","D",.,"A",.,"A",.,"A",4000,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2664193,20,0,"5","01","D","100","D",.,"A","3","D","09","D","1998","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664213,14,0,"5","01","D","100","D",.,"A","3","D","06","D","1996","D",.,"A",.,"A",.,"A",690,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664233,20,0,"5","01","D","100","D",.,"A","3","D","07","D","2012","D",.,"A",.,"A",.,"A",547,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664293,37,0,"5","01","D","100","D",.,"A","3","D","04","D","2010","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664393,34,0,"5","01","D","100","D",.,"A","3","D","07","D","1981","D",.,"A",.,"A",.,"A",887,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664403,22,0,"5","01","D","100","D",.,"A","3","D","07","D","1995","D",.,"A",.,"A",.,"A",1900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664433,21,0,"5","01","D","100","D",.,"A","3","D",,"C","2000","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664433,22,0,"5","02","D","300","D",.,"A","3","D",,"C","1998","D",.,"A",.,"A",.,"A",0,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2664453,34,0,"5","01","D","100","D",.,"A","3","D","08","D","1996","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664473,37,0,"5","01","D","100","D",.,"A","3","D","12","D","1983","D",.,"A",.,"A",.,"A",1900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664473,38,0,"1","02","D","300","D",.,"A","3","D","06","D","2013","D",7500,"D",1500,"D",0,"D",750,"F","1","D",1,"D","1","D",.,"C",,"A",.,"A","2","D",,"A"
"20133",2664483,16,0,"5","01","D","100","D",.,"A","1","D","05","D","1993","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664483,17,0,"5","02","D","200","D",.,"A","1","D","05","D","1993","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2664533,14,0,"5","01","D","100","D",.,"A","3","D","05","D","2000","D",.,"A",.,"A",.,"A",6000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664533,15,0,"5","02","D","300","D",.,"A","3","D","10","D","2000","D",.,"A",.,"A",.,"A",2000,"F","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2664543,24,0,"5","01","D","100","D",.,"A","3","D","09","D","2000","D",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664563,16,0,"5","01","D","100","D",.,"A","3","D","10","D","1999","D",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D"
"20133",2664613,40,0,"5","01","D","100","D",.,"A","3","D","10","D","2010","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664633,17,0,"5","01","D","100","D",.,"A","3","D",,"B","1995","D",.,"A",.,"A",.,"A",475,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664643,21,0,"5","01","D","100","D",.,"A","3","D","03","D","1997","D",.,"A",.,"A",.,"A",2775,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664723,15,0,"5","01","D","100","D",.,"A","3","D","02","D","1988","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664733,25,0,"1","01","D","100","D",.,"A","3","D","05","F","2006","D",.,"A",.,"A",.,"A",3800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664763,34,0,"5","01","D","100","D",.,"A","3","D","06","D","1986","D",.,"A",.,"A",.,"A",2800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664803,8,0,"5","01","D","100","D",.,"A","3","D",,"C","1996","D",.,"A",.,"A",.,"A",2300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664803,9,0,"5","02","D","400","D",.,"A","3","D","08","D","2006","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2664813,17,0,"5","01","D","100","D",.,"A","3","D","10","D","1994","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664813,18,0,"5","02","D","400","D",.,"A","3","D","08","D","2012","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2664843,16,0,"5","01","D","100","D",.,"A","3","D","10","D","1987","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664893,5,0,"1","01","D","100","D",.,"A","3","D",,"B","1999","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664943,18,0,"5","01","D","100","D",.,"A","3","D","09","D","2002","D",.,"A",.,"A",.,"A",360,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664943,19,0,"5","02","D","300","D",.,"A","3","D","12","D","1960","D",.,"A",.,"A",.,"A",420,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2664953,29,0,"5","01","D","100","D",.,"A","3","D","02","D","2006","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664953,30,0,"5","02","D","400","D",.,"A","3","D",,"C","2010","D",.,"A",.,"A",.,"A",23,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2664953,31,0,"5","03","D","400","D",.,"A","3","D",,"C","2010","D",.,"A",.,"A",.,"A",23,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2664953,32,0,"5","04","D","400","D",.,"A","3","D",,"C","2010","D",.,"A",.,"A",.,"A",23,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2664973,4,0,"5","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",3300,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2664993,19,0,"5","01","D","100","D",.,"A","3","D","12","D","1993","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665003,32,0,"5","01","D","100","D",.,"A","3","D","08","D","1999","D",.,"A",.,"A",.,"A",7566,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665063,26,0,"5","01","D","100","D",.,"A","3","D",,"C","1994","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665093,36,0,"5","01","D","100","D",.,"A","3","D","05","D","2009","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665093,37,0,"5","02","D","300","D",.,"A","3","D","05","D","2009","D",.,"A",.,"A",.,"A",1000,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20133",2665113,18,0,"5","01","D","100","D",.,"A","3","D","05","D","1989","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665123,15,0,"5","01","D","100","D",.,"A","3","D","08","D","1992","D",.,"A",.,"A",.,"A",900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665203,6,0,"5","01","D","100","D",.,"A","3","D",,"C","1950","D",.,"A",.,"A",.,"A",265,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665213,39,0,"5","01","D","100","D",.,"A","3","D","01","D","2001","D",.,"A",.,"A",.,"A",10000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665273,33,0,"5","01","D","100","D",.,"A","3","D","08","D","2011","D",.,"A",.,"A",.,"A",200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665303,23,0,"5","01","D","100","D",.,"A","3","D","05","D","1999","D",.,"A",.,"A",.,"A",15480,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665373,13,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",5600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665403,39,0,"5","01","D","100","D",.,"A","3","D","11","D","1990","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665423,25,0,"5","01","D","100","D",.,"A","3","D","06","D","2004","D",.,"A",.,"A",.,"A",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665503,17,0,"5","01","D","100","D",.,"A","3","D","09","D","1977","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665533,8,0,"5","01","D","100","D",.,"A","3","D","05","D","2009","D",.,"A",.,"A",.,"A",368,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665543,21,0,"5","01","D","100","D",.,"A","3","D","09","D","1989","D",.,"A",.,"A",.,"A",2200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665563,24,0,"5","01","D","100","D",.,"A","3","D",,"B","1998","D",.,"A",.,"A",.,"A",900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665573,21,0,"5","01","D","100","D",.,"A","3","D","04","D","1982","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665573,22,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20133",2665583,17,0,"5","01","D","100","D",.,"A","3","D","04","D","1975","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665593,24,0,"5","01","D","100","D",.,"A","1","D","01","D","2008","D",.,"A",.,"A",.,"A",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665613,18,0,"5","01","D","100","D",.,"A","3","D","11","D","1995","D",.,"A",.,"A",.,"A",560,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665673,19,0,"5","01","D","100","D",.,"A","3","D",,"B","1998","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665703,19,0,"5","01","D","100","D",.,"A","3","D","11","D","2006","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665763,26,0,"5","01","D","100","D",.,"A","3","D","08","D","1998","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665773,15,0,"5","01","D","100","D",.,"A","3","D","05","D","1992","D",.,"A",.,"A",.,"A",866,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665783,28,0,"5","01","D","100","D",.,"A","3","D","03","D","2009","D",.,"A",.,"A",.,"A",6081,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20133",2665843,20,0,"5","01","D","100","D",.,"A","3","D","10","D","2007","D",.,"A",.,"A",.,"A",624,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
