"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMNONCU","NUMN_NCU","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20132",2578785,49,2,"1",.,"A",6,"E","140","D"
"20132",2578785,49,3,"1",.,"A",342,"E","150","D"
"20132",2578785,49,4,"1",.,"A",102,"E","160","D"
"20132",2578785,49,5,"1",.,"A",34,"E","170","D"
"20132",2578785,49,6,"1",.,"A",236,"E","180","D"
"20132",2578785,49,7,"1",.,"A",37,"E","190","D"
"20132",2579334,64,0,"1",1,"D",.,"H",,"A"
"20132",2579334,64,1,"1",.,"A",51,"E","120","D"
"20132",2579334,64,2,"1",.,"A",8,"E","140","D"
"20132",2579334,64,3,"1",.,"A",414,"E","150","D"
"20132",2579334,64,4,"1",.,"A",124,"E","160","D"
"20132",2579334,64,5,"1",.,"A",42,"E","170","D"
"20132",2579334,64,6,"1",.,"A",286,"E","180","D"
"20132",2579334,64,7,"1",.,"A",45,"E","190","D"
"20132",2579724,15,0,"1",1,"D",.,"H",,"A"
"20132",2579724,15,1,"1",.,"A",42,"E","120","D"
"20132",2579724,15,2,"1",.,"A",9,"E","140","D"
"20132",2579724,15,3,"1",.,"A",246,"E","150","D"
"20132",2579724,15,4,"1",.,"A",13,"E","160","D"
"20132",2579724,15,5,"1",.,"A",23,"E","170","D"
"20132",2579724,15,6,"1",.,"A",27,"E","190","D"
"20132",2580724,65,0,"1",1,"D",.,"H",,"A"
"20132",2580724,65,1,"1",.,"A",11,"E","100","D"
"20132",2580724,65,2,"1",.,"A",3,"E","110","D"
"20132",2580724,65,3,"1",.,"A",6,"E","120","D"
"20132",2580724,65,4,"1",.,"A",30,"E","130","D"
"20132",2580724,65,5,"1",.,"A",1,"E","140","D"
"20132",2580724,65,6,"1",.,"A",49,"E","150","D"
"20132",2580724,65,7,"1",.,"A",12,"E","160","D"
"20132",2580724,65,8,"1",.,"A",2,"E","170","D"
"20132",2580724,65,9,"1",.,"A",133,"E","180","D"
"20132",2580724,65,10,"1",.,"A",3,"E","190","D"
"20132",2581544,28,0,"1",1,"D",.,"H",,"A"
"20132",2581544,28,1,"1",.,"A",12,"E","120","D"
"20132",2581544,28,2,"1",.,"A",1,"E","140","D"
"20132",2581544,28,3,"1",.,"A",63,"E","150","D"
"20132",2581544,28,4,"1",.,"A",17,"E","160","D"
"20132",2581544,28,5,"1",.,"A",3,"E","170","D"
"20132",2581544,28,6,"1",.,"A",189,"E","180","D"
"20132",2581544,28,7,"1",.,"A",5,"E","190","D"
"20132",2585304,41,0,"1",1,"D",.,"H",,"A"
"20132",2585304,41,1,"1",.,"A",7,"E","120","D"
"20132",2585304,41,2,"1",.,"A",1,"E","140","D"
"20132",2585304,41,3,"1",.,"A",66,"E","150","D"
"20132",2585304,41,4,"1",.,"A",19,"E","160","D"
"20132",2585304,41,5,"1",.,"A",6,"E","170","D"
"20132",2585304,41,6,"1",.,"A",44,"E","180","D"
"20132",2585304,41,7,"1",.,"A",7,"E","190","D"
"20132",2585974,19,0,"1",1,"D",.,"H",,"A"
"20132",2585974,19,1,"1",.,"A",45,"E","100","D"
"20132",2585974,19,2,"1",.,"A",17,"E","110","D"
"20132",2585974,19,3,"1",.,"A",41,"E","120","D"
"20132",2585974,19,4,"1",.,"A",97,"E","130","D"
"20132",2585974,19,5,"1",.,"A",7,"E","140","D"
"20132",2585974,19,6,"1",.,"A",203,"E","150","D"
"20132",2585974,19,7,"1",.,"A",41,"E","160","D"
"20132",2585974,19,8,"1",.,"A",21,"E","170","D"
"20132",2585974,19,9,"1",.,"A",28,"E","190","D"
"20132",2586074,23,0,"1",2,"D",.,"H",,"A"
"20132",2586074,23,1,"1",.,"A",56,"G","100","D"
"20132",2586074,23,2,"1",.,"A",15,"G","110","D"
"20132",2586074,23,3,"1",.,"A",44,"G","120","D"
"20132",2586074,23,4,"1",.,"A",165,"G","130","D"
"20132",2586074,23,5,"1",.,"A",7,"G","140","D"
"20132",2586074,23,6,"1",.,"A",217,"G","150","D"
"20132",2586074,23,7,"1",.,"A",82,"G","160","D"
"20132",2586074,23,8,"1",.,"A",41,"G","170","D"
"20132",2586074,23,9,"1",.,"A",742,"G","180","D"
"20132",2586074,23,10,"1",.,"A",14,"G","190","D"
"20132",2586074,23,11,"1",.,"A",56,"G","200","D"
"20132",2586074,23,12,"1",.,"A",36,"G","210","D"
"20132",2586074,23,13,"1",.,"A",25,"G","220","D"
"20132",2586584,59,0,"1",1,"D",.,"H",,"A"
"20132",2586584,59,1,"1",.,"A",110,"E","120","D"
"20132",2586584,59,2,"1",.,"A",14,"E","140","D"
"20132",2586584,59,3,"1",.,"A",613,"E","150","D"
"20132",2586584,59,4,"1",.,"A",32,"E","160","D"
"20132",2586584,59,5,"1",.,"A",59,"E","170","D"
"20132",2586584,59,6,"1",.,"A",67,"E","190","D"
"20132",2586754,17,0,"1",1,"D",.,"H",,"A"
"20132",2586754,17,1,"1",.,"A",71,"E","100","D"
"20132",2586754,17,2,"1",.,"A",29,"E","110","D"
"20132",2599824,48,0,"1",1,"D",.,"H",,"A"
"20132",2599824,48,1,"1",.,"A",42,"E","100","D"
"20132",2599824,48,2,"1",.,"A",12,"E","110","D"
"20132",2599824,48,3,"1",.,"A",22,"E","120","D"
"20132",2599824,48,4,"1",.,"A",73,"E","130","D"
"20132",2599824,48,5,"1",.,"A",3,"E","140","D"
"20132",2599824,48,6,"1",.,"A",159,"E","150","D"
"20132",2599824,48,7,"1",.,"A",47,"E","160","D"
"20132",2599824,48,8,"1",.,"A",16,"E","170","D"
"20132",2599824,48,9,"1",.,"A",109,"E","180","D"
"20132",2599824,48,10,"1",.,"A",17,"E","190","D"
"20132",2604514,33,0,"1",1,"D",.,"H",,"A"
"20132",2604514,33,1,"1",.,"A",52,"E","120","D"
"20132",2604514,33,2,"1",.,"A",8,"E","140","D"
"20132",2604514,33,3,"1",.,"A",427,"E","150","D"
"20132",2604514,33,4,"1",.,"A",128,"E","160","D"
"20132",2604514,33,5,"1",.,"A",43,"E","170","D"
"20132",2604514,33,6,"1",.,"A",295,"E","180","D"
"20132",2604514,33,7,"1",.,"A",47,"E","190","D"
"20132",2614783,49,0,"1",1,"D",.,"H",,"A"
"20132",2614783,49,1,"1",.,"A",312,"E","100","D"
"20132",2614783,49,2,"1",.,"A",100,"E","110","D"
"20132",2614783,49,3,"1",.,"A",788,"E","130","D"
"20132",2614883,40,0,"1",1,"D",.,"H",,"A"
"20132",2614883,40,1,"1",.,"A",80,"E","130","D"
"20132",2619065,17,0,"1",1,"D",.,"H",,"A"
"20132",2619065,17,1,"1",.,"A",123,"E","120","D"
"20132",2619065,17,2,"1",.,"A",16,"E","140","D"
"20132",2619065,17,3,"1",.,"A",685,"E","150","D"
"20132",2619065,17,4,"1",.,"A",36,"E","160","D"
"20132",2619065,17,5,"1",.,"A",65,"E","170","D"
"20132",2619065,17,6,"1",.,"A",75,"E","190","D"
"20132",2619203,5,0,"1",1,"D",.,"H",,"A"
"20132",2619203,5,1,"1",.,"A",10,"E","120","D"
"20132",2619203,5,2,"1",.,"A",28,"E","150","D"
"20132",2619203,5,3,"1",.,"A",10,"E","160","D"
"20132",2619203,5,4,"1",.,"A",4,"E","170","D"
"20132",2619203,5,5,"1",.,"A",97,"E","180","D"
"20132",2619203,5,6,"1",.,"A",1,"E","190","D"
"20132",2621113,35,0,"1",1,"D",.,"H",,"A"
"20132",2621113,35,1,"1",.,"A",145,"E","100","D"
"20132",2621113,35,2,"1",.,"A",43,"E","110","D"
"20132",2621113,35,3,"1",.,"A",62,"E","120","D"
"20132",2621113,35,4,"1",.,"A",250,"E","130","D"
"20132",2621113,35,5,"1",.,"A",16,"E","140","D"
"20132",2621113,35,6,"1",.,"A",544,"E","150","D"
"20132",2621113,35,7,"1",.,"A",163,"E","160","D"
"20132",2621113,35,8,"1",.,"A",55,"E","170","D"
"20132",2621113,35,9,"1",.,"A",376,"E","180","D"
"20132",2621113,35,10,"1",.,"A",60,"E","190","D"
"20132",2621113,35,11,"1",.,"A",70,"E","200","D"
"20132",2621113,35,12,"1",.,"A",91,"E","210","D"
"20132",2621113,35,13,"1",.,"A",125,"E","220","D"
"20132",2622733,26,0,"1",1,"D",.,"H",,"A"
"20132",2622733,26,1,"1",.,"A",6,"E","120","D"
"20132",2622733,26,2,"1",.,"A",11,"E","150","D"
"20132",2622733,26,3,"1",.,"A",4,"E","160","D"
"20132",2622733,26,4,"1",.,"A",1,"E","170","D"
"20132",2622733,26,5,"1",.,"A",38,"E","180","D"
"20132",2623263,29,0,"1",1,"D",.,"H",,"A"
"20132",2623263,29,1,"1",.,"A",38,"E","120","D"
"20132",2623263,29,2,"1",.,"A",6,"E","140","D"
"20132",2623263,29,3,"1",.,"A",193,"E","150","D"
"20132",2623263,29,4,"1",.,"A",72,"E","160","D"
"20132",2623263,29,5,"1",.,"A",31,"E","170","D"
"20132",2623263,29,6,"1",.,"A",648,"E","180","D"
"20132",2623263,29,7,"1",.,"A",12,"E","190","D"
"20132",2624803,32,0,"1",1,"D",.,"H",,"A"
"20132",2624803,32,1,"1",.,"A",34,"E","100","D"
"20132",2624803,32,2,"1",.,"A",10,"E","110","D"
"20132",2624803,32,3,"1",.,"A",18,"E","120","D"
"20132",2624803,32,4,"1",.,"A",2,"E","140","D"
"20132",2624803,32,5,"1",.,"A",130,"E","150","D"
"20132",2624803,32,6,"1",.,"A",39,"E","160","D"
"20132",2624803,32,7,"1",.,"A",13,"E","170","D"
"20132",2624803,32,8,"1",.,"A",90,"E","180","D"
"20132",2624803,32,9,"1",.,"A",14,"E","190","D"
"20132",2626143,58,0,"1",1,"D",.,"H",,"A"
"20132",2626143,58,1,"1",.,"A",14,"E","120","D"
"20132",2626143,58,2,"1",.,"A",1,"E","140","D"
"20132",2626143,58,3,"1",.,"A",76,"E","150","D"
"20132",2626143,58,4,"1",.,"A",21,"E","160","D"
"20132",2626143,58,5,"1",.,"A",4,"E","170","D"
"20132",2626143,58,6,"1",.,"A",228,"E","180","D"
"20132",2626143,58,7,"1",.,"A",6,"E","190","D"
"20132",2631183,24,0,"1",1,"D",.,"H",,"A"
"20132",2631183,24,1,"1",.,"A",12,"E","120","D"
"20132",2631183,24,2,"1",.,"A",2,"E","140","D"
"20132",2631183,24,3,"1",.,"A",60,"E","150","D"
"20132",2631183,24,4,"1",.,"A",12,"E","160","D"
"20132",2631183,24,5,"1",.,"A",6,"E","170","D"
"20132",2631183,24,6,"1",.,"A",8,"E","190","D"
"20132",2631813,26,0,"1",1,"D",.,"H",,"A"
"20132",2631813,26,1,"1",.,"A",42,"E","120","D"
"20132",2631813,26,2,"1",.,"A",6,"E","140","D"
"20132",2631813,26,3,"1",.,"A",249,"E","150","D"
"20132",2631813,26,4,"1",.,"A",13,"E","160","D"
"20132",2631813,26,5,"1",.,"A",23,"E","170","D"
"20132",2631813,26,6,"1",.,"A",27,"E","190","D"
"20132",2635323,37,0,"1",1,"D",.,"H",,"A"
"20132",2635323,37,1,"1",.,"A",50,"E","120","D"
"20132",2635323,37,2,"1",.,"A",6,"E","140","D"
"20132",2635323,37,3,"1",.,"A",274,"E","150","D"
"20132",2635323,37,4,"1",.,"A",14,"E","160","D"
"20132",2635323,37,5,"1",.,"A",26,"E","170","D"
"20132",2635323,37,6,"1",.,"A",30,"E","190","D"
"20132",2635843,21,0,"1",1,"D",.,"H",,"A"
"20132",2635843,21,1,"1",.,"A",23,"E","120","D"
"20132",2635843,21,2,"1",.,"A",3,"E","140","D"
"20132",2635843,21,3,"1",.,"A",139,"E","150","D"
"20132",2635843,21,4,"1",.,"A",7,"E","160","D"
"20132",2635843,21,5,"1",.,"A",13,"E","170","D"
"20132",2635843,21,6,"1",.,"A",15,"E","190","D"
"20132",2636023,51,0,"1",1,"D",.,"H",,"A"
"20132",2636023,51,1,"1",.,"A",37,"E","120","D"
"20132",2636023,51,2,"1",.,"A",9,"E","140","D"
"20132",2636023,51,3,"1",.,"A",325,"E","150","D"
"20132",2636023,51,4,"1",.,"A",97,"E","160","D"
"20132",2636023,51,5,"1",.,"A",33,"E","170","D"
"20132",2636023,51,6,"1",.,"A",224,"E","180","D"
"20132",2636023,51,7,"1",.,"A",35,"E","190","D"
"20132",2637703,28,0,"1",1,"D",.,"H",,"A"
"20132",2637703,28,1,"1",.,"A",42,"E","120","D"
"20132",2637703,28,2,"1",.,"A",8,"E","140","D"
"20132",2637703,28,3,"1",.,"A",243,"E","150","D"
"20132",2637703,28,4,"1",.,"A",49,"E","160","D"
"20132",2637703,28,5,"1",.,"A",25,"E","170","D"
"20132",2637703,28,6,"1",.,"A",33,"E","190","D"
"20132",2638183,24,0,"1",3,"D",.,"H",,"A"
"20132",2638183,24,1,"1",.,"A",62,"E","100","D"
"20132",2638183,24,2,"1",.,"A",23,"E","110","D"
"20132",2638183,24,3,"1",.,"A",54,"E","120","D"
"20132",2638183,24,4,"1",.,"A",9,"E","140","D"
"20132",2638183,24,5,"1",.,"A",278,"E","150","D"
"20132",2638183,24,6,"1",.,"A",56,"E","160","D"
"20132",2638183,24,7,"1",.,"A",29,"E","170","D"
"20132",2638183,24,8,"1",.,"A",39,"E","190","D"
"20132",2639783,49,0,"1",1,"D",.,"H",,"A"
"20132",2639783,49,1,"1",.,"A",206,"E","120","D"
"20132",2639783,49,2,"1",.,"A",823,"E","130","D"
"20132",2639783,49,3,"1",.,"A",34,"E","140","D"
"20132",2639783,49,4,"1",.,"A",1787,"E","150","D"
"20132",2639783,49,5,"1",.,"A",537,"E","160","D"
"20132",2639783,49,6,"1",.,"A",182,"E","170","D"
"20132",2639783,49,7,"1",.,"A",1234,"E","180","D"
"20132",2639783,49,8,"1",.,"A",197,"E","190","D"
"20132",2641183,42,0,"1",1,"D",.,"H",,"A"
"20132",2641183,42,1,"1",.,"A",67,"E","120","D"
"20132",2641183,42,2,"1",.,"A",193,"E","130","D"
"20132",2641183,42,3,"1",.,"A",9,"E","140","D"
"20132",2641183,42,4,"1",.,"A",389,"E","150","D"
"20132",2641183,42,5,"1",.,"A",20,"E","160","D"
"20132",2641183,42,6,"1",.,"A",37,"E","170","D"
"20132",2641183,42,7,"1",.,"A",43,"E","190","D"
"20132",2641523,67,0,"1",1,"D",.,"H",,"A"
"20132",2641523,67,1,"1",.,"A",116,"E","100","D"
"20132",2641523,67,2,"1",.,"A",32,"E","110","D"
"20132",2641523,67,3,"1",.,"A",47,"E","120","D"
"20132",2641523,67,4,"1",.,"A",187,"E","130","D"
"20132",2641523,67,5,"1",.,"A",7,"E","140","D"
"20132",2641523,67,6,"1",.,"A",408,"E","150","D"
"20132",2641523,67,7,"1",.,"A",122,"E","160","D"
"20132",2641523,67,8,"1",.,"A",41,"E","170","D"
"20132",2641523,67,9,"1",.,"A",282,"E","180","D"
"20132",2641523,67,10,"1",.,"A",45,"E","190","D"
"20132",2641523,67,11,"1",.,"A",52,"E","200","D"
"20132",2641523,67,12,"1",.,"A",68,"E","210","D"
"20132",2641523,67,13,"1",.,"A",93,"E","220","D"
"20132",2641853,28,0,"1",1,"D",.,"H",,"A"
"20132",2641853,28,1,"1",.,"A",16,"E","120","D"
"20132",2641853,28,2,"1",.,"A",2,"E","140","D"
"20132",2641853,28,3,"1",.,"A",113,"E","150","D"
"20132",2641853,28,4,"1",.,"A",19,"E","160","D"
"20132",2641853,28,5,"1",.,"A",16,"E","170","D"
"20132",2641853,28,6,"1",.,"A",517,"E","180","D"
"20132",2641853,28,7,"1",.,"A",17,"E","190","D"
"20132",2643403,34,0,"1",1,"D",.,"H",,"A"
"20132",2643403,34,1,"1",.,"A",280,"E","100","D"
"20132",2643403,34,2,"1",.,"A",116,"E","110","D"
"20132",2643403,34,3,"1",.,"A",804,"E","130","D"
"20132",2644993,65,0,"1",1,"D",.,"H",,"A"
"20132",2644993,65,1,"1",.,"A",9,"E","120","D"
"20132",2644993,65,2,"1",.,"A",1,"E","140","D"
"20132",2644993,65,3,"1",.,"A",55,"E","150","D"
"20132",2644993,65,4,"1",.,"A",16,"E","160","D"
"20132",2644993,65,5,"1",.,"A",5,"E","170","D"
"20132",2644993,65,6,"1",.,"A",38,"E","180","D"
"20132",2644993,65,7,"1",.,"A",6,"E","190","D"
"20132",2647382,24,0,"1",1,"D",.,"H",,"A"
"20132",2647382,24,1,"1",.,"A",7,"E","120","D"
"20132",2647382,24,2,"1",.,"A",1,"E","140","D"
"20132",2647382,24,3,"1",.,"A",38,"E","150","D"
"20132",2647382,24,4,"1",.,"A",13,"E","160","D"
"20132",2647382,24,5,"1",.,"A",5,"E","170","D"
"20132",2647382,24,6,"1",.,"A",119,"E","180","D"
"20132",2647382,24,7,"1",.,"A",2,"E","190","D"
"20132",2649742,27,0,"1",1,"D",.,"H",,"A"
"20132",2649742,27,1,"1",.,"A",246,"E","100","D"
"20132",2649742,27,2,"1",.,"A",74,"E","110","D"
"20132",2650242,36,0,"1",1,"D",.,"H",,"A"
"20132",2650242,36,1,"1",.,"A",123,"E","120","D"
"20132",2650242,36,2,"1",.,"A",16,"E","140","D"
"20132",2650242,36,3,"1",.,"A",685,"E","150","D"
"20132",2650242,36,4,"1",.,"A",36,"E","160","D"
"20132",2650242,36,5,"1",.,"A",65,"E","170","D"
"20132",2650242,36,6,"1",.,"A",75,"E","190","D"
"20132",2652662,30,0,"1",1,"D",.,"H",,"A"
"20132",2652662,30,1,"1",.,"A",27,"E","120","D"
"20132",2652662,30,2,"1",.,"A",6,"E","140","D"
"20132",2652662,30,3,"1",.,"A",157,"E","150","D"
"20132",2652662,30,4,"1",.,"A",8,"E","160","D"
"20132",2652662,30,5,"1",.,"A",15,"E","170","D"
"20132",2652662,30,6,"1",.,"A",17,"E","190","D"
"20132",2653432,39,0,"1",1,"D",.,"H",,"A"
"20132",2653432,39,1,"1",.,"A",177,"E","100","D"
"20132",2653432,39,2,"1",.,"A",53,"E","110","D"
"20132",2653432,39,3,"1",.,"A",77,"E","120","D"
"20132",2653432,39,4,"1",.,"A",311,"E","130","D"
"20132",2653432,39,5,"1",.,"A",12,"E","140","D"
"20132",2653432,39,6,"1",.,"A",668,"E","150","D"
"20132",2653432,39,7,"1",.,"A",200,"E","160","D"
"20132",2653432,39,8,"1",.,"A",68,"E","170","D"
"20132",2653432,39,9,"1",.,"A",461,"E","180","D"
"20132",2653432,39,10,"1",.,"A",73,"E","190","D"
"20132",2653522,22,0,"1",1,"D",.,"H",,"A"
"20132",2653522,22,1,"1",.,"A",42,"E","120","D"
"20132",2653522,22,2,"1",.,"A",8,"E","140","D"
"20132",2653522,22,3,"1",.,"A",243,"E","150","D"
"20132",2653522,22,4,"1",.,"A",49,"E","160","D"
"20132",2653522,22,5,"1",.,"A",25,"E","170","D"
"20132",2653522,22,6,"1",.,"A",33,"E","190","D"
"20132",2657422,47,0,"1",1,"D",.,"H",,"A"
"20132",2657422,47,1,"1",.,"A",14,"E","120","D"
"20132",2657422,47,2,"1",.,"A",5,"E","140","D"
"20132",2657422,47,3,"1",.,"A",128,"E","150","D"
"20132",2657422,47,4,"1",.,"A",38,"E","160","D"
"20132",2657422,47,5,"1",.,"A",13,"E","170","D"
"20132",2657422,47,6,"1",.,"A",88,"E","180","D"
"20132",2657422,47,7,"1",.,"A",14,"E","190","D"
"20132",2658172,32,0,"1",1,"D",.,"H",,"A"
"20132",2658172,32,1,"1",.,"A",22,"E","120","D"
"20132",2658172,32,2,"1",.,"A",3,"E","140","D"
"20132",2658172,32,3,"1",.,"A",171,"E","150","D"
"20132",2658172,32,4,"1",.,"A",51,"E","160","D"
"20132",2658172,32,5,"1",.,"A",17,"E","170","D"
"20132",2658172,32,6,"1",.,"A",118,"E","180","D"
"20132",2658172,32,7,"1",.,"A",18,"E","190","D"
"20132",2659022,80,0,"1",1,"D",.,"H",,"A"
"20132",2659022,80,1,"1",.,"A",17,"E","120","D"
"20132",2659022,80,2,"1",.,"A",2,"E","140","D"
"20132",2659022,80,3,"1",.,"A",127,"E","150","D"
"20132",2659022,80,4,"1",.,"A",38,"E","160","D"
"20132",2659022,80,5,"1",.,"A",13,"E","170","D"
"20132",2659022,80,6,"1",.,"A",88,"E","180","D"
"20132",2659022,80,7,"1",.,"A",14,"E","190","D"
"20132",2660872,28,0,"1",1,"D",.,"H",,"A"
"20132",2660872,28,1,"1",.,"A",17,"E","120","D"
"20132",2660872,28,2,"1",.,"A",2,"E","140","D"
"20132",2660872,28,3,"1",.,"A",128,"E","150","D"
"20132",2660872,28,4,"1",.,"A",38,"E","160","D"
"20132",2660872,28,5,"1",.,"A",13,"E","170","D"
"20132",2660872,28,6,"1",.,"A",88,"E","180","D"
"20132",2660872,28,7,"1",.,"A",14,"E","190","D"
"20132",2662475,54,0,"1",1,"D",.,"H",,"A"
"20132",2662475,54,1,"1",.,"A",52,"E","120","D"
"20132",2662475,54,2,"1",.,"A",8,"E","140","D"
"20132",2662475,54,3,"1",.,"A",427,"E","150","D"
"20132",2662475,54,4,"1",.,"A",128,"E","160","D"
"20132",2662475,54,5,"1",.,"A",43,"E","170","D"
"20132",2662475,54,6,"1",.,"A",295,"E","180","D"
"20132",2662475,54,7,"1",.,"A",47,"E","190","D"
"20132",2667002,16,0,"1",1,"D",.,"H",,"A"
"20132",2667002,16,1,"1",.,"A",4,"E","120","D"
"20132",2667002,16,2,"1",.,"A",20,"E","150","D"
"20132",2667002,16,3,"1",.,"A",3,"E","160","D"
"20132",2667002,16,4,"1",.,"A",3,"E","170","D"
"20132",2667002,16,5,"1",.,"A",92,"E","180","D"
"20132",2667002,16,6,"1",.,"A",3,"E","190","D"
"20132",2670842,40,0,"1",1,"D",.,"H",,"A"
"20132",2670842,40,1,"1",.,"A",207,"E","100","D"
"20132",2670842,40,2,"1",.,"A",62,"E","110","D"
"20132",2670842,40,3,"1",.,"A",356,"E","130","D"
"20132",2672922,70,0,"1",1,"D",.,"H",,"A"
"20132",2672922,70,1,"1",.,"A",60,"E","120","D"
"20132",2672922,70,2,"1",.,"A",9,"E","140","D"
"20132",2672922,70,3,"1",.,"A",496,"E","150","D"
"20132",2672922,70,4,"1",.,"A",149,"E","160","D"
"20132",2672922,70,5,"1",.,"A",50,"E","170","D"
"20132",2672922,70,6,"1",.,"A",342,"E","180","D"
"20132",2672922,70,7,"1",.,"A",54,"E","190","D"
"20132",2674092,66,0,"1",1,"D",.,"H",,"A"
"20132",2674092,66,1,"1",.,"A",13,"E","100","D"
"20132",2674092,66,2,"1",.,"A",3,"E","110","D"
"20132",2674092,66,3,"1",.,"A",5,"E","120","D"
"20132",2674092,66,4,"1",.,"A",24,"E","130","D"
"20132",2674092,66,5,"1",.,"A",35,"E","150","D"
"20132",2674092,66,6,"1",.,"A",9,"E","160","D"
"20132",2674092,66,7,"1",.,"A",2,"E","170","D"
"20132",2674092,66,8,"1",.,"A",106,"E","180","D"
"20132",2674092,66,9,"1",.,"A",3,"E","190","D"
"20132",2674872,27,0,"1",1,"D",.,"H",,"A"
"20132",2674872,27,1,"1",.,"A",123,"E","100","D"
"20132",2674872,27,2,"1",.,"A",40,"E","110","D"
"20132",2674872,27,3,"1",.,"A",78,"E","120","D"
"20132",2674872,27,4,"1",.,"A",210,"E","130","D"
"20132",2674872,27,5,"1",.,"A",10,"E","140","D"
"20132",2674872,27,6,"1",.,"A",429,"E","150","D"
"20132",2674872,27,7,"1",.,"A",22,"E","160","D"
"20132",2674872,27,8,"1",.,"A",41,"E","170","D"
"20132",2674872,27,9,"1",.,"A",47,"E","190","D"
"20132",2675672,27,0,"1",1,"D",.,"H",,"A"
"20132",2675672,27,1,"1",.,"A",9,"E","120","D"
"20132",2675672,27,2,"1",.,"A",1,"E","140","D"
"20132",2675672,27,3,"1",.,"A",68,"E","150","D"
"20132",2675672,27,4,"1",.,"A",18,"E","160","D"
"20132",2675672,27,5,"1",.,"A",3,"E","170","D"
"20132",2675672,27,6,"1",.,"A",196,"E","180","D"
"20132",2675672,27,7,"1",.,"A",5,"E","190","D"
"20132",2677752,51,0,"1",1,"D",.,"H",,"A"
"20132",2677752,51,1,"1",.,"A",17,"E","120","D"
"20132",2677752,51,2,"1",.,"A",2,"E","140","D"
"20132",2677752,51,3,"1",.,"A",128,"E","150","D"
"20132",2677752,51,4,"1",.,"A",38,"E","160","D"
"20132",2677752,51,5,"1",.,"A",13,"E","170","D"
"20132",2677752,51,6,"1",.,"A",88,"E","180","D"
"20132",2677752,51,7,"1",.,"A",14,"E","190","D"
"20132",2689195,37,0,"1",1,"D",.,"H",,"A"
"20132",2689195,37,1,"1",.,"A",10,"E","120","D"
"20132",2689195,37,2,"1",.,"A",1,"E","140","D"
"20132",2689195,37,3,"1",.,"A",70,"E","150","D"
"20132",2689195,37,4,"1",.,"A",19,"E","160","D"
"20132",2689195,37,5,"1",.,"A",7,"E","170","D"
"20132",2689195,37,6,"1",.,"A",212,"E","180","D"
"20132",2689195,37,7,"1",.,"A",6,"E","190","D"
"20133",2579725,25,0,"1",1,"D",.,"H",,"A"
"20133",2579725,25,1,"1",.,"A",63,"E","120","D"
"20133",2579725,25,2,"1",.,"A",5,"E","140","D"
"20133",2579725,25,3,"1",.,"A",301,"E","150","D"
"20133",2579725,25,4,"1",.,"A",20,"E","160","D"
"20133",2579725,25,5,"1",.,"A",39,"E","170","D"
"20133",2579725,25,6,"1",.,"A",28,"E","180","D"
"20133",2579725,25,7,"1",.,"A",2,"E","190","D"
"20133",2581555,22,0,"1",1,"D",.,"H",,"A"
"20133",2581555,22,1,"1",.,"A",23,"E","120","D"
"20133",2581555,22,2,"1",.,"A",2,"E","140","D"
"20133",2581555,22,3,"1",.,"A",108,"E","150","D"
"20133",2581555,22,4,"1",.,"A",7,"E","160","D"
"20133",2581555,22,5,"1",.,"A",14,"E","170","D"
"20133",2581555,22,6,"1",.,"A",10,"E","180","D"
"20133",2582875,26,0,"1",1,"D",.,"H",,"A"
"20133",2582875,26,1,"1",.,"A",44,"E","120","D"
"20133",2582875,26,2,"1",.,"A",6,"E","140","D"
"20133",2582875,26,3,"1",.,"A",280,"E","150","D"
"20133",2582875,26,4,"1",.,"A",8,"E","160","D"
"20133",2582875,26,5,"1",.,"A",34,"E","170","D"
"20133",2582875,26,6,"1",.,"A",28,"E","190","D"
"20133",2584155,51,0,"1",1,"D",.,"H",,"A"
"20133",2584155,51,1,"1",.,"A",651,"E","130","D"
"20133",2584275,69,0,"1",1,"D",.,"H",,"A"
"20133",2584275,69,1,"1",.,"A",108,"E","100","D"
"20133",2584275,69,2,"1",.,"A",29,"E","110","D"
"20133",2584275,69,3,"1",.,"A",65,"E","120","D"
"20133",2584275,69,4,"1",.,"A",202,"E","130","D"
"20133",2584275,69,5,"1",.,"A",10,"E","140","D"
"20133",2584275,69,6,"1",.,"A",315,"E","150","D"
"20133",2584275,69,7,"1",.,"A",72,"E","160","D"
"20133",2584275,69,8,"1",.,"A",40,"E","170","D"
"20133",2584275,69,9,"1",.,"A",218,"E","180","D"
"20133",2584275,69,10,"1",.,"A",41,"E","190","D"
"20133",2584935,33,0,"1",1,"D",.,"H",,"A"
"20133",2584935,33,1,"1",.,"A",27,"E","120","D"
"20133",2584935,33,2,"1",.,"A",3,"E","140","D"
"20133",2584935,33,3,"1",.,"A",187,"E","150","D"
"20133",2584935,33,4,"1",.,"A",15,"E","170","D"
"20133",2584935,33,5,"1",.,"A",244,"E","180","D"
"20133",2584935,33,6,"1",.,"A",24,"E","190","D"
"20133",2585305,44,0,"1",1,"D",.,"H",,"A"
"20133",2585305,44,1,"1",.,"A",10,"E","120","D"
"20133",2585305,44,2,"1",.,"A",5,"E","140","D"
"20133",2585305,44,3,"1",.,"A",80,"E","150","D"
"20133",2585305,44,4,"1",.,"A",13,"E","160","D"
