"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","QSUB3MCX","QSUB_MCX","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_"
"20133",2620884,36,0,"1","150","D","1","D",.,"A",48,"D","06","D"
"20133",2620884,777,0,"1","150","D","1","D",.,"A",23,"D","04","D"
"20133",2620924,57,0,"1","840","D","1","D",.,"A",55,"D","04","D"
"20133",2620924,58,0,"1","600","D","1","D",.,"A",350,"D","06","D"
"20133",2620924,59,0,"1","510","D","1","D",.,"A",15,"D","06","D"
"20133",2620924,60,0,"1","510","D","1","D",.,"A",15,"D","04","D"
"20133",2620924,61,0,"1","150","D","1","D",.,"A",8,"F","04","D"
"20133",2620924,62,0,"1","210","D","1","D",.,"A",49,"D","04","D"
"20133",2620924,63,0,"1","210","D","1","D",.,"A",64,"D","05","D"
"20133",2620924,64,0,"1","210","D","1","D",.,"A",77,"D","06","D"
"20133",2620924,777,0,"1","600","D","1","D",.,"A",504,"D","04","D"
"20133",2620934,33,0,"1","830","D","1","D",.,"A",50,"D","13","D"
"20133",2620934,34,0,"1","400","D","1","D",.,"A",10,"D","06","D"
"20133",2620934,35,0,"1","360","D","1","D",.,"A",15,"D","13","D"
"20133",2620934,36,0,"1","350","D","1","D",.,"A",5,"D","05","D"
"20133",2620984,25,0,"1","800","D","1","D",.,"A",50,"D","13","D"
"20133",2621004,25,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20133",2621014,25,0,"1","800","D","1","D",.,"A",200,"D","05","D"
"20133",2621064,42,0,"1","830","D","1","D",.,"A",19,"D","13","D"
"20133",2621064,43,0,"1","510","D","1","D",.,"A",30,"D","04","D"
"20133",2621084,6,0,"1","350","D","1","D",.,"A",20,"D","13","D"
"20133",2621114,27,0,"1","830","D","1","D",.,"A",15,"D","13","D"
"20133",2621124,67,0,"1","830","D","1","D",.,"A",80,"D","06","D"
"20133",2621124,68,0,"1","600","D","1","D",.,"A",20,"D","06","D"
"20133",2621124,69,0,"1","510","D","1","D",.,"A",20,"D","04","D"
"20133",2621124,70,0,"1","510","D","1","D",.,"A",20,"D","05","D"
"20133",2621124,71,0,"1","510","D","1","D",.,"A",20,"D","06","D"
"20133",2621124,73,0,"1","370","D","1","D",.,"A",50,"D","06","D"
"20133",2621164,10,0,"1","350","D","1","D",.,"A",15,"D","13","D"
"20133",2621194,58,0,"1","830","D","1","D",.,"A",80,"D","13","D"
"20133",2621194,59,0,"1","600","D","1","D",.,"A",700,"D","05","D"
"20133",2621194,60,0,"1","510","D","1","D",.,"A",14,"D","04","D"
"20133",2621194,61,0,"1","150","D","1","D",.,"A",30,"D","05","D"
"20133",2621194,62,0,"1","210","D","1","D",.,"A",100,"D","05","D"
"20133",2621194,63,0,"1","310","D","1","D",.,"A",40,"D","05","D"
"20133",2621194,64,0,"1","320","D","1","D",.,"A",600,"D","04","D"
"20133",2621194,65,0,"1","340","D","1","D",.,"A",60,"D","05","D"
"20133",2621194,66,0,"1","350","D","1","D",.,"A",10,"D","13","D"
"20133",2621194,777,0,"1","600","D","1","D",.,"A",700,"D","04","D"
"20133",2621224,16,0,"1","350","D","1","D",.,"A",5,"D","13","D"
"20133",2621234,37,0,"1","610","D","1","D",.,"A",175,"D","05","D"
"20133",2621234,38,0,"1","610","D","1","D",.,"A",25,"D","06","D"
"20133",2621234,39,0,"1","370","D","1","D",.,"A",50,"D","05","D"
"20133",2621244,25,0,"1","830","D","1","D",.,"A",20,"D","13","D"
"20133",2621244,26,0,"1","160","D","1","D",.,"A",4,"D","05","D"
"20133",2621244,27,0,"1","160","D","1","D",.,"A",4,"D","06","D"
"20133",2621244,29,0,"1","510","D","1","D",.,"A",20,"D","04","D"
"20133",2621244,30,0,"1","510","D","1","D",.,"A",20,"D","05","D"
"20133",2621244,31,0,"1","510","D","1","D",.,"A",20,"D","06","D"
"20133",2621244,777,0,"1","160","D","1","D",.,"A",3,"D","04","D"
"20133",2621314,15,0,"1","830","D","1","D",.,"A",10,"D","13","D"
"20133",2621314,16,0,"1","510","D","1","D",.,"A",52,"D","04","D"
"20133",2621314,17,0,"1","510","D","1","D",.,"A",52,"D","05","D"
"20133",2621314,18,0,"1","510","D","1","D",.,"A",52,"D","06","D"
"20133",2621314,20,0,"1","510","D","1","D",.,"A",30,"D","04","D"
"20133",2621314,21,0,"1","510","D","1","D",.,"A",30,"D","05","D"
"20133",2621314,22,0,"1","510","D","1","D",.,"A",30,"D","06","D"
"20133",2621324,37,0,"1","160","D","1","D",.,"A",25,"D","06","D"
"20133",2621324,38,0,"1","210","D","1","D",.,"A",50,"D","05","D"
"20133",2621324,777,0,"1","610","D","1","D",.,"A",25,"D","04","D"
"20133",2621404,777,0,"1","160","D","1","D",.,"A",8,"D","04","D"
"20133",2621434,51,0,"1","510","D","1","D",.,"A",75,"D","06","D"
"20133",2621434,52,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20133",2621434,53,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20133",2621434,777,0,"1","360","D","1","D",.,"A",8,"D","04","D"
"20133",2621484,20,0,"1","320","D","1","D",.,"A",12,"D","05","D"
"20133",2621484,777,0,"1","340","D","1","D",.,"A",20,"D","04","D"
"20133",2621524,21,0,"1","510","D","1","D",.,"A",40,"D","06","D"
"20133",2621524,22,0,"1","160","D","1","D",.,"A",12,"D","05","D"
"20133",2621524,23,0,"1","310","D","1","D",.,"A",14,"D","06","D"
"20133",2621554,25,0,"1","510","D","1","D",.,"A",25,"D","04","D"
"20133",2621554,26,0,"1","510","D","1","D",.,"A",25,"D","05","D"
"20133",2621554,27,0,"1","510","D","1","D",.,"A",25,"D","06","D"
"20133",2621554,777,0,"1","610","D","1","D",.,"A",55,"D","04","D"
"20133",2621634,13,0,"1","510","D","1","D",.,"A",25,"D","06","D"
"20133",2621684,24,0,"1","830","D","1","D",.,"A",8,"D","13","D"
"20133",2621684,777,0,"1","150","D","1","D",.,"A",60,"D","04","D"
"20133",2621714,29,0,"1","510","D","1","D",.,"A",8,"D","04","D"
"20133",2621714,30,0,"1","510","D","1","D",.,"A",27,"D","05","D"
"20133",2621714,31,0,"1","510","D","1","D",.,"A",8,"D","06","D"
"20133",2621784,16,0,"1","210","D","1","D",.,"A",14,"D","05","D"
"20133",2621784,20,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20133",2621814,22,0,"1","830","D","1","D",.,"A",41,"D","13","D"
"20133",2621814,23,0,"1","500","D","1","D",.,"A",137,"D","06","D"
"20133",2621854,30,0,"1","830","D","1","D",.,"A",50,"D","13","D"
"20133",2621854,31,0,"1","150","D","1","D",.,"A",10,"D","04","D"
"20133",2621854,32,0,"1","150","D","1","D",.,"A",10,"D","05","D"
"20133",2621854,33,0,"1","150","D","1","D",.,"A",10,"D","06","D"
"20133",2621874,25,0,"1","350","D","1","D",.,"A",10,"D","13","D"
"20133",2621874,777,0,"1","510","D","1","D",.,"A",20,"D","04","D"
"20133",2621924,34,0,"1","150","D","1","D",.,"A",18,"D","04","D"
"20133",2621924,35,0,"1","150","D","1","D",.,"A",18,"D","05","D"
"20133",2621924,36,0,"1","150","D","1","D",.,"A",18,"D","06","D"
"20133",2621924,37,0,"1","150","D","1","D",.,"A",48,"D","05","D"
"20133",2622084,38,0,"1","830","D","1","D",.,"A",72,"D","04","D"
"20133",2622084,39,0,"1","830","D","1","D",.,"A",72,"D","05","D"
"20133",2622084,40,0,"1","510","D","1","D",.,"A",20,"D","06","D"
"20133",2622084,41,0,"1","210","D","1","D",.,"A",20,"D","05","D"
"20133",2622084,42,0,"1","320","D","1","D",.,"A",20,"D","04","D"
"20133",2622084,43,0,"1","320","D","1","D",.,"A",20,"D","05","D"
"20133",2622084,44,0,"1","320","D","1","D",.,"A",20,"D","06","D"
"20133",2622224,44,0,"1","840","D","1","D",.,"A",100,"D","06","D"
"20133",2622224,45,0,"1","600","D","1","D",.,"A",54,"D","04","D"
"20133",2622224,46,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20133",2622224,777,0,"1","320","D","1","D",.,"A",6,"D","04","D"
"20133",2622244,54,0,"1","830","D","1","D",.,"A",29,"D","13","D"
"20133",2622244,55,0,"1","150","D","1","D",.,"A",43,"D","04","D"
"20133",2622274,28,0,"1","830","D","1","D",.,"A",32,"D","13","D"
"20133",2622284,36,0,"1","800","D","1","D",.,"A",600,"D","13","D"
"20133",2622284,37,0,"1","610","D","1","D",.,"A",800,"D","05","D"
"20133",2622284,777,0,"1","350","D","1","D",.,"A",5,"D","04","D"
"20133",2622304,22,0,"1","600","D","1","D",.,"A",120,"D","06","D"
"20133",2622474,35,0,"1","310","D","1","D",.,"A",491,"D","06","D"
"20133",2622474,36,0,"1","360","D","1","D",.,"A",17,"D","13","D"
"20133",2622474,37,0,"1","350","D","2","D",.,"A",6,"D","06","D"
"20133",2622474,38,0,"1","340","D","2","D",.,"A",20,"D","06","D"
"20133",2622494,21,0,"1","830","D","1","D",.,"A",30,"D","13","D"
"20133",2622494,22,0,"1","150","D","1","D",.,"A",20,"D","06","D"
"20133",2622494,777,0,"1","150","D","1","D",.,"A",20,"D","04","D"
"20133",2622534,42,0,"1","150","D","1","D",.,"A",8,"D","05","D"
"20133",2622534,43,0,"1","150","D","1","D",.,"A",8,"D","06","D"
"20133",2622534,777,0,"1","150","D","1","D",.,"A",8,"D","04","D"
"20133",2622574,60,0,"1","830","D","1","D",.,"A",33,"D","13","D"
"20133",2622574,61,0,"1","950","D","1","D",.,"A",218,"D","04","D"
"20133",2622574,62,0,"1","950","D","1","D",.,"A",218,"D","05","D"
"20133",2622574,63,0,"1","950","D","1","D",.,"A",218,"D","06","D"
"20133",2622574,65,0,"1","150","D","1","D",.,"A",31,"D","04","D"
"20133",2622574,66,0,"1","150","D","1","D",.,"A",31,"D","05","D"
"20133",2622574,67,0,"1","150","D","1","D",.,"A",31,"D","06","D"
"20133",2622574,69,0,"1","210","D","1","D",.,"A",130,"D","04","D"
"20133",2622574,70,0,"1","210","D","1","D",.,"A",150,"D","05","D"
"20133",2622574,71,0,"1","210","D","1","D",.,"A",140,"D","06","D"
"20133",2622574,72,0,"1","360","D","1","D",.,"A",17,"D","13","D"
"20133",2622614,27,0,"1","510","D","1","D",.,"A",40,"D","06","D"
"20133",2622614,28,0,"1","210","D","1","D",.,"A",40,"D","06","D"
"20133",2622614,29,0,"1","350","D","1","D",.,"A",18,"D","13","D"
"20133",2622684,23,0,"1","510","D","1","D",.,"A",40,"D","04","D"
"20133",2622684,24,0,"1","340","D","1","D",.,"A",20,"D","05","D"
"20133",2622694,31,0,"1","840","D","1","D",.,"A",35,"D","06","D"
"20133",2622714,53,0,"1","830","D","2","D",.,"A",78,"D","06","D"
"20133",2622714,56,0,"1","400","D","1","D",.,"A",60,"D","06","D"
"20133",2622774,29,0,"1","510","D","1","D",.,"A",60,"D","06","D"
"20133",2622794,48,0,"1","840","D","1","D",.,"A",59,"D","05","D"
"20133",2622794,49,0,"1","510","D","1","D",.,"A",35,"D","04","D"
"20133",2622794,50,0,"1","150","D","1","D",.,"A",25,"D","04","D"
"20133",2622794,51,0,"1","150","D","1","D",.,"A",25,"D","05","D"
"20133",2622794,52,0,"1","150","D","1","D",.,"A",25,"D","06","D"
"20133",2622804,33,0,"1","800","D","1","D",.,"A",300,"D","13","D"
"20133",2622804,34,0,"1","830","D","1","D",.,"A",90,"D","13","D"
"20133",2622804,35,0,"1","810","D","1","D",.,"A",220,"D","04","D"
"20133",2622804,36,0,"1","350","D","1","D",.,"A",2,"D","13","D"
"20133",2622804,37,0,"1","320","D","1","D",.,"A",20,"D","06","D"
"20133",2622804,777,0,"1","150","D","1","D",.,"A",40,"D","04","D"
"20133",2622814,24,0,"1","610","D","1","D",.,"A",468,"D","06","D"
"20133",2622844,55,0,"1","810","D","1","D",.,"A",100,"D","05","D"
"20133",2622844,56,0,"1","150","D","1","D",.,"A",258,"D","06","D"
"20133",2622844,57,0,"1","510","D","1","D",.,"A",20,"D","06","D"
"20133",2622844,58,0,"1","340","D","1","D",.,"A",37,"D","06","D"
"20133",2622844,59,0,"1","350","D","1","D",.,"A",25,"D","04","D"
"20133",2622844,60,0,"1","350","D","1","D",.,"A",25,"D","05","D"
"20133",2622844,61,0,"1","350","D","1","D",.,"A",30,"D","06","D"
"20133",2622874,34,0,"1","610","D","1","D",.,"A",5,"D","04","D"
"20133",2622874,35,0,"1","610","D","1","D",.,"A",5,"D","05","D"
"20133",2622874,36,0,"1","610","D","1","D",.,"A",5,"D","06","D"
"20133",2622874,777,0,"1","610","D","1","D",.,"A",5,"D","04","D"
"20133",2622954,22,0,"1","500","D","1","D",.,"A",72,"D","05","D"
"20133",2622954,23,0,"1","210","D","1","D",.,"A",3,"D","04","D"
"20133",2622954,24,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20133",2622984,19,0,"1","600","D","1","D",.,"A",12,"D","05","D"
"20133",2622984,20,0,"1","510","D","1","D",.,"A",15,"D","04","D"
"20133",2622984,21,0,"1","510","D","1","D",.,"A",15,"D","05","D"
"20133",2622984,22,0,"1","510","D","1","D",.,"A",15,"D","06","D"
"20133",2622984,23,0,"1","370","D","1","D",.,"A",20,"D","05","D"
"20133",2623034,18,0,"1","350","D","1","D",.,"A",13,"D","13","D"
"20133",2623054,66,0,"1","840","D","1","D",.,"A",40,"D","06","D"
"20133",2623114,37,0,"1","350","D","1","D",.,"A",10,"D","13","D"
"20133",2623134,31,0,"1","160","D","1","D",.,"A",8,"D","04","D"
"20133",2623134,32,0,"1","160","D","1","D",.,"A",8,"D","05","D"
"20133",2623134,33,0,"1","160","D","1","D",.,"A",8,"D","06","D"
"20133",2623144,45,0,"1","150","D","1","D",.,"A",50,"D","05","D"
"20133",2623144,46,0,"1","150","D","1","D",.,"A",68,"D","04","D"
"20133",2623144,47,0,"1","210","D","1","D",.,"A",50,"D","06","D"
"20133",2623144,48,0,"1","320","D","1","D",.,"A",15,"D","04","D"
"20133",2623144,49,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20133",2623204,37,0,"1","610","D","1","D",.,"A",70,"D","04","D"
"20133",2623244,89,0,"1","610","D","1","D",.,"A",15,"D","05","D"
"20133",2623244,90,0,"1","610","D","1","D",.,"A",15,"D","06","D"
"20133",2623244,91,0,"1","600","D","1","D",.,"A",450,"D","05","D"
"20133",2623244,92,0,"1","600","D","1","D",.,"A",450,"D","06","D"
"20133",2623244,93,0,"1","510","D","1","D",.,"A",90,"D","05","D"
"20133",2623244,94,0,"1","150","D","1","D",.,"A",52,"D","06","D"
"20133",2623244,95,0,"1","340","D","1","D",.,"A",11,"D","05","D"
"20133",2623244,777,0,"1","610","D","1","D",.,"A",66,"D","04","D"
"20133",2623254,35,0,"1","830","D","1","D",.,"A",60,"D","13","D"
"20133",2623254,36,0,"1","510","D","1","D",.,"A",180,"D","04","D"
"20133",2623314,17,0,"1","830","D","1","D",.,"A",100,"D","13","D"
"20133",2623314,18,0,"1","510","D","1","D",.,"A",16,"D","06","D"
"20133",2623314,19,0,"1","210","D","1","D",.,"A",50,"D","04","D"
"20133",2623314,777,0,"1","830","D","1","D",.,"A",100,"D","04","D"
"20133",2623314,778,0,"1","510","D","1","D",.,"A",200,"D","04","D"
"20133",2623324,35,0,"1","830","D","1","D",.,"A",85,"D","13","D"
"20133",2623324,36,0,"1","610","D","1","D",.,"A",300,"D","05","D"
"20133",2623324,37,0,"1","510","D","1","D",.,"A",240,"D","06","D"
"20133",2623344,34,0,"1","510","D","1","D",.,"A",26,"D","05","D"
"20133",2623344,35,0,"1","150","D","1","D",.,"A",54,"D","06","D"
"20133",2623344,36,0,"1","210","D","1","D",.,"A",80,"D","05","D"
"20133",2623354,34,0,"1","600","D","1","D",.,"A",10,"D","04","D"
"20133",2623354,35,0,"1","600","D","1","D",.,"A",10,"D","05","D"
"20133",2623354,36,0,"1","600","D","1","D",.,"A",10,"D","06","D"
"20133",2623354,38,0,"1","150","D","1","D",.,"A",96,"D","06","D"
"20133",2623354,39,0,"1","320","D","1","D",.,"A",10,"D","04","D"
"20133",2623354,40,0,"1","350","D","1","D",.,"A",4,"D","13","D"
"20133",2623384,41,0,"1","510","D","1","D",.,"A",30,"D","05","D"
"20133",2623384,42,0,"1","210","D","1","D",.,"A",16,"D","05","D"
"20133",2623384,43,0,"1","310","D","1","D",.,"A",5,"D","05","D"
"20133",2623404,26,0,"1","200","D","1","D",.,"A",3,"D","06","D"
"20133",2623404,27,0,"1","350","D","1","D",.,"A",3,"D","04","D"
"20133",2623404,28,0,"1","350","D","1","D",.,"A",3,"D","05","D"
"20133",2623404,29,0,"1","350","D","1","D",.,"A",3,"D","06","D"
"20133",2623414,16,0,"1","830","D","1","D",.,"A",49,"D","13","D"
"20133",2623414,17,0,"1","830","D","1","D",.,"A",69,"D","13","D"
"20133",2623434,17,0,"1","150","D","1","D",.,"A",33,"D","04","D"
"20133",2623464,14,0,"1","150","D","1","D",.,"A",100,"D","04","D"
"20133",2623464,15,0,"1","210","D","1","D",.,"A",60,"D","04","D"
"20133",2623464,777,0,"1","500","D","1","D",.,"A",300,"D","04","D"
"20133",2623464,778,0,"1","150","D","1","D",.,"A",100,"D","04","D"
"20133",2623484,34,0,"1","160","D","1","D",.,"A",1,"D","06","D"
"20133",2623494,21,0,"1","830","D","1","D",.,"A",40,"D","13","D"
"20133",2623494,22,0,"1","500","D","1","D",.,"A",120,"D","05","D"
"20133",2623494,23,0,"1","510","D","1","D",.,"A",36,"D","05","D"
"20133",2623494,24,0,"1","510","D","1","D",.,"A",36,"D","06","D"
"20133",2623494,26,0,"1","350","D","1","D",.,"A",2,"D","13","D"
"20133",2623494,777,0,"1","510","D","1","D",.,"A",20,"D","04","D"
"20133",2623524,40,0,"1","160","D","1","D",.,"A",4,"D","04","D"
"20133",2623524,41,0,"1","160","D","1","D",.,"A",4,"D","05","D"
"20133",2623524,42,0,"1","160","D","1","D",.,"A",4,"D","06","D"
"20133",2623554,26,0,"1","510","D","1","D",.,"A",100,"D","06","D"
"20133",2623554,27,0,"1","150","D","1","D",.,"A",40,"D","06","D"
"20133",2623554,28,0,"1","200","D","1","D",.,"A",40,"D","13","D"
"20133",2623574,30,0,"1","350","D","1","D",.,"A",25,"D","13","D"
"20133",2623584,45,0,"1","500","D","1","D",.,"A",116,"D","06","D"
"20133",2623584,46,0,"1","150","D","1","D",.,"A",35,"D","05","D"
"20133",2623584,47,0,"1","510","D","1","D",.,"A",200,"D","05","D"
"20133",2623584,48,0,"1","350","D","1","D",.,"A",3,"D","06","D"
"20133",2623604,777,0,"1","160","D","1","D",.,"A",3,"D","04","D"
"20133",2623694,34,0,"1","500","D","1","D",.,"A",170,"D","06","D"
"20133",2623774,28,0,"1","310","D","1","D",.,"A",10,"D","05","D"
"20133",2623774,29,0,"1","310","D","1","D",.,"A",10,"D","06","D"
"20133",2623774,30,0,"1","350","D","1","D",.,"A",4,"D","13","D"
"20133",2623944,36,0,"1","150","D","1","D",.,"A",179,"D","04","D"
"20133",2623944,37,0,"1","210","D","1","D",.,"A",10,"D","06","D"
"20133",2623954,65,0,"1","160","D","1","D",.,"A",13,"D","05","D"
"20133",2623954,66,0,"1","150","D","1","D",.,"A",17,"D","04","D"
"20133",2623954,67,0,"1","150","D","1","D",.,"A",17,"D","05","D"
"20133",2623954,68,0,"1","150","D","1","D",.,"A",17,"D","06","D"
"20133",2623954,70,0,"1","210","D","1","D",.,"A",32,"D","06","D"
"20133",2623954,777,0,"1","160","D","1","D",.,"A",16,"D","04","D"
"20133",2623954,778,0,"1","340","D","1","D",.,"A",10,"D","04","D"
"20133",2623994,43,0,"1","830","D","1","D",.,"A",42,"D","13","D"
"20133",2623994,44,0,"1","510","D","1","D",.,"A",15,"D","04","D"
"20133",2623994,45,0,"1","510","D","1","D",.,"A",15,"D","05","D"
"20133",2623994,46,0,"1","510","D","1","D",.,"A",15,"D","06","D"
"20133",2623994,47,0,"1","150","D","1","D",.,"A",23,"D","04","D"
"20133",2623994,48,0,"1","150","D","1","D",.,"A",23,"D","05","D"
"20133",2623994,49,0,"1","150","D","1","D",.,"A",23,"D","06","D"
"20133",2623994,777,0,"1","510","D","1","D",.,"A",15,"D","04","D"
"20133",2623994,778,0,"1","150","D","1","D",.,"A",22,"D","04","D"
"20133",2624034,17,0,"1","830","D","1","D",.,"A",29,"D","13","D"
"20133",2624034,18,0,"1","510","D","1","D",.,"A",40,"D","05","D"
"20133",2624094,27,0,"1","830","D","1","D",.,"A",35,"D","13","D"
"20133",2624094,28,0,"1","840","D","1","D",.,"A",48,"D","06","D"
"20133",2624094,29,0,"1","510","D","1","D",.,"A",20,"D","06","D"
"20133",2624094,30,0,"1","350","D","1","D",.,"A",8,"D","13","D"
"20133",2624194,36,0,"1","500","D","1","D",.,"A",40,"D","06","D"
"20133",2624194,37,0,"1","500","D","1","D",.,"A",60,"D","07","D"
"20133",2624194,38,0,"1","210","D","1","D",.,"A",50,"D","06","D"
"20133",2624194,777,0,"1","600","D","1","D",.,"A",45,"D","05","D"
"20133",2624204,11,0,"1","500","D","1","D",.,"A",30,"D","07","D"
"20133",2624204,12,0,"1","150","D","1","D",.,"A",50,"D","05","D"
"20133",2624204,13,0,"1","150","D","1","D",.,"A",50,"D","06","D"
"20133",2624204,14,0,"1","150","D","1","D",.,"A",50,"D","07","D"
"20133",2624204,15,0,"1","360","D","1","D",.,"A",8,"D","05","D"
"20133",2624234,63,0,"1","800","D","1","D",.,"A",7000,"D","06","D"
"20133",2624234,64,0,"1","600","D","1","D",.,"A",100,"D","05","D"
"20133",2624234,65,0,"1","500","D","1","D",.,"A",200,"D","05","D"
"20133",2624234,66,0,"1","500","D","1","D",.,"A",375,"D","07","D"
"20133",2624234,67,0,"1","500","D","1","D",.,"A",356,"D","07","D"
"20133",2624234,68,0,"1","510","D","1","D",.,"A",20,"D","05","D"
"20133",2624234,69,0,"1","510","D","1","D",.,"A",20,"D","06","D"
"20133",2624234,70,0,"1","160","D","1","D",.,"A",15,"D","06","D"
"20133",2624234,71,0,"1","160","D","1","D",.,"A",10,"D","07","D"
"20133",2624234,72,0,"1","150","D","1","D",.,"A",17,"D","05","D"
"20133",2624234,73,0,"1","150","D","1","D",.,"A",17,"D","06","D"
"20133",2624234,74,0,"1","150","D","1","D",.,"A",17,"D","07","D"
"20133",2624234,75,0,"1","150","D","1","D",.,"A",176,"D","06","D"
"20133",2624234,76,0,"1","210","D","1","D",.,"A",90,"D","05","D"
"20133",2624234,77,0,"1","210","D","1","D",.,"A",90,"D","06","D"
"20133",2624234,78,0,"1","210","D","1","D",.,"A",90,"D","07","D"
"20133",2624234,80,0,"1","320","D","1","D",.,"A",18,"D","05","D"
"20133",2624234,81,0,"1","320","D","1","D",.,"A",18,"D","06","D"
"20133",2624234,82,0,"1","340","D","1","D",.,"A",25,"D","07","D"
"20133",2624234,777,0,"1","810","D","1","D",.,"A",300,"D","05","D"
"20133",2624234,778,0,"1","830","D","1","D",.,"A",3700,"D","05","D"
"20133",2624234,779,0,"1","500","D","1","D",.,"A",200,"D","05","D"
"20133",2624274,32,0,"1","510","D","1","D",.,"A",60,"D","07","D"
"20133",2624274,33,0,"1","340","D","1","D",.,"A",30,"D","06","D"
"20133",2624314,49,0,"1","800","D","1","D",.,"A",140,"D","13","D"
"20133",2624314,50,0,"1","840","D","1","D",.,"A",80,"D","05","D"
"20133",2624314,51,0,"1","510","D","1","D",.,"A",95,"D","06","D"
"20133",2624314,52,0,"1","210","D","1","D",.,"A",87,"D","06","D"
"20133",2624354,16,0,"1","160","D","1","D",.,"A",2,"D","06","D"
"20133",2624354,17,0,"1","160","D","1","D",.,"A",2,"D","07","D"
"20133",2624354,777,0,"1","160","D","1","D",.,"A",7,"D","05","D"
"20133",2624374,12,0,"1","150","D","1","D",.,"A",10,"F","05","D"
"20133",2624414,19,0,"1","600","D","1","D",.,"A",150,"D","07","D"
"20133",2624414,20,0,"1","360","D","1","D",.,"A",8,"D","13","D"
