"NEWID","REFMO","REFYR","UCC","PUBFLAG","VALUE","VALUE_"
"02792225","12","2014","980000","2",97.5,
"02792225","01","2015","980000","2",97.5,
"02792225","11","2014","980010","2",0.0833,
"02792225","12","2014","980010","2",0.0833,
"02792225","01","2015","980010","2",0.0833,
"02792225","11","2014","980020","2",5.8333,
"02792225","12","2014","980020","2",5.8333,
"02792225","01","2015","980020","2",5.8333,
"02792225","11","2014","980060","2",0.0833,
"02792225","12","2014","980060","2",0.0833,
"02792225","01","2015","980060","2",0.0833,
"02792225","11","2014","980071","2",97.5,
"02792225","12","2014","980071","2",97.5,
"02792225","01","2015","980071","2",97.5,
"02792225","11","2014","980090","1",8.3333,
"02792225","12","2014","980090","1",8.3333,
"02792225","01","2015","980090","1",8.3333,
"02792225","11","2014","980220","2",8.3333,
"02792225","12","2014","980220","2",8.3333,
"02792225","01","2015","980220","2",8.3333,
"02792225","11","2014","980240","2",8.3333,
"02792225","12","2014","980240","2",8.3333,
"02792225","01","2015","980240","2",8.3333,
"02792225","11","2014","980281","2",8.3333,
"02792225","12","2014","980281","2",8.3333,
"02792225","01","2015","980281","2",8.3333,
"02792225","11","2014","980286","2",8.3333,
"02792225","12","2014","980286","2",8.3333,
"02792225","01","2015","980286","2",8.3333,
"02792225","11","2014","980310","2",8.3333,
"02792225","12","2014","980310","2",8.3333,
"02792225","01","2015","980310","2",8.3333,
"02792245","11","2014","005100","2",416.6667,
"02792245","12","2014","005100","2",416.6667,
"02792245","01","2015","005100","2",416.6667,
"02792245","11","2014","005110","2",375,
"02792245","12","2014","005110","2",375,
"02792245","01","2015","005110","2",375,
"02792245","11","2014","800940","2",374.5833,
"02792245","12","2014","800940","2",374.5833,
"02792245","01","2015","800940","2",374.5833,
"02792245","11","2014","900000","2",4896.45,
"02792245","12","2014","900000","2",4896.45,
"02792245","01","2015","900000","2",4896.45,
"02792245","11","2014","980000","2",4896.45,
"02792245","12","2014","980000","2",4896.45,
"02792245","01","2015","980000","2",4896.45,
"02792245","11","2014","980010","2",0.3333,
"02792245","12","2014","980010","2",0.3333,
"02792245","01","2015","980010","2",0.3333,
"02792245","11","2014","980020","2",3,
"02792245","12","2014","980020","2",3,
"02792245","01","2015","980020","2",3,
"02792245","11","2014","980030","2",0.0833,
"02792245","12","2014","980030","2",0.0833,
"02792245","01","2015","980030","2",0.0833,
"02792245","11","2014","980040","2",0.25,
"02792245","12","2014","980040","2",0.25,
"02792245","01","2015","980040","2",0.25,
"02792245","11","2014","980050","2",0.1667,
"02792245","12","2014","980050","2",0.1667,
"02792245","01","2015","980050","2",0.1667,
"02792245","11","2014","980071","2",4639.6167,
"02792245","12","2014","980071","2",4639.6167,
"02792245","01","2015","980071","2",4639.6167,
"02792245","11","2014","980220","2",8.3333,
"02792245","12","2014","980220","2",8.3333,
"02792245","01","2015","980220","2",8.3333,
"02792245","11","2014","980260","2",8.3333,
"02792245","12","2014","980260","2",8.3333,
"02792245","01","2015","980260","2",8.3333,
"02792245","11","2014","980281","2",8.3333,
"02792245","12","2014","980281","2",8.3333,
"02792245","01","2015","980281","2",8.3333,
"02792245","11","2014","980286","2",8.3333,
"02792245","12","2014","980286","2",8.3333,
"02792245","01","2015","980286","2",8.3333,
"02792245","11","2014","980310","2",8.3333,
"02792245","12","2014","980310","2",8.3333,
"02792245","01","2015","980310","2",8.3333,
"02792245","11","2014","980330","2",8.3333,
"02792245","12","2014","980330","2",8.3333,
"02792245","01","2015","980330","2",8.3333,
"02792245","11","2014","980350","2",8.3333,
"02792245","12","2014","980350","2",8.3333,
"02792245","01","2015","980350","2",8.3333,
"02792265","11","2014","005100","2",166.6667,
"02792265","12","2014","005100","2",166.6667,
"02792265","01","2015","005100","2",166.6667,
"02792265","11","2014","005110","2",166.6667,
"02792265","12","2014","005110","2",166.6667,
"02792265","01","2015","005110","2",166.6667,
"02792265","11","2014","900030","2",1309.8333,
"02792265","12","2014","900030","2",1309.8333,
"02792265","01","2015","900030","2",1309.8333,
"02792265","11","2014","900090","2",300,
"02792265","12","2014","900090","2",300,
"02792265","01","2015","900090","2",300,
"02792265","11","2014","980000","2",1609.8333,
"02792265","12","2014","980000","2",1609.8333,
"02792265","01","2015","980000","2",1609.8333,
"02792265","11","2014","980010","2",0.1667,
"02792265","12","2014","980010","2",0.1667,
"02792265","01","2015","980010","2",0.1667,
"02792265","11","2014","980020","2",6.25,
"02792265","12","2014","980020","2",6.25,
"02792265","01","2015","980020","2",6.25,
"02792265","11","2014","980060","2",0.1667,
"02792265","12","2014","980060","2",0.1667,
"02792265","01","2015","980060","2",0.1667,
"02792265","11","2014","980071","2",1609.8333,
"02792265","12","2014","980071","2",1609.8333,
"02792265","01","2015","980071","2",1609.8333,
"02792265","11","2014","980210","2",8.3333,
"02792265","12","2014","980210","2",8.3333,
"02792265","01","2015","980210","2",8.3333,
"02792265","11","2014","980260","2",8.3333,
"02792265","12","2014","980260","2",8.3333,
"02792265","01","2015","980260","2",8.3333,
"02792265","11","2014","980282","2",8.3333,
"02792265","12","2014","980282","2",8.3333,
"02792265","01","2015","980282","2",8.3333,
"02792265","11","2014","980286","2",8.3333,
"02792265","12","2014","980286","2",8.3333,
"02792265","01","2015","980286","2",8.3333,
"02792265","11","2014","980300","2",8.3333,
"02792265","12","2014","980300","2",8.3333,
"02792265","01","2015","980300","2",8.3333,
"02792275","11","2014","800940","2",68.3833,
"02792275","12","2014","800940","2",68.3833,
"02792275","01","2015","800940","2",68.3833,
"02792275","11","2014","900000","2",893.7333,
"02792275","12","2014","900000","2",893.7333,
"02792275","01","2015","900000","2",893.7333,
"02792275","11","2014","900030","2",2405.6333,
"02792275","12","2014","900030","2",2405.6333,
"02792275","01","2015","900030","2",2405.6333,
"02792275","11","2014","900170","2",569,
"02792275","12","2014","900170","2",569,
"02792275","01","2015","900170","2",569,
"02792275","11","2014","980000","2",3868.3667,
"02792275","12","2014","980000","2",3868.3667,
"02792275","01","2015","980000","2",3868.3667,
"02792275","11","2014","980010","2",0.1667,
"02792275","12","2014","980010","2",0.1667,
"02792275","01","2015","980010","2",0.1667,
"02792275","11","2014","980020","2",5.8333,
"02792275","12","2014","980020","2",5.8333,
"02792275","01","2015","980020","2",5.8333,
"02792275","11","2014","980030","2",0.0833,
"02792275","12","2014","980030","2",0.0833,
"02792275","01","2015","980030","2",0.0833,
"02792275","11","2014","980040","2",0.25,
"02792275","12","2014","980040","2",0.25,
"02792275","01","2015","980040","2",0.25,
"02792275","11","2014","980060","2",0.1667,
"02792275","12","2014","980060","2",0.1667,
"02792275","01","2015","980060","2",0.1667,
"02792275","11","2014","980071","2",3879.2,
"02792275","12","2014","980071","2",3879.2,
"02792275","01","2015","980071","2",3879.2,
"02792275","11","2014","980090","1",8.3333,
"02792275","12","2014","980090","1",8.3333,
"02792275","01","2015","980090","1",8.3333,
"02792275","11","2014","980210","2",8.3333,
"02792275","12","2014","980210","2",8.3333,
"02792275","01","2015","980210","2",8.3333,
"02792275","11","2014","980240","2",8.3333,
