"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_","TICPURCH"
"20162","03345222",71,0,"1","830","D","1","D",68,"D","13","D",
"20162","03345222",72,0,"1","810","D","1","D",47,"D","02","D",
"20162","03345222",73,0,"1","510","D","1","D",20,"D","02","D",
"20162","03345222",74,0,"1","510","D","1","D",20,"D","03","D",
"20162","03345222",75,0,"1","510","D","1","D",20,"D","04","D",
"20162","03345222",76,0,"1","150","D","1","D",20,"D","02","D",
"20162","03345222",77,0,"1","150","D","1","D",20,"D","03","D",
"20162","03345222",78,0,"1","150","D","1","D",20,"D","04","D",
"20162","03345222",79,0,"1","150","D","1","D",39,"D","04","D",
"20162","03345222",80,0,"1","310","D","1","D",12,"D","04","D",
"20162","03345222",81,0,"1","320","D","1","D",10,"D","02","D",
"20162","03345222",82,0,"1","320","D","1","D",10,"D","03","D",
"20162","03345222",83,0,"1","320","D","1","D",10,"D","04","D",
"20162","03345262",22,0,"1","150","D","1","D",35,"D","02","D",
"20162","03345262",23,0,"1","150","D","1","D",35,"D","03","D",
"20162","03345262",24,0,"1","150","D","1","D",35,"D","04","D",
"20162","03345262",25,0,"1","340","D","1","D",60,"D","02","D",
"20162","03345262",26,0,"1","340","D","1","D",60,"D","03","D",
"20162","03345262",27,0,"1","340","D","1","D",60,"D","04","D",
"20162","03345262",28,0,"2","340","D","1","D",30,"D","02","D",
"20162","03345312",22,0,"1","510","D","1","D",300,"D","03","D",
"20162","03345312",23,0,"1","210","D","1","D",35,"D","04","D",
"20162","03345312",24,0,"1","360","D","1","D",10,"D","13","D",
"20162","03345402",28,0,"1","510","D","1","D",80,"D","03","D",
"20162","03345402",29,0,"1","360","D","1","D",8,"D","13","D",
"20162","03345422",30,0,"1","830","D","1","D",60,"D","13","D",
"20162","03345422",31,0,"1","360","D","1","D",9,"D","13","D",
"20162","03345422",32,0,"2","610","D","1","D",126,"D","02","D",
"20162","03345422",33,0,"2","210","D","1","D",20,"D","02","D",
"20162","03345432",14,0,"1","360","D","1","D",9,"D","13","D",
"20162","03345532",32,0,"1","830","D","1","D",300,"D","13","D",
"20162","03345532",33,0,"1","510","D","1","D",100,"D","04","D",
"20162","03345532",34,0,"1","150","D","1","D",40,"D","04","D",
"20162","03345532",35,0,"1","150","D","1","D",64,"D","04","D",
"20162","03345532",36,0,"1","150","D","1","D",64,"D","04","D",
"20162","03345532",37,0,"1","320","D","1","D",50,"D","04","D",
"20162","03345532",38,0,"1","360","D","1","D",10,"D","13","D",
"20162","03345532",39,0,"1","410","D","1","D",20,"D","04","D",
"20162","03345592",35,0,"1","830","D","1","D",40,"D","13","D",
"20162","03345592",36,0,"1","510","D","1","D",30,"D","04","D",
"20162","03345592",37,0,"1","350","D","1","D",8,"D","13","D",
"20162","03345592",38,0,"2","380","D","1","D",10,"D","02","D",
"20162","03345612",54,0,"1","600","D","1","D",650,"D","04","D",
"20162","03345612",55,0,"1","510","D","1","D",25,"D","03","D",
"20162","03345612",56,0,"1","310","D","1","D",40,"D","04","D",
"20162","03345612",57,0,"1","320","D","1","D",20,"D","04","D",
"20162","03345612",58,0,"1","340","D","1","D",15,"D","04","D",
"20162","03345612",59,0,"1","410","D","1","D",6,"D","03","D",
"20162","03345652",51,0,"1","150","D","1","D",13,"D","03","D",
"20162","03345712",19,0,"1","360","D","1","D",9,"D","13","D",
"20162","03345732",51,0,"1","840","D","1","D",75,"D","02","D",
"20162","03345732",52,0,"1","840","D","1","D",75,"D","03","D",
"20162","03345732",53,0,"1","840","D","1","D",75,"D","04","D",
"20162","03345732",54,0,"1","840","D","1","D",107,"D","02","D",
"20162","03345732",55,0,"1","840","D","1","D",107,"D","03","D",
"20162","03345732",56,0,"1","840","D","1","D",107,"D","04","D",
"20162","03345732",57,0,"2","840","D","1","D",111,"D","02","D",
"20162","03345732",58,0,"2","840","D","1","D",85,"D","02","D",
"20162","03345732",59,0,"2","160","D","1","D",10,"D","02","D",
"20162","03345732",60,0,"2","410","D","1","D",50,"D","02","D",
"20162","03345742",14,0,"1","840","D","1","D",40,"D","03","D",
"20162","03345742",15,0,"1","840","D","1","D",40,"D","04","D",
"20162","03345742",16,0,"1","840","D","1","D",40,"D","05","D",
"20162","03345742",17,0,"1","510","D","1","D",100,"D","05","D",
"20162","03345752",51,0,"1","840","D","1","D",40,"D","04","D",
"20162","03345752",52,0,"1","500","D","1","D",100,"D","05","D",
"20162","03345772",17,0,"1","830","D","1","D",20,"D","13","D",
"20162","03345772",18,0,"1","330","D","1","D",10,"D","13","D",
"20162","03345772",19,0,"1","360","D","1","D",10,"D","13","D",
"20162","03345792",18,0,"1","510","D","1","D",55,"D","05","D",
"20162","03345832",30,0,"1","830","D","1","D",110,"D","13","D",
"20162","03345832",31,0,"1","500","D","1","D",300,"D","05","D",
"20162","03345832",32,0,"1","330","D","1","D",20,"D","13","D",
"20162","03345912",14,0,"1","500","D","1","D",87,"D","03","D",
"20162","03345932",34,0,"1","830","D","1","D",90,"D","13","D",
"20162","03345932",35,0,"1","840","D","1","D",45,"D","04","D",
"20162","03345932",36,0,"1","370","D","1","D",120,"D","04","D",
"20162","03345932",37,0,"1","370","D","1","D",120,"D","05","D",
"20162","03345962",15,0,"1","610","D","1","D",130,"D","03","D",
"20162","03345962",16,0,"1","350","D","1","D",3,"D","13","D",
"20162","03346012",48,0,"1","830","D","1","D",27,"D","13","D",
"20162","03346012",49,0,"1","610","D","1","D",60,"D","03","D",
"20162","03346012",50,0,"1","840","D","1","D",59,"D","05","D",
"20162","03346012",51,0,"1","510","D","1","D",30,"D","04","D",
"20162","03346012",52,0,"1","310","D","1","D",40,"D","05","D",
"20162","03346012",53,0,"1","340","D","1","D",49,"D","04","D",
"20162","03346012",54,0,"1","350","D","1","D",40,"D","04","D",
"20162","03346012",55,0,"1","350","D","1","D",9,"D","05","D",
"20162","03346032",24,0,"1","800","D","1","D",800,"D","13","D",
"20162","03346032",25,0,"1","610","D","1","D",150,"D","04","D",
"20162","03346032",26,0,"1","610","D","1","D",150,"D","05","D",
"20162","03346032",27,0,"1","150","D","1","D",60,"D","05","D",
"20162","03346052",13,0,"1","350","D","1","D",12,"D","13","D",
"20162","03346062",20,0,"1","150","D","1","D",70,"D","04","D",
"20162","03346072",52,0,"1","820","D","1","D",6,"D","04","D",
"20162","03346072",53,0,"1","820","D","1","D",6,"D","05","D",
"20162","03346072",54,0,"1","510","D","1","D",40,"D","04","D",
"20162","03346072",55,0,"1","510","D","1","D",40,"D","05","D",
"20162","03346072",56,0,"1","300","D","1","D",12,"D","05","D",
"20162","03346072",57,0,"1","330","D","1","D",40,"D","13","D",
"20162","03346072",58,0,"2","610","D","1","D",220,"D","03","D",
"20162","03346072",59,0,"2","820","D","1","D",6,"D","03","D",
"20162","03346072",60,0,"2","500","D","1","D",200,"D","03","D",
"20162","03346072",61,0,"2","510","D","1","D",40,"D","03","D",
"20162","03346072",62,0,"2","510","D","1","D",40,"D","03","D",
"20162","03346072",63,0,"2","370","D","1","D",60,"D","03","D",
"20162","03346082",27,0,"1","510","D","1","D",16,"D","05","D",
"20162","03346092",40,0,"1","510","D","1","D",9,"D","03","D",
"20162","03346092",41,0,"1","510","D","1","D",9,"D","04","D",
"20162","03346092",42,0,"1","510","D","1","D",9,"D","05","D",
"20162","03346092",43,0,"1","150","D","1","D",14,"D","05","D",
"20162","03346092",44,0,"1","150","D","1","D",19,"D","05","D",
"20162","03346092",45,0,"1","360","D","1","D",8,"D","13","D",
"20162","03346092",46,0,"1","370","D","2","D",50,"D","03","D",
"20162","03346182",14,0,"1","830","D","1","D",20,"D","13","D",
"20162","03346182",15,0,"1","840","D","1","D",40,"D","04","D",
"20162","03346182",16,0,"1","350","D","1","D",3,"D","13","D",
"20162","03346242",32,0,"2","340","D","1","D",40,"D","03","D",
"20162","03346262",6,0,"1","150","D","1","D",31,"D","04","D",
"20162","03346262",7,0,"1","150","D","1","D",60,"F","05","D",
"20162","03346293",16,0,"1","830","D","1","D",10,"D","13","D",
"20162","03346293",17,0,"1","360","D","1","D",9,"D","13","D",
"20162","03346293",18,0,"1","360","D","1","D",8,"D","13","D",
"20162","03346293",19,0,"1","330","D","1","D",11,"D","13","D",
"20162","03346293",20,0,"2","510","D","1","D",45,"D","03","D",
"20162","03346312",32,0,"1","160","D","1","D",90,"D","05","D",
"20162","03346312",33,0,"1","410","D","1","D",40,"D","03","D",
"20162","03346312",34,0,"1","410","D","1","D",40,"D","04","D",
"20162","03346312",35,0,"1","410","D","1","D",40,"D","05","D",
"20162","03346322",26,0,"1","830","D","1","D",10,"D","13","D",
"20162","03346322",27,0,"1","830","D","1","D",160,"D","05","D",
"20162","03346322",28,0,"1","370","D","1","D",50,"D","04","D",
"20162","03346342",12,0,"1","510","D","1","D",30,"D","04","D",
"20162","03346402",16,0,"1","150","D","1","D",100,"D","04","D",
"20162","03346422",42,0,"1","830","D","1","D",11,"D","13","D",
"20162","03346422",43,0,"1","510","D","1","D",16,"D","05","D",
"20162","03346422",44,0,"1","150","D","1","D",45,"D","03","D",
"20162","03346422",45,0,"1","150","D","1","D",45,"D","04","D",
"20162","03346422",46,0,"1","150","D","1","D",45,"D","05","D",
"20162","03346422",47,0,"1","380","D","1","D",18,"D","05","D",
"20162","03346422",48,0,"2","150","D","1","D",35,"D","03","D",
"20162","03346453",27,0,"1","510","D","1","D",40,"D","05","D",
"20162","03346453",28,0,"2","840","D","1","D",100,"D","03","D",
"20162","03346472",24,0,"1","150","D","1","D",40,"D","03","D",
"20162","03346472",25,0,"1","150","D","1","D",40,"D","04","D",
"20162","03346472",26,0,"1","150","D","1","D",40,"D","05","D",
"20162","03346472",27,0,"2","150","D","1","D",40,"D","03","D",
"20162","03346513",22,0,"1","510","D","1","D",20,"D","05","D",
"20162","03346513",23,0,"1","400","D","1","D",6,"D","03","D",
"20162","03346513",24,0,"1","400","D","1","D",6,"D","04","D",
"20162","03346513",25,0,"1","400","D","1","D",6,"D","05","D",
"20162","03346513",26,0,"1","350","D","1","D",3,"D","13","D",
"20162","03346513",27,0,"1","370","D","1","D",40,"D","05","D",
"20162","03346513",28,0,"1","410","D","1","D",10,"D","03","D",
"20162","03346513",29,0,"1","410","D","1","D",10,"D","04","D",
"20162","03346513",30,0,"1","410","D","1","D",10,"D","05","D",
"20162","03346522",60,0,"1","150","D","1","D",95,"D","03","D",
"20162","03346522",61,0,"1","310","D","1","D",60,"D","03","D",
"20162","03346522",62,0,"2","160","D","1","D",32,"D","03","D",
"20162","03346572",32,0,"1","840","D","1","D",100,"F","03","D",
"20162","03346582",14,0,"1","300","D","1","D",63,"D","04","D",
"20162","03346582",15,0,"2","830","D","1","D",450,"D","03","D",
"20162","03346672",36,0,"1","820","D","1","D",95,"D","05","D",
"20162","03346672",37,0,"1","840","D","1","D",99,"D","03","D",
"20162","03346672",38,0,"1","510","D","1","D",50,"D","05","D",
"20162","03346672",39,0,"1","210","D","1","D",50,"D","04","D",
"20162","03346682",9,0,"1","830","D","1","D",200,"D","13","D",
"20162","03346682",10,0,"1","600","D","1","D",13,"D","05","D",
"20162","03346692",8,0,"1","360","D","1","D",14,"D","13","D",
"20162","03346702",24,0,"1","150","D","1","D",80,"D","04","D",
"20162","03346732",17,0,"1","830","D","1","D",240,"D","05","D",
"20162","03346732",18,0,"1","360","D","1","D",10,"D","13","D",
"20162","03346782",19,0,"1","610","D","1","D",75,"D","04","D",
"20162","03346782",20,0,"2","210","D","1","D",15,"D","03","D",
"20162","03346812",34,0,"1","510","D","1","D",30,"D","03","D",
"20162","03346812",35,0,"1","510","D","1","D",30,"D","04","D",
"20162","03346812",36,0,"1","510","D","1","D",30,"D","05","D",
"20162","03346812",37,0,"1","360","D","1","D",10,"D","13","D",
"20162","03346862",26,0,"1","210","D","1","D",20,"D","03","D",
"20162","03346862",27,0,"1","210","D","1","D",30,"D","04","D",
"20162","03346862",28,0,"1","210","D","1","D",25,"D","05","D",
"20162","03346862",29,0,"1","320","D","1","D",30,"D","05","D",
"20162","03346862",30,0,"1","360","D","1","D",17,"D","13","D",
"20162","03346862",31,0,"2","210","D","1","D",50,"D","03","D",
"20162","03346932",30,0,"1","210","D","1","D",200,"D","05","D",
"20162","03346932",31,0,"1","350","D","1","D",75,"D","04","D",
"20162","03346942",45,0,"1","810","D","1","D",45,"D","03","D",
"20162","03346942",46,0,"1","810","D","1","D",45,"D","04","D",
"20162","03346942",47,0,"1","810","D","1","D",45,"D","05","D",
"20162","03346942",48,0,"1","340","D","1","D",20,"D","04","D",
"20162","03346942",49,0,"2","810","D","1","D",45,"D","03","D",
"20162","03347032",41,0,"1","830","D","1","D",89,"D","13","D",
"20162","03347032",42,0,"1","830","D","1","D",85,"D","13","D",
"20162","03347032",43,0,"1","830","D","1","D",25,"D","13","D",
"20162","03347032",44,0,"1","830","D","1","D",250,"D","13","D",
"20162","03347032",45,0,"1","820","D","1","D",95,"D","04","D",
"20162","03347032",46,0,"1","500","D","1","D",600,"D","05","D",
"20162","03347032",47,0,"1","150","D","1","D",100,"D","03","D",
"20162","03347032",48,0,"1","160","D","1","D",40,"D","03","D",
"20162","03347032",49,0,"1","160","D","1","D",40,"D","04","D",
"20162","03347032",50,0,"1","160","D","1","D",40,"D","05","D",
"20162","03347032",51,0,"1","210","D","1","D",15,"D","03","D",
"20162","03347032",52,0,"1","210","D","1","D",15,"D","04","D",
"20162","03347032",53,0,"1","210","D","1","D",15,"D","05","D",
"20162","03347032",54,0,"1","200","D","1","D",28,"D","03","D",
"20162","03347032",55,0,"1","200","D","1","D",35,"D","04","D",
"20162","03347032",56,0,"1","510","D","1","D",20,"D","05","D",
"20162","03347032",57,0,"1","510","D","1","D",20,"D","04","D",
"20162","03347032",58,0,"1","510","D","1","D",20,"D","03","D",
"20162","03347032",59,0,"2","360","D","1","D",9,"D","03","D",
"20162","03347062",26,0,"2","320","D","1","D",5,"D","03","D",
"20162","03347092",19,0,"1","600","D","1","D",40,"D","05","D",
"20162","03347112",64,0,"1","830","D","1","D",60,"D","13","D",
"20162","03347112",65,0,"1","340","D","1","D",32,"D","05","D",
"20162","03347112",66,0,"1","360","D","1","D",9,"D","13","D",
"20162","03347132",32,0,"1","150","D","1","D",28,"D","05","D",
"20162","03347142",26,0,"1","840","D","1","D",100,"D","03","D",
"20162","03347142",27,0,"1","360","D","1","D",10,"D","13","D",
"20162","03347142",28,0,"2","510","D","1","D",11,"D","03","D",
"20162","03347142",29,0,"2","370","D","1","D",60,"D","03","D",
"20162","03347152",62,0,"1","500","D","1","D",140,"D","05","D",
"20162","03347152",63,0,"1","500","D","1","D",70,"D","05","D",
"20162","03347152",64,0,"1","500","D","1","D",44,"D","05","D",
"20162","03347152",65,0,"1","500","D","1","D",44,"D","03","D",
"20162","03347152",66,0,"1","510","D","1","D",95,"D","04","D",
"20162","03347152",67,0,"1","210","D","1","D",12,"D","05","D",
"20162","03347152",68,0,"2","840","D","1","D",100,"D","03","D",
"20162","03347162",7,0,"1","830","D","1","D",30,"D","13","D",
"20162","03347192",24,0,"1","830","D","1","D",20,"D","13","D",
"20162","03347192",25,0,"1","310","D","1","D",150,"D","04","D",
"20162","03347192",26,0,"1","340","D","1","D",5,"D","05","D",
"20162","03347242",14,0,"1","210","D","1","D",10,"D","03","D",
"20162","03347242",15,0,"1","320","D","1","D",14,"D","04","D",
"20162","03347242",16,0,"1","340","D","1","D",20,"D","03","D",
"20162","03347242",17,0,"1","340","D","1","D",20,"D","04","D",
"20162","03347242",18,0,"1","340","D","1","D",45,"D","05","D",
"20162","03347242",19,0,"1","360","D","1","D",45,"D","13","D",
"20162","03347242",20,0,"1","370","D","1","D",100,"D","04","D",
"20162","03347242",21,0,"1","380","D","1","D",28,"D","04","D",
"20162","03347272",49,0,"2","510","D","1","D",30,"D","03","D",
"20162","03347352",18,0,"1","500","D","1","D",150,"D","05","D",
"20162","03347362",41,0,"1","500","D","1","D",150,"D","03","D",
"20162","03347362",42,0,"1","500","D","1","D",150,"D","04","D",
"20162","03347362",43,0,"1","500","D","1","D",150,"D","05","D",
"20162","03347362",44,0,"1","510","D","1","D",20,"D","03","D",
"20162","03347362",45,0,"1","510","D","1","D",20,"D","04","D",
"20162","03347362",46,0,"1","510","D","1","D",20,"D","05","D",
"20162","03347362",47,0,"2","510","D","1","D",20,"D","03","D",
"20162","03347402",35,0,"1","610","D","1","D",6,"D","05","D",
"20162","03347402",36,0,"1","600","D","1","D",40,"D","03","D",
"20162","03347402",37,0,"1","500","D","1","D",83,"D","05","D",
"20162","03347402",38,0,"1","510","D","1","D",21,"D","03","D",
"20162","03347402",39,0,"1","510","D","1","D",33,"D","05","D",
"20162","03347402",40,0,"1","210","D","1","D",9,"D","03","D",
"20162","03347402",41,0,"1","210","D","1","D",11,"D","05","D",
"20162","03347402",42,0,"1","350","D","1","D",2,"D","03","D",
"20162","03347402",43,0,"1","350","D","1","D",2,"D","04","D",
"20162","03347402",44,0,"1","350","D","1","D",2,"D","05","D",
"20162","03347402",45,0,"1","360","D","1","D",11,"D","13","D",
"20162","03347472",15,0,"1","360","D","1","D",8,"D","13","D",
"20162","03347502",14,0,"1","830","D","1","D",53,"D","05","D",
"20162","03347502",15,0,"1","360","D","1","D",22,"D","05","D",
"20162","03347502",16,0,"1","360","D","1","D",22,"D","05","D",
"20162","03347584",28,0,"1","840","D","1","D",50,"D","03","D",
"20162","03347584",29,0,"1","360","D","1","D",11,"D","13","D",
"20162","03347584",30,0,"1","400","D","1","D",98,"D","05","D",
"20162","03347584",31,0,"2","360","D","1","D",7,"D","03","D",
"20162","03347632",28,0,"1","830","D","1","D",60,"D","13","D",
"20162","03347632",29,0,"1","360","D","1","D",9,"D","13","D",
"20162","03347632",30,0,"1","330","D","1","D",10,"D","13","D",
"20162","03347642",40,0,"1","510","D","1","D",40,"D","03","D",
"20162","03347642",41,0,"1","510","D","1","D",40,"D","04","D",
"20162","03347642",42,0,"1","510","D","1","D",40,"D","05","D",
"20162","03347642",43,0,"1","310","D","1","D",100,"D","05","D",
"20162","03347642",44,0,"1","370","D","1","D",100,"D","03","D",
"20162","03347642",45,0,"1","370","D","1","D",100,"D","04","D",
"20162","03347642",46,0,"1","370","D","1","D",100,"D","05","D",
"20162","03347672",35,0,"1","830","D","1","D",128,"D","03","D",
"20162","03347672",36,0,"1","510","D","1","D",60,"D","04","D",
"20162","03347672",37,0,"1","510","D","1","D",200,"D","05","D",
"20162","03347672",38,0,"1","150","D","1","D",93,"D","03","D",
"20162","03347672",39,0,"1","150","D","1","D",109,"D","05","D",
"20162","03347672",40,0,"1","210","D","1","D",50,"D","03","D",
