"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TELBSNZ","TELBSNZ_","TELRESD","TELRESD_","TELCELL","TELCELL_","TINTNET","TINTNET_","TCABLE","TCABLE_","BILPERD","BILPERD_","QADINE1X","QADI_E1X","QADINE2X","QADI_E2X","QADINE3X","QADI_E3X","QADCAB1X","QADC_B1X","QADCAB2X","QADC_B2X","QADCAB3X","QADC_B3X","TELRES1X","TELR_S1X","TELRES2X","TELR_S2X","TELRES3X","TELR_S3X","TELCEL1X","TELC_L1X","TELCEL2X","TELC_L2X","TELCEL3X","TELC_L3X","QADAPG1X","QADA_G1X","QADAPG2X","QADA_G2X","QADAPG3X","QADA_G3X","TELBLPRS","TELB_PRS"
"20151","02795205",73,0,"1",.,"A",,"A","2","D","1","D","1","D",,"A",50,"F",39,"F",50,"F",60,"F",89,"F",60,"F",.,"A",.,"A",.,"A",90,"F",72,"F",90,"F",.,"A",.,"A",.,"A","2","D"
"20151","02795255",15,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",75,"D",75,"D",75,"D",.,"A",.,"A",.,"A",,"A"
"20151","02795295",16,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",20,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02795335",14,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",82,"D",82,"D",82,"D",.,"A",.,"A",.,"A",,"A"
"20151","02795365",13,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20151","02795365",14,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A","2","D"
"20151","02795445",28,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",83,"D",83,"D",83,"D",.,"A",.,"A",.,"A",,"A"
"20151","02795455",32,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",,"A"
"20151","02795465",46,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",243,"D",217,"D",210,"D",.,"A",.,"A",.,"A",,"A"
"20151","02795515",34,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",120,"D",120,"D",.,"A",.,"A",.,"A",,"A"
"20151","02795615",43,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",233,"D",233,"D",190,"D",.,"A",.,"A",.,"A",,"A"
"20151","02795645",8,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A",,"A"
"20151","02795695",34,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",140,"D",140,"D",140,"D",.,"A",.,"A",.,"A",,"A"
"20151","02795715",43,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",65,"D",65,"D",65,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02795715",44,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",220,"D",220,"D",220,"D",.,"A",.,"A",.,"A",,"A"
"20151","02795735",8,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",0,"F",40,"F",40,"F",.,"A",.,"A",.,"A",150,"F",110,"F",110,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20151","02795865",24,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",35,"F",15,"F",15,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",85,"F",105,"F",105,"F",.,"A",.,"A",.,"A","2","D"
"20151","02795875",26,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",38,"D",38,"D",38,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02796085",45,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796105",12,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796125",24,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"F",55,"F",15,"F",.,"A",.,"A",.,"A","2","D"
"20151","02796125",25,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",39,"F",39,"F",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",91,"F",91,"F",130,"F",.,"A",.,"A",.,"A","2","D"
"20151","02796205",35,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",66,"D",66,"D",66,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796225",12,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",50,"F",39,"F",50,"F",60,"F",89,"F",60,"F",90,"F",72,"F",90,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20151","02796225",13,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",25,"F",25,"F",25,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",82,"F",82,"F",82,"F",.,"A",.,"A",.,"A","2","D"
"20151","02796225",14,0,"1",.,"A",,"A","2","D","2","F","2","F",,"A",20,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"F",130,"F",35,"F",.,"A",.,"A",.,"A","2","D"
"20151","02796235",65,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",90,"D",90,"D",90,"D",100,"D",100,"D",100,"D",37,"F",37,"F",37,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20151","02796235",66,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",89,"D",89,"D",89,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796235",67,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796245",70,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",40,"F",35,"F",50,"F",70,"F",98,"F",90,"F",51,"F",28,"F",21,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20151","02796245",71,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",151,"D",150,"D",183,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796265",36,0,"1",.,"A","1","D","2","D","1","D","1","D",,"A",70,"F",54,"F",60,"F",138,"F",116,"F",60,"F",16,"G",30,"G",51,"G",26,"G",50,"G",79,"G",.,"A",.,"A",.,"A","2","D"
"20151","02796275",36,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",50,"F",25,"F",25,"F",.,"A",.,"A",.,"A",25,"F",50,"F",50,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20151","02796275",37,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",20,"D",20,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796395",26,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",172,"D",172,"D",172,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796415",9,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",51,"D",51,"D",51,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796465",14,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",7,"D",7,"D",7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02796475",4,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796485",33,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",18,"D",18,"D",18,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02796555",50,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",45,"D",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02796555",51,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796565",25,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",53,"D",53,"D",53,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02796575",14,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",260,"D",300,"D",300,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796585",12,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",33,"D",33,"D",33,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02796595",66,0,"1",.,"A",,"A","2","D","2","D","2","D","5","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796595",67,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",15,"D",15,"D",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",102,"F",62,"F",62,"F",.,"A",.,"A",.,"A","1","D"
"20151","02796595",68,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",75,"D",75,"D",75,"D",.,"A",.,"A",.,"A",55,"F",55,"F",55,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20151","02796605",25,0,"1",0.5,"D",,"A","2","D","1","D","2","D",,"A",50,"F",25,"F",25,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"F",50,"F",50,"F",.,"A",.,"A",.,"A","2","D"
"20151","02796625",30,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",82,"F",48,"F",34,"F",107,"F",113,"F",90,"F",4,"F",32,"F",26,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20151","02796625",31,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",43,"F",43,"F",43,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",142,"F",142,"F",142,"F",.,"A",.,"A",.,"A","2","D"
"20151","02796645",14,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",26,"D",26,"D",26,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796735",25,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",35,"D",35,"D",35,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796765",47,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",56,"F",0,"F",0,"F",79,"F",0,"F",0,"F",7,"F",142,"F",142,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20151","02796765",48,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",23,"D",23,"D",46,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796775",52,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",49,"D",49,"D",49,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02796775",53,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",200,"D",230,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796785",4,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796815",21,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",25,"D",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02796815",22,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796885",58,0,"1",0.75,"D","1","D",,"A","1","D","1","D",,"A",42,"F",42,"F",42,"F",0,"F",0,"F",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20151","02796925",44,0,"1",0.5,"D","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,"D",66,"D",2,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02796925",45,0,"1",0.25,"D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",171,"D",119,"D",116,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796935",6,0,"1",.,"A","1","D",,"A","2","F","2","F",,"A",.,"A",43,"F",.,"A",.,"A",.,"A",.,"A",38,"F",144,"F",14,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02796945",32,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",0,"F",20,"F",0,"F",.,"A",.,"A",.,"A",140,"F",120,"F",140,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20151","02796945",33,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796945",34,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",20,"D",20,"D",.,"A",.,"A",.,"A",,"A"
"20151","02796995",17,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",85,"D",85,"D",85,"D",.,"A",.,"A",.,"A",,"A"
"20151","02797025",23,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",55,"F",55,"F",55,"F",38,"F",38,"F",38,"F",34,"F",34,"F",34,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20151","02797025",24,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",120,"D",120,"D",.,"A",.,"A",.,"A",,"A"
"20151","02797045",12,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",27,"D",27,"D",27,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02797085",25,0,"1",.,"A","1","D",,"A","2","F","2","F",,"A",.,"A",15,"F",.,"A",.,"A",.,"A",.,"A",62,"F",30,"F",43,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02797085",26,0,"1",.,"A",,"A","2","D","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"F",57,"F",150,"F",.,"A",.,"A",.,"A",,"A"
"20151","02797145",16,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",35,"F",45,"F",35,"F",130,"F",80,"F",130,"F",55,"F",95,"F",55,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20151","02797195",36,0,"1",.,"A","1","D","2","D","1","D","1","D",,"A",25,"F",30,"F",30,"F",62,"F",45,"F",45,"F",3,"G",7,"G",7,"G",5,"G",13,"G",13,"G",.,"A",.,"A",.,"A","2","D"
"20151","02797195",37,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",,"A"
"20151","02797215",23,0,"1",.,"A","1","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",85,"G",85,"G",80,"G",127,"G",127,"G",132,"G",.,"A",.,"A",.,"A",,"A"
"20151","02797235",27,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",363,"D",516,"T",220,"D",.,"A",.,"A",.,"A",,"A"
"20151","02797315",23,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",135,"D",135,"D",135,"D",.,"A",.,"A",.,"A",,"A"
"20151","02797385",29,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",37,"D",.,"A",.,"A",.,"A",,"A"
"20151","02797475",59,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"F",55,"F",15,"F",.,"A",.,"A",.,"A","2","D"
"20151","02797525",31,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",39,"F",85,"F",85,"F",.,"A",.,"A",.,"A",330,"V",325,"V",379,"V",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20151","02797585",27,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",20,"D",20,"D",20,"D",.,"A",.,"A",.,"A",22,"F",26,"F",27,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20151","02797585",28,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",.,"A",.,"A",.,"A",53,"F",53,"F",53,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20151","02797645",4,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",53,"D",53,"D",53,"D",.,"A",.,"A",.,"A",,"A"
"20151","02797655",34,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",178,"D",178,"D",178,"D",.,"A",.,"A",.,"A",,"A"
"20151","02797675",35,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A",,"A"
"20151","02797675",36,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",,"A"
"20151","02797725",29,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",38,"D",38,"D",38,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02797725",30,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",189,"D",189,"D",189,"D",.,"A",.,"A",.,"A",,"A"
"20151","02797735",35,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",121,"D",121,"D",121,"D",.,"A",.,"A",.,"A",,"A"
"20151","02797805",15,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",64,"F",55,"F",64,"F",80,"F",90,"F",80,"F",156,"F",155,"F",156,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20151","02797805",16,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",511,"T",516,"T",523,"T",.,"A",.,"A",.,"A",,"A"
"20151","02797885",21,0,"1",.,"A","1","D",,"A","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",14,"F",74,"F",37,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20151","02797895",53,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",143,"F",143,"F",143,"F",.,"A",.,"A",.,"A","2","D"
"20151","02797915",26,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",56,"D",56,"D",56,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02797915",27,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",51,"D",51,"D",51,"D",.,"A",.,"A",.,"A",,"A"
"20151","02797935",14,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A",,"A"
"20151","02797935",15,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",65,"D",65,"D",65,"D",120,"D",120,"D",120,"D",35,"F",35,"F",35,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20151","02797995",14,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20151","02798005",20,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20151","02798035",47,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",70,"D",70,"D",70,"D",45,"D",60,"D",60,"D",35,"F",20,"F",20,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20151","02798035",48,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",235,"D",235,"D",235,"D",.,"A",.,"A",.,"A",,"A"
"20151","02798045",18,0,"1",.,"A",,"A","2","D","2","D","1","D",,"A",.,"A",.,"A",.,"A",111,"F",111,"F",111,"F",.,"A",.,"A",.,"A",32,"F",32,"F",32,"F",.,"A",.,"A",.,"A","2","D"
"20151","02798065",20,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",65,"D",65,"D",65,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02798075",80,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",42,"D",45,"D",43,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02798075",81,0,"1",0.5,"D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",74,"D",38,"D",.,"A",.,"A",.,"A",,"A"
"20151","02798085",30,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",50,"F",39,"F",50,"F",60,"F",89,"F",60,"F",90,"F",72,"F",90,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20151","02798135",13,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20151","02798135",14,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",222,"D",222,"D",222,"D",.,"A",.,"A",.,"A",,"A"
"20151","02798155",13,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",113,"D",113,"D",113,"D",.,"A",.,"A",.,"A",,"A"
"20151","02798175",15,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",65,"D",65,"D",65,"D",.,"A",.,"A",.,"A",,"A"
"20151","02798175",16,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",63,"D",63,"D",63,"D",.,"A",.,"A",.,"A",,"A"
"20151","02798195",22,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",56,"D",56,"D",56,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
