"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOF","PROP0NOF","OWNYF","OWNYF_","NEWMRRT","NEWMRRT_","ORGMRTX","ORGMRTX_","QMRTTERM","QMRT_ERM","MRTPMTX","MRTPMTX_","PAYPROTX","PAYP_OTX","PAYPROIN","PAYP_OIN","PAYMORIN","PAYM_RIN","PAYOTHER","PAYO_HER","QESCROWX","QESC_OWX","QPRINM1X","QPRI_M1X","QPRINM2X","QPRI_M2X","QPRINM3X","QPRI_M3X","QADINT1X","QADI_T1X","QADINT2X","QADI_T2X","QADINT3X","QADI_T3X","QRFINDAT","QRFI_DAT","FRSTPYMO","FRST_YMO","FRSTPYYR","FRST_YYR","FIXEDRTE","FIXE_RTE","QNEWDATE","QNEW_ATE","QBLNCM1X","QBLN_M1X","QBLNCM2X","QBLN_M2X","QBLNCM3X","QBLN_M3X","LOAN_NOF","LOAN0NOF","VARRTE","VARRTE_","INTONLY","INTONLY_","OTHRTE","OTHRTE_","PAYMT1X","PAYMT1X_","PAYMT2X","PAYMT2X_","PAYMT3X","PAYMT3X_","PAYPRINI","PAYP_INI","PAYINT","PAYINT_"
"20133",2593595,11,0,"1","01","D","100","D",0.048,"D",73000,"D",30,"D",493,"D","3","D","4","D",,"A",,"A",110,"D",.,"A",.,"A",91,"D",.,"A",.,"A",292,"D",,"A","07","D","2013","D","1","D",,"A",.,"A",.,"A",73000,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2593605,16,0,"5","01","D","100","D",0.0499,"D",142481,"D",30,"D",939,"D","3","D",,"A",,"A",,"A",175,"D",197,"D",198,"D",198,"D",567,"D",566,"D",566,"D",,"A","08","D","2010","D","1","D",,"A",136428,"D",136231,"D",136033,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2593765,34,0,"5","01","D","100","D",0.0663,"D",85000,"D",30,"D",656,"D",,"B",,"B",,"B",,"B",111,"D",353,"D",355,"D",356,"D",192,"D",190,"D",189,"D",,"A","01","D","1990","D","1","D",,"A",34831,"D",34478,"D",34124,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2593935,28,0,"5","01","D","100","D",0.0784,"D",146000,"D",15,"D",1410,"D","3","D","4","D",,"A",,"A",28,"D",478,"D",481,"D",485,"D",904,"D",901,"D",897,"D",,"A","12","D","2011","D","1","D",,"A",138329,"D",137850,"D",137369,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2593955,23,0,"5","01","D","100","D",0.068,"F",79000,"F",30,"F",650,"F",,"B",,"B",,"B",,"B",135,"F",89,"F",89,"F",90,"F",426,"F",426,"F",425,"F",,"A","04","F","2009","F","1","F",,"A",75209,"F",75121,"F",75031,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594015,18,0,"5","01","D","100","D",0.0935,"D",96393,"D",30,"D",800,"D",,"A",,"A",,"A",,"A",0,"D",491,"D",494,"D",498,"D",309,"D",306,"D",302,"D",,"A","08","D","1988","D","1","D",,"A",39704,"D",39214,"D",38719,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594035,17,0,"5","01","D","100","D",0.0784,"D",87000,"D",30,"D",1200,"D","3","D","4","D",,"A",,"A",571,"D",202,"D",203,"D",205,"D",427,"D",426,"D",424,"D",,"A","12","D","1997","D","1","D",,"A",65334,"D",65131,"D",64928,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594095,34,0,"5","01","D","100","D",0.0784,"D",340000,"D",30,"D",2714,"D","3","D","4","D",,"A",,"A",257,"D",245,"D",247,"D",248,"D",2212,"D",2210,"D",2209,"D",,"A","11","D","2012","D","1","D","052013","D",338563,"D",338318,"D",338071,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594155,34,0,"5","01","D","100","D",0.085,"D",80000,"D",30,"D",720,"D","3","D","4","D",,"A",,"A",105,"D",217,"D",219,"D",220,"D",398,"D",396,"D",395,"D",,"A","08","D","1995","D","1","D",,"A",56137,"D",55920,"D",55701,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594195,40,0,"5","01","D","100","D",0.0784,"D",92558,"D",15,"D",940,"D","3","D","4","D",,"A",,"A",64,"D",293,"D",295,"D",297,"D",583,"D",581,"D",579,"D",,"A","05","D","2012","D","1","D",,"A",89183,"D",88890,"D",88594,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594285,26,0,"5","01","D","100","D",0.058,"D",175000,"D",30,"D",2400,"D","3","D","4","D","5","D",,"A",1373,"D",827,"D",831,"D",835,"D",200,"D",196,"D",192,"D",,"A","02","D","1987","D","1","D",,"A",41303,"D",40476,"D",39644,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594285,27,0,"5","03","D","300","D",0.053,"D",78000,"D",30,"D",700,"D","3","D","4","D","5","D",,"A",267,"D",256,"D",257,"D",258,"D",177,"D",176,"D",175,"D",,"A","04","D","1993","D","1","D",,"A",40081,"D",39825,"D",39568,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594325,15,0,"5","01","D","100","D",0.0525,"D",110000,"D",30,"D",1066,"D","3","D",,"A",,"A",,"A",459,"D",434,"D",436,"D",438,"D",173,"D",171,"D",169,"D",,"A","09","D","1989","D","1","D",,"A",39440,"D",39005,"D",38569,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594425,27,0,"5","01","D","100","D",0.0784,"D",126791,"D",15,"D",1200,"D",,"A",,"A",,"A",,"A",0,"D",402,"D",404,"D",407,"D",798,"D",796,"D",793,"D",,"A","05","D","2012","D","1","D",,"A",122168,"D",121766,"D",121361,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594435,31,0,"5","01","D","100","D",0.0784,"D",96995,"D",15,"D",1282,"D","3","D",,"A",,"A",,"A",364,"D",760,"D",765,"D",770,"D",158,"D",153,"D",148,"D",,"A","10","D","2000","D","1","D",,"A",24180,"D",23420,"D",22655,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594515,21,0,"5","01","D","100","D",0.04,"D",130000,"D",30,"D",1250,"D",,"A","4","D",,"A",,"A",629,"D",315,"D",316,"D",317,"D",306,"D",305,"D",304,"D",,"A","05","D","2000","D","1","D",,"A",91684,"D",91368,"D",91052,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594565,27,0,"5","01","D","100","D",0.0615,"D",65000,"D",30,"D",624,"D","3","D","4","D",,"A",,"A",228,"D",99,"D",99,"D",100,"D",297,"D",297,"D",296,"D",,"A","01","D","2006","D","1","D",,"A",58031,"D",57932,"D",57833,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594575,19,0,"5","01","D","100","D",0.0784,"D",14000,"D",15,"D",260,"D",,"A","4","D",,"A",,"A",127,"D",105,"D",106,"D",107,"D",28,"D",27,"D",26,"D",,"A","06","D","2001","D","1","D",,"A",4225,"D",4120,"D",4014,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594595,23,0,"5","01","D","100","D",0.056,"D",124000,"D",30,"D",1423,"D","3","D","4","D",,"A",,"A",711,"D",232,"D",233,"D",234,"D",480,"D",479,"D",478,"D",,"A","06","D","2003","D","1","D",,"A",102849,"D",102617,"D",102384,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594615,19,0,"5","01","D","100","D",0.05,"D",160000,"D",30,"D",1500,"D","3","D","4","D",,"A",,"A",641,"D",400,"D",401,"D",403,"D",459,"D",458,"D",456,"D",,"A","09","D","1998","D","1","D",,"A",110201,"D",109801,"D",109399,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594715,17,0,"5","01","D","100","D",0.0784,"D",196778,"D",30,"D",1422,"D",,"A",,"A",,"A",,"A",0,"D",142,"D",143,"D",144,"D",1280,"D",1279,"D",1278,"D",,"A","11","D","2012","D","1","D",,"A",195946,"D",195804,"D",195662,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594745,19,0,"5","01","D","100","D",0.04,"D",148000,"D",30,"D",901,"D","3","D","4","D",,"A",,"A",194,"D",214,"D",215,"D",216,"D",493,"D",492,"D",491,"D",,"A","04","D","2013","D","1","D",,"A",147786,"D",147572,"D",147357,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594805,40,0,"5","01","D","100","D",0.055,"D",120000,"D",30,"D",1252,"D","3","D","4","D",,"A",,"A",571,"D",276,"D",277,"D",279,"D",405,"D",404,"D",402,"D",,"A","10","D","1999","D","1","D",,"A",88353,"D",88077,"D",87800,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594815,18,0,"5","01","D","100","D",0.0784,"D",124543,"D",30,"D",1111,"D","3","D","4","D",,"A",,"A",211,"D",89,"D",89,"D",90,"D",811,"D",811,"D",810,"D",,"A","01","D","2013","D","1","D",,"A",124194,"D",124106,"D",124017,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2594865,25,0,"5","01","D","100","D",0.0784,"D",219196,"D",30,"D",2048,"D","3","D","4","D",,"A",,"A",464,"D",160,"D",161,"D",162,"D",1424,"D",1423,"D",1422,"D",,"A","09","D","2012","D","1","D",,"A",217952,"D",217792,"D",217631,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595005,16,0,"5","01","D","100","D",0.0784,"D",70000,"D",30,"D",1322,"D","3","D","4","D",,"A",,"A",816,"D",49,"D",49,"D",50,"D",457,"D",457,"D",456,"D",,"A","04","D","2013","D","1","D",,"A",69951,"D",69902,"D",69853,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595055,21,0,"5","01","D","100","D",0.071,"F",159999,"F",30,"F",1332,"F","3","F",,"A",,"A",,"A",257,"F",194,"F",195,"F",196,"F",881,"F",880,"F",879,"F",,"A","08","F","2007","F","1","F",,"A",148909,"F",148715,"F",148520,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595175,13,0,"5","01","D","100","D",0.08,"D",49900,"D",30,"D",578,"D","3","D",,"A",,"A",,"A",212,"D",202,"D",203,"D",204,"D",164,"D",163,"D",162,"D",,"A","10","D","1990","D","1","D",,"A",24631,"D",24430,"D",24227,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595235,97,0,"5","01","D","100","D",0.0784,"F",179896,"F",30,"F",1300,"F","3","F","4","F","5","F",,"A",0,"F",135,"F",136,"F",137,"F",1165,"F",1164,"F",1163,"F",,"A","06","F","2012","F","1","F",,"A",178345,"F",178210,"F",178074,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595325,12,0,"5","01","D","100","D",0.04,"D",289000,"D",30,"D",2100,"D","3","D","4","D","5","D",,"A",720,"D",421,"D",422,"D",424,"D",959,"D",958,"D",956,"D",,"A","02","D","2013","D","1","D",,"A",287746,"D",287325,"D",286903,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595355,46,0,"5","01","D","100","D",0.06,"D",79500,"D",30,"D",789,"D","3","D","4","D",,"A",,"A",312,"D",392,"D",394,"D",396,"D",85,"D",83,"D",81,"D",,"A","09","D","1986","D","1","D",,"A",16960,"D",16568,"D",16174,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595435,27,0,"5","01","D","100","D",0.0784,"D",258219,"D",30,"D",2575,"D","3","D","4","D","5","D",,"A",709,"D",180,"D",181,"D",182,"D",1686,"D",1685,"D",1684,"D",,"A","04","D","2013","D","1","D",,"A",258040,"D",257860,"D",257679,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595505,25,0,"5","01","D","100","D",0.0538,"D",222000,"D",30,"D",1570,"D","3","D","4","D","5","D",,"A",326,"D",288,"D",290,"D",291,"D",956,"D",954,"D",953,"D",,"A","08","D","2010","D","1","D",,"A",213176,"D",212888,"D",212598,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595515,31,0,"5","01","D","100","D",0.065,"D",68000,"D",30,"D",750,"D","3","D","4","D",,"A",,"A",320,"D",134,"D",135,"D",136,"D",296,"D",295,"D",294,"D",,"A","05","D","2001","D","1","D",,"A",54602,"D",54467,"D",54332,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595545,12,0,"5","01","D","100","D",0.0888,"F",32567,"F",15,"F",328,"F",,"A",,"A",,"A",,"A",0,"F",147,"F",148,"F",149,"F",181,"F",180,"F",179,"F",,"A","07","F","2007","F","1","F",,"A",24480,"F",24333,"F",24185,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595605,17,0,"5","01","D","100","D",0.045,"D",400000,"D",30,"D",2027,"D","3","D","4","D",,"A",,"A",.,"A",527,"D",531,"D",533,"D",1498,"D",1496,"D",1494,"D",,"A","04","D","2013","D","1","D",,"A",398945,"D",398414,"D",397881,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595645,15,0,"5","01","D","100","D",0.0973,"D",87445,"D",30,"D",750,"D",,"A",,"A",,"A",,"A",0,"D",377,"D",381,"D",384,"D",373,"D",369,"D",366,"D",,"A","06","D","1990","D","1","D",,"A",45941,"D",45563,"D",45183,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595665,5,0,"5","01","D","100","D",0.0784,"F",156500,"F",30,"F",1537,"F","3","F","4","F",,"A",,"A",406,"F",498,"F",501,"F",505,"F",633,"F",630,"F",626,"F",,"A","10","F","1993","F","1","F",,"A",96866,"F",96368,"F",95867,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595755,24,0,"5","01","D","100","D",0.042,"D",100000,"D",15,"D",752,"D",,"B",,"B",,"B",,"B",2,"D",441,"D",443,"D",444,"D",309,"D",307,"D",306,"D",,"A","01","D","2011","D","1","D",,"A",88254,"D",87813,"D",87371,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595835,22,0,"5","01","D","100","D",0.0784,"D",166057,"D",30,"D",1460,"D","3","D","4","D",,"A",,"A",260,"D",292,"D",294,"D",296,"D",908,"D",906,"D",904,"D",,"A","06","D","2001","D","1","D",,"A",138970,"D",138677,"D",138383,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595935,14,0,"5","01","D","100","D",0.0784,"D",18426,"D",10,"D",268,"D","3","D","4","D",,"A",,"A",46,"D",109,"D",110,"D",111,"D",113,"D",112,"D",111,"D",,"A","06","D","2012","D","1","D",,"A",17271,"D",17162,"D",17052,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595955,35,0,"5","01","D","100","D",0.05,"D",203000,"D",30,"D",1483,"D","3","D","4","D",,"A",,"A",393,"D",439,"D",441,"D",443,"D",651,"D",649,"D",647,"D",,"A","08","D","2001","D","1","D",,"A",156279,"D",155840,"D",155399,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595965,22,0,"5","01","D","100","D",0.04,"F",324665,"F",30,"F",2500,"F","3","F","4","F",,"A",,"A",950,"F",877,"F",880,"F",883,"F",538,"F",536,"F",534,"F",,"A","07","F","1997","F","1","F",,"A",201781,"F",200904,"F",200024,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595975,35,0,"5","01","D","100","D",0.0784,"D",37225,"D",30,"D",269,"D",,"A",,"A",,"A",,"A",0,"D",73,"D",74,"D",74,"D",196,"D",195,"D",195,"D",,"A","01","D","2000","D","1","D",,"A",29981,"D",29908,"D",29834,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2595995,39,0,"5","01","D","100","D",0.04,"D",85000,"D",30,"D",954,"D","3","D","4","D",,"A",,"A",548,"D",277,"D",278,"D",279,"D",129,"D",128,"D",127,"D",,"A","12","D","1992","D","1","D",,"A",38637,"D",38359,"D",38081,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2596065,23,0,"5","01","D","100","D",0.06,"D",130354,"D",15,"D",1100,"D",,"A",,"A",,"A",,"A",0,"D",675,"D",678,"D",681,"D",425,"D",422,"D",419,"D",,"A","07","D","2006","D","1","D",,"A",85058,"D",84383,"D",83705,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2596085,18,0,"5","01","D","100","D",0.0784,"D",267906,"D",30,"D",2400,"D","3","D","4","D",,"A",,"A",464,"D",206,"D",207,"D",209,"D",1730,"D",1729,"D",1727,"D",,"A","01","D","2012","D","1","D",,"A",264785,"D",264579,"D",264372,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2596155,15,0,"5","01","D","100","D",0.0784,"F",15321,"F",15,"F",145,"F",,"C",,"C",,"C",,"C",0,"F",88,"F",88,"F",89,"F",57,"F",57,"F",56,"F",,"A","11","F","2004","F","1","F",,"A",8753,"F",8665,"F",8576,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20133",2596185,21,0,"5","01","D","100","D",0.055,"D",205000,"D",15,"D",1700,"D",,"B",,"B",,"B",,"B",25,"D",1631,"T",1642,"T",1641,"T",30,"D",23,"D",15,"D",,"A","09","D","1998","D","1","D",,"A",6630,"D",4985,"D",3333,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2596205,25,0,"5","01","D","100","D",0.0784,"F",59000,"F",30,"F",573,"F","3","F","4","F","5","F",,"A",147,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","08","F","1996","F","2","F",,"A",41936,"F",41783,"F",41630,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2596235,50,0,"5","01","D","100","D",0.0525,"D",112000,"D",30,"D",994,"D","3","D",,"A",,"A",,"A",376,"D",456,"D",458,"D",460,"D",162,"D",160,"D",158,"D",,"A","02","D","1989","D","1","D",,"A",37040,"D",36585,"D",36127,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2596245,9,0,"5","01","D","100","D",0.075,"D",143,"D",30,"D",1,"D",,"C",,"C",,"C",,"C",0,"D",0,"D",0,"D",0,"D",1,"D",1,"D",1,"D",,"A","07","D","2002","D","1","D",,"A",122,"D",122,"D",121,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20133",2596295,38,0,"5","01","D","100","D",0.045,"F",239000,"F",30,"F",1483,"F","3","F","4","F",,"A",,"A",272,"F",534,"F",536,"F",538,"F",677,"F",675,"F",673,"F",,"A","09","F","2001","F","1","F",,"A",180655,"F",180122,"F",179586,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2596335,28,0,"5","01","D","100","D",0.051,"D",84907,"D",30,"D",461,"D",,"A",,"A",,"A",,"A",0,"D",202,"D",203,"D",204,"D",259,"D",258,"D",257,"D",,"A","07","D","1999","D","1","D",,"A",60829,"D",60626,"D",60423,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2596405,16,0,"5","01","D","100","D",0.04,"D",18000,"D",30,"D",835,"D",,"A","4","D",,"A",,"A",749,"D",67,"D",67,"D",68,"D",19,"D",19,"D",18,"D",,"A","08","D","1989","D","1","D",,"A",5663,"D",5596,"D",5529,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2596455,27,0,"5","01","D","100","D",0.05,"D",149500,"D",30,"D",2084,"D","3","D","4","D","5","D",,"A",1281,"D",337,"D",339,"D",340,"D",466,"D",464,"D",463,"D",,"A","10","D","2000","D","1","D",,"A",111743,"D",111406,"D",111067,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2596535,19,0,"5","01","D","100","D",0.0425,"D",170000,"D",20,"D",1176,"D",,"B",,"B",,"B",,"B",123,"D",699,"D",701,"D",704,"D",354,"D",352,"D",349,"D",,"A","01","D","2003","D","1","D",,"A",99948,"D",99249,"D",98548,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A"
"20133",2596615,48,0,"5","01","D","100","D",0.0784,"D",126157,"D",15,"D",1332,"D","3","D","4","D",,"A",,"A",138,"D",375,"D",377,"D",380,"D",819,"D",817,"D",814,"D",,"A","03","D","2013","D","1","D",,"A",125415,"D",125040,"D",124663,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2596745,21,0,"5","01","D","100","D",0.09,"D",65000,"D",30,"D",800,"D","3","D","4","D",,"A",,"A",277,"D",431,"D",434,"D",437,"D",92,"D",89,"D",86,"D",,"A","07","D","1985","D","1","D",,"A",12320,"D",11889,"D",11455,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2596795,39,0,"5","01","D","100","D",0.045,"D",387000,"D",30,"D",2583,"D","3","D",,"A",,"A",,"A",622,"D",.,"A",519,"D",521,"D",.,"A",1442,"D",1440,"D",,"A","01","D","2013","D","1","D","062013","D",.,"A",384432,"D",383913,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2596795,70,0,"5","01","D","100","D",0.045,"D",387000,"D",30,"D",2487,"D","3","D","4","D",,"A",,"A",526,"D",517,"D",.,"A",.,"A",1444,"D",.,"A",.,"A","062013","D","01","D","2013","D","1","D",,"A",384950,"D",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2596855,23,0,"5","01","D","100","D",0.0784,"D",110705,"D",30,"D",920,"D","3","D","4","D",,"A",,"A",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","07","D","2013","D","2","D","072013","D",110857,"D",110781,"D",110705,"D","01","D","1","D",,"A",,"A",1450,"D",1450,"D",1450,"D","1","D","2","D"
"20133",2596855,24,0,"5","02","D","300","D",0.06,"D",6000,"D",15,"D",80,"D",,"B",,"B",,"B",,"B",29,"D",28,"D",28,"D",29,"D",23,"D",23,"D",22,"D",,"A","05","D","2008","D","1","D",,"A",4535,"D",4507,"D",4478,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2596855,48,0,"5","01","D","100","D",0.05,"D",148000,"D",30,"D",1450,"D","3","D","4","D",,"A",,"A",656,"D",214,"D",215,"D",.,"A",580,"D",579,"D",.,"A","072013","D","08","D","2009","D","1","D",,"A",139243,"D",139029,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2596865,15,0,"5","01","D","100","D",0.045,"D",80000,"D",30,"D",1000,"D","3","D","4","D","5","D",,"A",595,"D",177,"D",177,"D",178,"D",228,"D",228,"D",227,"D",,"A","10","D","2001","D","1","D",,"A",60890,"D",60714,"D",60536,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2596895,20,0,"5","01","D","100","D",0.065,"D",130000,"D",30,"D",1235,"D",,"B",,"B",,"B",,"B",413,"D",231,"D",233,"D",234,"D",591,"D",589,"D",588,"D",,"A","12","D","2002","D","1","D",,"A",109018,"D",108786,"D",108553,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2596995,24,0,"5","01","D","100","D",0.0675,"D",121000,"D",30,"D",1500,"D",,"B",,"B",,"B",,"B",715,"D",711,"D",715,"D",719,"D",74,"D",70,"D",66,"D",,"A","11","D","1984","D","1","D",,"A",13196,"D",12486,"D",11771,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2597065,14,0,"5","01","D","100","D",0.0525,"D",144000,"D",30,"D",1050,"D","3","D",,"A","5","D",,"A",255,"D",196,"D",197,"D",198,"D",599,"D",598,"D",597,"D",,"A","01","D","2010","D","1","D",,"A",136804,"D",136608,"D",136411,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2597085,38,0,"5","01","D","100","D",0.0784,"D",308000,"D",30,"D",2500,"D","3","D",,"A",,"A",,"A",274,"D",230,"D",231,"D",233,"D",1996,"D",1995,"D",1993,"D",,"A","06","D","2012","D","1","D",,"A",305571,"D",305341,"D",305110,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2597095,56,0,"5","01","D","100","D",0.0463,"D",194387,"D",30,"D",1147,"D","3","D","4","D","5","D",,"A",147,"D",379,"D",380,"D",382,"D",621,"D",620,"D",618,"D",,"A","05","D","2004","D","1","D",,"A",160972,"D",160593,"D",160212,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2597105,20,0,"5","01","D","100","D",0.0525,"D",87000,"D",30,"D",653,"D","3","D","4","D","5","D",,"A",173,"D",120,"D",121,"D",121,"D",360,"D",359,"D",359,"D",,"A","09","D","2009","D","1","D",,"A",82190,"D",82069,"D",81948,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2597115,19,0,"5","01","D","100","D",0.05,"D",87254,"D",15,"D",752,"D",,"A","4","D","5","D",,"A",62,"D",453,"D",455,"D",457,"D",237,"D",235,"D",233,"D",,"A","10","D","2006","D","1","D",,"A",56788,"D",56335,"D",55880,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2597145,20,0,"5","01","D","100","D",0.0625,"D",96000,"D",30,"D",896,"D",,"B",,"B",,"B",,"B",305,"D",137,"D",138,"D",139,"D",454,"D",453,"D",452,"D",,"A","10","D","2006","D","1","D",,"A",87135,"D",86997,"D",86860,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2597175,24,0,"5","01","D","100","D",0.0784,"D",167470,"D",15,"D",1875,"D","3","D","4","D",,"A",,"A",290,"D",491,"D",494,"D",497,"D",1094,"D",1091,"D",1088,"D",,"A","05","D","2013","D","1","D","052013","D",167470,"D",166979,"D",166485,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2597205,17,0,"5","01","D","100","D",0.0784,"D",81922,"D",30,"D",824,"D","3","D",,"A",,"A",,"A",232,"D",61,"D",61,"D",61,"D",531,"D",531,"D",531,"D",,"A","07","D","2012","D","1","D",,"A",81337,"D",81277,"D",81216,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
