"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","MKMDEL","MKMDEL_","LSDENDYR","LSDE_DYR","PMTYEAR","PMTYEAR_"
"20132",2615723,21,0,"5","01","D","105","D","2010","D",.,"A",36,"D","05","D",331,"D","3","D",.,"A",1000,"D",.,"A",.,"A","03","D",331,"D",331,"D",331,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAC","D",,"A","2010","D"
"20132",2615723,22,0,"1","02","D","105","D","2013","D",.,"A",36,"D","04","D",329,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","HONAI","D",,"A","2013","D"
"20132",2615883,22,0,"5","01","D","105","D","2005","D",.,"A",36,"D","10","D",340,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",340,"D",340,"D",340,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","CHEAP","D",,"A","2010","D"
"20132",2615903,10,0,"5","01","D","105","D","2012","D",.,"A",24,"D","08","D",600,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",600,"D",600,"D",600,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAU","D",,"A","2012","D"
"20132",2615943,23,0,"5","01","D","105","D","2007","D",0.9,"D",36,"D","08","F",249,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",249,"D",249,"D",249,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBA","D",,"A","2010","D"
"20132",2616333,16,0,"5","01","D","105","D","2011","D",.,"A",36,"D","03","D",762,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",762,"D",762,"D",762,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAI","D",,"A","2011","D"
"20132",2616703,17,0,"5","01","D","105","D","2012","D",.,"A",24,"D","02","D",344,"D","3","D",.,"A",.,"A",500,"D",.,"A","02","D",344,"D",344,"D",.,"A",.,"A",.,"A",.,"A",500,"D",.,"A","CHEBP","D",,"A","2012","D"
"20132",2616703,18,0,"1","02","D","105","D","2013","D",.,"A",12,"D","03","D",329,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",329,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BUIAS","D",,"A","2013","D"
"20132",2617103,33,0,"5","01","D","105","D","2010","D",.,"A",48,"D","04","D",1250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",1250,"D",1250,"D",1250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LEXAC","D",,"A","2010","D"
"20132",2617283,12,0,"5","01","D","105","D","2010","D",.,"A",48,"D","05","D",400,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LANAC","D",,"A","2010","D"
"20132",2617283,13,0,"5","02","D","105","D","2010","D",.,"A",48,"D","02","D",700,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",700,"D",700,"D",700,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","BMWAA","D",,"A","2010","D"
"20132",2617283,14,0,"5","03","D","105","D","2010","D",.,"A",48,"D","09","D",430,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",430,"D",430,"D",430,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","AUDAY","D",,"A","2010","D"
"20132",2618053,3,0,"5","01","D","105","D","2010","D",.,"A",36,"D","03","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"F",250,"F",250,"F",.,"A",.,"A",.,"A",.,"A",.,"A","VOVAQ","D",,"A","2010","D"
"20132",2619213,15,0,"5","01","D","105","D","2013","D",.,"A",12,"D","12","D",231,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAA","D",,"A","2013","D"
"20132",2619383,13,0,"5","01","D","105","D","2010","D",.,"A",36,"D","09","D",156,"D","3","D",.,"A",.,"A",2500,"D",.,"A",,"A",156,"D",156,"D",156,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","MAZAA","D",,"A","2012","D"
"20132",2619733,26,0,"5","01","D","105","D","2012","D",.,"A",36,"D","06","D",260,"D","3","D",.,"A",1000,"D",1000,"D",.,"A",,"A",260,"D",260,"D",260,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","HYUAA","D",,"A","2011","D"
"20132",2619933,17,0,"5","01","D","105","D","2010","D",.,"A",36,"D","07","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A","02","D",907,"F",907,"F",907,"F",.,"A",.,"A",.,"A",.,"A",.,"A","HONAG","D",,"A","2011","F"
"20132",2620093,20,0,"5","01","D","105","D","2012","D",.,"A",36,"D","02","D",225,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",225,"D",225,"D",225,"D",80,"D",80,"D",80,"D",.,"A",.,"A","HONAA","D",,"A","2012","D"
"20132",2620833,12,0,"5","01","D","105","D","2010","D",.,"A",48,"D","08","D",412,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",412,"D",412,"D",412,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBP","D",,"A","2010","D"
"20132",2620965,6,0,"1","01","D","105","D","2010","D",.,"A",36,"D","01","D",100,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","TOYAF","D",,"A","2011","D"
"20132",2622773,20,0,"5","01","D","105","D","2010","D",.,"A",48,"D","06","D",440,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",440,"D",440,"D",440,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A","2011","D"
"20132",2624413,9,0,"5","01","D","105","D","2008","D",.,"A",72,"D","05","D",657,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",657,"D",657,"D",657,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","CHEAZ","D",,"A","2008","D"
"20132",2624443,18,0,"5","01","D","105","D","2010","D",.,"A",36,"D","08","D",415,"D","3","D",.,"A",4500,"D",.,"A",.,"A",,"A",415,"D",415,"D",415,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAK","D",,"A","2010","D"
"20132",2624693,4,0,"1","01","D","105","D","1999","D",.,"A",24,"D","03","D",204,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",204,"D",204,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MITAJ","D",,"A","2013","D"
"20132",2624783,24,0,"5","01","D","105","D","2010","D",.,"A",48,"D","08","D",525,"D","3","D",2300,"D",.,"A",.,"A",.,"A",,"A",285,"F",285,"F",285,"F",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAA","D",,"A","2010","D"
"20132",2625033,28,0,"5","01","D","105","D","2011","D",.,"A",39,"D","05","D",279,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",279,"D",279,"D",279,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAD","D",,"A","2011","D"
"20132",2625653,21,0,"5","01","D","105","D","2012","D",.,"A",36,"D","08","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",200,"D",200,"D",200,"D",.,"A",.,"A","HONAB","D",,"A","2012","D"
"20132",2625943,16,0,"5","01","D","105","D","2012","D",.,"A",39,"D","06","D",450,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",450,"D",450,"D",450,"D",.,"A",.,"A",.,"A",.,"A",.,"A","AUDAG","D",,"A","2012","D"
"20132",2626423,20,0,"5","01","D","105","D","2010","D",.,"A",36,"D","04","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A","2010","D"
"20132",2626423,21,0,"5","02","D","105","D","2011","D",.,"A",36,"D","06","D",299,"D","3","D",.,"A",.,"A",.,"A",.,"A","03","D",299,"D",299,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","HONAC","D",,"A","2011","D"
"20132",2626423,22,0,"1","03","D","105","D","2013","D",.,"A",24,"D","03","D",260,"D","3","D",.,"A",6000,"F",.,"A",.,"A",,"A",.,"A",260,"D",260,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A","2013","D"
"20132",2626783,11,0,"5","01","D","105","D","2011","D",.,"A",36,"D","03","D",264,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",264,"D",264,"D",264,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBJ","D",,"A","2011","D"
"20132",2626953,33,0,"5","02","D","105","D","2010","D",.,"A",42,"D","07","D",340,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",340,"D",340,"D",340,"D",.,"A",.,"A",.,"A",.,"A",.,"A","SUBAF","D",,"A","2010","D"
"20132",2626953,34,0,"5","03","D","105","D","2013","D",.,"A",36,"D","11","D",420,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",420,"D",420,"D",420,"D",55,"D",55,"D",55,"D",.,"A",.,"A","TOYBA","D",,"A","2012","D"
"20132",2627223,22,0,"5","01","D","105","D","2012","D",.,"A",60,"D","02","D",440,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",440,"D",440,"D",440,"D",.,"A",.,"A",.,"A",.,"A",.,"A","DODAX","D",,"A","2013","D"
"20132",2627253,13,0,"1","01","D","105","D","2011","D",.,"A",36,"D","07","D",419,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",419,"D",419,"D",419,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","TOYAC","D",,"A","2010","D"
"20132",2627293,20,0,"5","01","D","105","D","1992","D",.,"A",.,"C","08","F",.,"C","8","D",.,"A",.,"A",.,"A",.,"A",,"A",262,"F",262,"F",262,"F",.,"A",.,"A",.,"A",.,"A",.,"A","FORAS","D",,"A","2012","F"
"20132",2627293,21,0,"5","02","D","105","D","2006","D",.,"A",60,"D","07","D",180,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",180,"D",180,"D",180,"D",.,"A",.,"A",.,"A",.,"A",.,"A","DODAJ","D",,"A","2012","D"
"20132",2627293,22,0,"5","03","D","105","D","2004","D",.,"A",.,"C","10","F",.,"B","8","D",.,"A",.,"A",.,"A",.,"A",,"A",340,"F",340,"F",340,"F",.,"A",.,"A",.,"A",.,"A",.,"A","HYUAE","D",,"A","2011","F"
"20132",2627293,23,0,"5","04","D","105","D","2004","D",.,"A",.,"C","02","F",.,"B","8","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"F",350,"F",350,"F",100,"F",100,"F",100,"F",.,"A",.,"A","PONAG","D",,"A","2012","F"
"20132",2627653,10,0,"5","02","D","105","D","2013","D",.,"A",39,"D","11","D",550,"D","3","D",.,"A",.,"A",2800,"D",.,"A",,"A",550,"D",550,"D",550,"D",.,"A",.,"A",.,"A",2800,"D",.,"A","BMWAA","D",,"A","2012","D"
"20132",2628753,14,0,"5","01","D","105","D","2012","D",.,"A",24,"D","04","D",280,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",280,"D",280,"D",280,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBC","D",,"A","2012","D"
"20132",2629913,26,0,"1","01","D","105","D","2013","D",.,"A",35,"D","05","D",268,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A","2013","D"
"20132",2629913,27,0,"1","02","D","105","D","2008","D",.,"A",60,"D","05","D",260,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","HONAC","D",,"A","2013","D"
"20132",2630453,9,0,"5","01","D","105","D","2011","D",.,"A",60,"D","10","D",387,"D","3","D",.,"A",.,"A",.,"C",.,"A",,"A",387,"D",387,"D",387,"D",.,"A",.,"A",.,"A",.,"B",.,"A","TOYAC","D",,"A","2011","D"
"20132",2630663,5,0,"5","01","D","105","D","2002","D",.,"A",36,"D","01","D",400,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","CHEBE","D",,"A","2009","D"
"20132",2630793,4,0,"5","01","D","105","D","2013","D",.,"A",36,"D","09","D",500,"D","3","D",.,"A",.,"A",2950,"D",.,"A",,"A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",2950,"D",.,"A","BMWAA","D",,"A","2012","D"
"20132",2630793,5,0,"5","02","D","105","D","2012","D",.,"A",36,"D","09","D",500,"D","3","D",.,"A",.,"A",2950,"D",.,"A","04","D",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",2950,"D",.,"A","BMWAA","D",,"A","2012","D"
"20132",2631813,15,0,"5","01","D","105","D","2012","D",.,"A",36,"D","10","D",317,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",317,"D",317,"D",317,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A","2011","D"
"20132",2632573,16,0,"5","01","D","105","D","2011","D",.,"A",39,"D","06","D",467,"D","3","D",.,"A",2000,"D",.,"A",.,"A",,"A",467,"D",467,"D",467,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BUIAN","D",,"A","2011","D"
"20132",2632573,17,0,"5","02","D","105","D","2012","D",.,"A",36,"D","10","D",362,"D","3","D",.,"A",.,"A",1900,"D",.,"A",,"A",362,"D",362,"D",362,"D",.,"A",.,"A",.,"A",1900,"D",.,"A","HONAA","D",,"A","2012","D"
"20132",2633963,9,0,"1","01","D","105","D","2008","D",.,"A",72,"D","02","D",317,"D","3","D",.,"A",.,"A",3500,"D",.,"A",,"A",317,"D",317,"D",317,"D",.,"A",.,"A",.,"A",3500,"D",.,"A","CHEAP","D",,"A","2012","D"
"20132",2634063,32,0,"5","01","D","105","D","2011","D",.,"A",36,"D","06","D",60,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAJ","D",,"A","2010","D"
"20132",2634423,14,0,"5","01","D","105","D","2011","D",.,"A",36,"D","03","F",211,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",211,"D",211,"D",211,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAW","D",,"A","2011","F"
"20132",2635133,15,0,"5","01","D","105","D","2000","D",.,"A",12,"D","02","D",6500,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",6500,"D",6500,"D",6500,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BUIAD","D",,"A","2009","D"
"20132",2635843,11,0,"5","01","D","105","D","2010","D",.,"A",12,"D","01","D",589,"D","3","D",.,"A",.,"A",1000,"D",.,"A","03","D",589,"D",.,"A",.,"A",.,"A",.,"A",.,"A",1000,"D",.,"A","CHEAW","D",,"A","2013","D"
"20132",2636543,29,0,"1","01","D","105","D","2013","D",.,"A",36,"D","04","D",360,"D","3","D",.,"A",10000,"D",3500,"D",.,"A",,"A",.,"A",360,"D",360,"D",.,"A",.,"A",.,"A",3500,"D",.,"A","JEEAD","D",,"A","2013","D"
"20132",2638113,13,0,"5","01","D","105","D","2013","D",.,"A",39,"D","02","D",315,"D","3","D",.,"A",2000,"D",1000,"D",.,"A",,"A",315,"D",315,"D",315,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","FORBJ","D",,"A","2013","D"
"20132",2638203,12,0,"5","01","D","105","D","2012","D",.,"A",36,"D","06","D",599,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",599,"D",599,"D",599,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LEXAH","D",,"A","2012","D"
"20132",2638473,9,0,"5","01","D","105","D","2004","D",.,"A",48,"D","01","F",325,"D","3","D",.,"A",.,"A",2500,"D",.,"A",,"A",325,"D",325,"D",325,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","PONAG","D",,"A","2010","D"
"20132",2639733,5,0,"5","01","D","105","D","1995","D",.,"A",12,"D","02","D",150,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A","PONAF","D",,"A","2012","D"
"20132",2639893,18,0,"5","01","D","105","D","2012","D",.,"A",36,"D","03","D",550,"D","3","D",.,"A",.,"A",6000,"D",.,"A",,"A",550,"D",550,"D",550,"D",.,"A",.,"A",.,"A",6000,"D",.,"A","BMWAA","D",,"A","2012","D"
"20132",2640823,12,0,"5","01","D","105","D","2012","D",.,"A",36,"D","08","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",6500,"F",6500,"F",6500,"F",.,"A",.,"A",.,"A",.,"A",.,"A","MRBXX","D",,"A","2012","D"
"20132",2641033,16,0,"5","02","D","105","D","2013","D",.,"A",36,"D","01","D",657,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",657,"D",657,"D",657,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAI","D",,"A","2013","D"
"20132",2641193,38,0,"5","01","D","105","D","2010","D",0.5,"D",38,"D","12","D",700,"D","3","D",.,"A",.,"A",3500,"D",.,"A",,"A",700,"D",700,"D",700,"D",.,"A",.,"A",.,"A",3500,"D",.,"A","MRBAJ","D",,"A","2011","D"
"20132",2641263,21,0,"5","01","D","105","D","2012","D",.,"A",12,"D","04","D",188,"D","3","D",.,"A",.,"A",.,"A",.,"A","04","D",188,"D",188,"D",.,"A",20,"D",20,"D",.,"A",.,"A",.,"A","NISAN","D",,"A","2012","D"
"20132",2643093,20,0,"5","01","D","105","D","2011","D",.,"A",36,"D","12","D",360,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAU","D",,"A","2011","D"
"20132",2644983,11,0,"5","01","D","105","D","2011","D",.,"A",36,"D","01","D",400,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAG","D",,"A","2011","D"
"20132",2645533,19,0,"1","01","D","105","D","2013","D",.,"A",.,"C","04","D",420,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",.,"A",420,"D",420,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","ACUXX","D",,"A","2013","D"
"20132",2646493,14,0,"5","02","D","105","D","2013","D",.,"A",39,"D","03","D",240,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",240,"D",240,"D",240,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAW","D",,"A","2013","D"
"20132",2647592,18,0,"5","01","D","105","D","2012","D",.,"A",39,"D","07","D",292,"D","3","D",.,"A",.,"A",2500,"D",.,"A",,"A",292,"D",292,"D",292,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","JEEAI","D",,"A","2012","D"
"20132",2647772,13,0,"1","01","D","105","D","2013","D",.,"A",39,"D","06","D",224,"D","3","D",.,"A",6500,"D",.,"A",.,"A",,"A",224,"D",224,"D",224,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAW","D",,"A","2012","D"
"20132",2648012,8,0,"5","01","D","105","D","2010","D",.,"A",36,"D","06","F",173,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",173,"D",173,"D",173,"D",.,"A",.,"A",.,"A",.,"A",.,"A","KIAAD","D",,"A","2012","D"
"20132",2648582,15,0,"5","01","D","105","D","2013","D",.,"A",24,"D","09","D",.,"C","3","D",.,"A",.,"C",.,"C",.,"A",,"A",210,"F",210,"F",210,"F",.,"A",.,"A",.,"A",.,"B",.,"A","NISAD","D",,"A","2012","D"
"20132",2648582,16,0,"5","02","D","105","D","2010","D",.,"A",39,"D","11","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",440,"F",440,"F",440,"F",.,"A",.,"A",.,"A",.,"A",.,"A","NISAF","D",,"A","2010","D"
"20132",2648592,15,0,"5","01","D","105","D","2013","D",.,"A",48,"D","11","D",399,"D","3","D",.,"A",.,"A",2500,"D",.,"A",,"A",399,"D",399,"D",399,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","FORBC","D",,"A","2012","D"
"20132",2648782,19,0,"5","01","D","105","D","2011","D",.,"A",36,"D","11","D",577,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",577,"D",577,"D",577,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAC","D",,"A","2010","D"
"20132",2648962,11,0,"5","01","D","105","D","2011","D",.,"A",36,"D","09","D",450,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",450,"D",450,"D",450,"D",50,"D",50,"D",50,"D",2000,"D",.,"A","TOYAO","D",,"A","2010","D"
"20132",2649062,5,0,"5","01","D","105","D","2012","D",.,"A",36,"D","07","D",699,"D","3","D",.,"A",.,"A",7500,"D",.,"A",,"A",699,"D",699,"D",699,"D",.,"A",.,"A",.,"A",7500,"D",.,"A","BMWAA","D",,"A","2012","D"
"20132",2649962,16,0,"5","01","D","105","D","2013","D",.,"A",48,"D","01","D",339,"D","3","D",.,"A",4000,"D",24000,"D",.,"A",,"A",339,"D",339,"D",339,"D",.,"A",.,"A",.,"A",24000,"D",.,"A","HYUAE","D",,"A","2013","D"
"20132",2650412,17,0,"1","01","D","105","D","2010","D",.,"A",60,"D","09","D",330,"D","3","D",.,"A",6000,"D",2000,"D",.,"A",,"A",330,"D",330,"D",330,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","TOYAN","D",,"A","2010","D"
"20132",2650412,18,0,"1","02","D","105","D","2011","D",.,"A",60,"D","12","D",330,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",330,"D",330,"D",330,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","TOYAF","D",,"A","2011","D"
"20132",2650442,17,0,"5","01","D","105","D","2012","D",.,"A",39,"D","09","D",316,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",316,"D",316,"D",316,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","BUIAN","D",,"A","2012","D"
"20132",2650492,15,0,"5","01","D","105","D","2011","D",.,"A",36,"D","10","D",433,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",433,"D",433,"D",433,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","TOYAC","D",,"A","2011","D"
"20132",2650802,22,0,"5","01","D","105","D","2012","D",0.2,"D",36,"D","08","D",554,"D","3","D",.,"A",1000,"D",2000,"D",.,"A",,"A",554,"D",554,"D",554,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","KIAAG","D",,"A","2012","D"
"20132",2651005,9,0,"5","01","D","105","D","2010","D",.,"A",36,"D","01","D",301,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",301,"D",301,"D",301,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAF","D",,"A","2010","D"
"20132",2651482,18,0,"5","01","D","105","D","2011","D",.,"A",36,"D","12","D",260,"D","3","D",.,"A",.,"A",.,"A",.,"A","01","D",260,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAS","D",,"A","2010","D"
"20132",2651482,19,0,"5","02","D","105","D","2010","D",.,"A",36,"D","12","D",300,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","DODAC","D",,"A","2010","D"
"20132",2651482,20,0,"1","03","D","105","D","2013","D",.,"A",39,"D","01","D",236,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",236,"D",236,"D",236,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBP","D",,"A","2013","D"
"20132",2651582,14,0,"1","01","D","105","D","2013","D",.,"A",0,"D","01","D",217,"D","3","D",.,"A",.,"A",.,"A",.,"A","01","D",217,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAB","D","2013","D","2007","D"
"20132",2651592,20,0,"5","01","D","105","D","2011","D",.,"A",36,"D","02","D",200,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A","2011","D"
"20132",2651592,21,0,"5","02","D","105","D","2012","D",.,"A",3,"D","07","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUAE","D",,"A","2012","D"
"20132",2652162,7,0,"1","01","D","105","D","2004","D",.,"A",.,"B","04","D",325,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",500,"D",.,"A","KIAAG","D",,"A","2013","D"
"20132",2652202,11,0,"1","01","D","105","D","2013","D",.,"A",36,"D","05","D",477,"D","3","D",.,"A",.,"A",3507,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3507,"D",.,"A","XXXXX","D",,"A","2013","D"
"20132",2652312,5,0,"5","01","D","105","D","2007","D",.,"A",.,"C","07","F",.,"C",,"C",.,"A",.,"A",.,"A",.,"A",,"A",350,"F",350,"F",350,"F",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAF","D",,"A","2011","F"
"20132",2653372,16,0,"5","01","D","105","D","2006","D",.,"A",36,"D","11","D",300,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","FORBJ","D",,"A","2012","D"
"20132",2653392,17,0,"1","01","D","105","D","2012","D",.,"A",36,"D","10","D",395,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",395,"D",395,"D",395,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAC","D",,"A","2012","D"
"20132",2653532,13,0,"5","01","D","105","D","2010","D",.,"A",36,"D","06","F",250,"D","3","D",.,"A",.,"C",.,"C",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"B",.,"A","CHEAS","D",,"A","2010","D"
"20132",2654022,16,0,"1","01","D","105","D","2013","D",.,"A",36,"D","01","D",170,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",170,"D",170,"D",170,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAF","D",,"A","2013","D"
"20132",2654912,22,0,"5","01","D","105","D","2013","D",0.5,"D",24,"D","01","D",1500,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",1500,"D",1500,"D",1500,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAY","D",,"A","2013","D"
"20132",2655472,11,0,"5","01","D","105","D","2012","D",.,"A",36,"D","09","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",375,"F",375,"F",375,"F",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAI","D",,"A","2012","D"
