"NEWID","AGE","AGE_","AMTFED","AMTFED_","ANFEDTX","ANFEDTX_","ANGOVRTX","ANGO_RTX","ANPRVPNX","ANPR_PNX","ANRRDEDX","ANRR_EDX","ANSLTX","ANSLTX_","ARM_FORC","ARM__ORC","CU_CODE","EARNER","EARNER_","EARNTYPE","EARN_YPE","EDUCA","EDUCA_","EMPLCONT","EMPL_ONT","FARMINCX","FARM_NCX","FARMLOSS","FARM_OSS","GOVRETX","GOVRETX_","GROSPAYX","GROS_AYX","IN_COLL","IN_COLL_","INC_HRSQ","INC__RSQ","INCMEDCR","INCM_DCR","INCNONWK","INCN_NWK","INCOMEY","INCOMEY_","INCORP","INCORP_","INCWEEKQ","INCW_EKQ","INDRETX","INDRETX_","JSSDEDX","JSSDEDX_","MARITAL","MEDICOV","MEDICOV_","MEMBNO","NFRMLOSS","NFRM_OSS","NONFARMX","NONF_RMX","OCCUCODE","OCCU_ODE","PAYPERD","PAYPERD_","PRIVPENX","PRIV_ENX","PWRKSTAT","PWRK_TAT","RRRDEDX","RRRDEDX_","RRRETIRX","RRRE_IRX","SALARYX","SALARYX_","SCHMLWKQ","SCHM_WKQ","SCHMLWKX","SCHM_WKX","SEX","SLFEMPSS","SLFE_PSS","SLTAXX","SLTAXX_","SOCRRX","SOCRRX_","SS_RRQ","SS_RRQ_","SSIX","SSIX_","SSNORM","SSNORM_","SALARYB","SALARYB_","SALARYBX","SALA_YBX","NONFARMB","NONF_RMB","NONFRMBX","NONF_MBX","FARMINCB","FARM_NCB","FRMINCBX","FRMI_CBX","RRRETIRB","RRRE_IRB","RRRETRBX","RRRE_RBX","SSIB","SSIB_","SSIBX","SSIBX_","HORIGIN","HISPANIC","HISP_NIC","MEMBRACE","RC_WHITE","RC_W_ITE","RC_BLACK","RC_B_ACK","RC_NATAM","RC_N_TAM","RC_ASIAN","RC_A_IAN","RC_PACIL","RC_P_CIL","RC_OTHER","RC_O_HER","RC_DK","RC_DK_","ASIAN","ASIAN_","ANFEDTXM","ANFE_TXM","ANGOVRTM","ANGO_RTM","ANPRVPNM","ANPR_PNM","ANRRDEDM","ANRR_EDM","ANSLTXM","ANSLTXM_","FARMINCM","FARM_NCM","FARMINC1","FARMINC2","FARMINC3","FARMINC4","FARMINC5","FARMINCI","JSSDEDXM","JSSD_DXM","JSSDEDX1","JSSDEDX2","JSSDEDX3","JSSDEDX4","JSSDEDX5","NONFARMM","NONF_RMM","NONFARM1","NONFARM2","NONFARM3","NONFARM4","NONFARM5","NONFARMI","RRRETIRM","RRRE_IRM","RRRETIR1","RRRETIR2","RRRETIR3","RRRETIR4","RRRETIR5","RRRETIRI","SALARYXM","SALA_YXM","SALARYX1","SALARYX2","SALARYX3","SALARYX4","SALARYX5","SALARYXI","SLFEMPSM","SLFE_PSM","SLFEMPS1","SLFEMPS2","SLFEMPS3","SLFEMPS4","SLFEMPS5","SOCRRXM","SOCRRXM_","SOCRRX1","SOCRRX2","SOCRRX3","SOCRRX4","SOCRRX5","SSIXM","SSIXM_","SSIX1","SSIX2","SSIX3","SSIX4","SSIX5","SSIXI"
2625002,18,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","6","1","D","4","D","5","D","2","D",.,"A",,"A",.,"A",.,"C","1","D",30,"D",,"A",,"A","1","D",,"A",20,"D",.,"A",383,"D","5",,"A",4,,"A",.,"A","13","D","1","D",.,"A","1","D",.,"A",.,"A",5000,"D",.,"A",.,"A","1",0,"D",.,"A",0,"D",.,"A",.,"A","2","D",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","1","2","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,100,383,"D",383,383,383,383,383,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,5000,"D",5000,5000,5000,5000,5000,100,0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100
2625002,6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","6",,"A",,"A",,"A",,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A","5",,"A",5,,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","1","2","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.
2625002,2,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","6",,"A",,"A",,"A",,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A","5",,"A",6,,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","1","2","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.
2625012,51,"D",240,"D",5181,"D",.,"A",5095,"D",.,"A",1446,"D","2","D","1","1","D","1","D","7","D","1","D",.,"A",,"A",.,"A",3474,"D","3","D",35,"D",,"A",,"A","4","D",,"A",52,"D",.,"A",5738,"D","1","2","D",1,,"A",.,"A","03","D","2","D",236,"D","1","D",.,"A",.,"A",.,"C",.,"A",.,"A","2",0,"D",67,"D",0,"D",.,"A",.,"A",,"A","09","D",75000,"D",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A",5809,"D",.,"A",5712,"D",.,"A",1622,"D",.,"A",.,.,.,.,.,100,6432.8,"D",6612,5663,6706,6323,6860,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,84088.4,"D",86435,74029,87656,82652,89670,301,0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100
2625012,59,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","2","D",,"A","4","D",,"A",.,"A",,"A",.,"A",.,"A","3","D",.,"A","2","D","4","D",,"A",,"A",0,"D",.,"A",.,"A","1",,"A",2,,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",.,"C",.,"A",.,"A",.,"A","1",.,"A",.,"A",3200,"D",2,"D",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","10","D",1600,"D",,"A",.,"A","2",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,1945.8,"D",2254,1662,2022,1954,1837,301,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,3892,"D",4508,3324,4044,3908,3674,.,"A",.,.,.,.,.,100
2625032,37,"D",256,"D",6677,"D",.,"A",3338,"D",.,"A",2034,"D","2","D","1","1","D","1","D","5","D","2","D",.,"A",,"A",.,"A",2569,"D","3","D",40,"D",,"A",,"A","4","D",,"A",52,"D",.,"A",5126,"D","1","2","D",1,,"A",.,"A","08","D","2","D",128,"D","1","D",.,"A",.,"A",67000,"D",.,"A",.,"A","1",0,"D",78,"D",0,"D",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",6677,"D",.,"A",3338,"D",.,"A",2034,"D",.,"A",.,.,.,.,.,100,5126,"D",5126,5126,5126,5126,5126,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,67000,"D",67000,67000,67000,67000,67000,100,0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100
2625032,33,"D",.,"C",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","1","D","1","D","7","D","2","D",.,"A",,"A",.,"A",1600,"D","3","D",35,"D",,"A",,"A","1","D",,"A",52,"D",.,"A",3749,"D","1","2","D",2,,"A",.,"A","01","D","2","D",.,"A","1","D",.,"A",.,"A",49000,"D",.,"A",.,"A","2",0,"D",.,"C",0,"D",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",.,"A",.,"B",.,"A",.,.,.,.,.,100,3749,"D",3749,3749,3749,3749,3749,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,49000,"D",49000,49000,49000,49000,49000,100,0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100
2625032,7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","3",,"A",,"A",,"A",,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A","5",,"A",3,,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.
2625032,4,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","3",,"A",,"A",,"A",,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A","5",,"A",4,,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.
2625062,65,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","2","D",,"A","4","D",,"A",.,"A",,"A",.,"A",.,"A","3","D",.,"A","2","D","1","D",,"A",,"A",0,"D",.,"A",.,"A","1",,"A",1,,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",300,"D",.,"A",.,"A",.,"A","2",.,"A",.,"A",1800,"D",6,"D",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","4",,"A",,"A",,"A","4","D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,300,"D",300,300,300,300,300,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,1800,"D",1800,1800,1800,1800,1800,.,"A",.,.,.,.,.,100
2625062,72,"D",.,"C",.,"B",.,"A",.,"B",.,"A",.,"B",,"A","2","1","D","1","D","7","D","1","D",.,"A",,"A",.,"A",.,"C","3","D",40,"D","2","D",,"A","1","D",,"A",52,"D",.,"A",3519,"D","1","2","D",2,,"A",.,"A","10","D","1","D",20,"D","1","D",.,"A",800,"D",46000,"D",.,"A",.,"A","1",0,"D",.,"C",1600,"D",2,"D",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","4",,"A",,"A",,"A","4","D",,"A",,"A",,"A","2","D",.,"B",.,"A",.,"B",.,"A",.,"B",.,"A",.,.,.,.,.,100,3519,"D",3519,3519,3519,3519,3519,.,"A",.,.,.,.,.,100,800,"D",800,800,800,800,800,100,46000,"D",46000,46000,46000,46000,46000,100,0,"D",0,0,0,0,0,1600,"D",1600,1600,1600,1600,1600,.,"A",.,.,.,.,.,100
2625072,82,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","1","2","D",,"A","7","D",,"A",.,"A",,"A",.,"A",.,"A","3","D",.,"A","1","D","1","D",,"A",,"A",0,"D",.,"A",.,"A","2",,"A",1,,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",2400,"D",.,"A",.,"A",.,"A","2",.,"A",.,"A",30059,"D",12,"D",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,2400,"D",2400,2400,2400,2400,2400,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,30059,"D",30059,30059,30059,30059,30059,.,"A",.,.,.,.,.,100
2625072,87,"T",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","0","2","D",,"A","4","D",,"A",.,"A",,"A",.,"A",.,"A","3","D",.,"A","1","D","1","D",,"A",,"A",0,"D",.,"A",.,"A","2",,"A",2,,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",1000,"D",.,"A",.,"A",.,"A","1",.,"A",.,"A",2210,"D",2,"D",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,1000,"D",1000,1000,1000,1000,1000,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,2210,"D",2210,2210,2210,2210,2210,.,"A",.,.,.,.,.,100
2625082,47,"D",.,"C",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","1","1","D","1","D","5","D","1","D",.,"A",,"A",.,"A",.,"C","3","D",55,"D",,"A",,"A","4","D",,"A",52,"D",.,"A",6503,"D","1","2","D",1,,"A",.,"A","08","D","2","D",.,"A","1","D",.,"A",.,"A",85000,"D",.,"A",.,"A","1",0,"D",.,"C",0,"D",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",.,"A",.,"B",.,"A",.,.,.,.,.,100,6503,"D",6503,6503,6503,6503,6503,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,85000,"D",85000,85000,85000,85000,85000,100,0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100
2625082,31,"D",.,"C",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","1","D","4","D","5","D","2","D",.,"A",,"A",.,"A",.,"C","3","D",8,"D",,"A",,"A","1","D",,"A",39,"D",.,"A",145,"D","1","2","D",2,,"A",.,"A","04","D","2","D",.,"A","1","D",.,"A",.,"A",1900,"D",.,"A",.,"A","2",0,"D",.,"C",0,"D",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",.,"A",.,"B",.,"A",.,.,.,.,.,100,145,"D",145,145,145,145,145,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,1900,"D",1900,1900,1900,1900,1900,100,0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100
2625082,16,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","3","1","D","4","D","3","D","2","D",.,"A",,"A",.,"A",.,"C",,"A",2,"D",,"A",,"A","1","D",,"A",10,"D",.,"A",0,"D","5",,"A",3,,"A",.,"A","10","D","7","D",.,"A","1","D",.,"A",.,"A",.,"C",.,"A",.,"A","2",0,"D",.,"A",0,"D",.,"A",.,"A","2","D",,"C",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,100,90.6,"D",97,156,77,26,97,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,1186.4,"D",1272,2036,1013,344,1267,201,0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100
2625082,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","3",,"A",,"A",,"A",,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A","5",,"A",4,,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.
2625082,6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","3",,"A",,"A",,"A",,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A","5",,"A",5,,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.
2625092,40,"D",.,"C",.,"B",.,"B",.,"A",.,"A",.,"B","2","D","1","1","D","1","D","8","D","2","D",.,"A",,"A",.,"C",3000,"D","3","D",60,"D",,"A",,"A","4","D",,"A",52,"D",.,"A",4973,"D","1",,"A",1,,"A",.,"A","02","D","2","D",.,"A","1","D",.,"A",.,"A",65000,"D",.,"A",.,"A","2",0,"D",.,"C",0,"D",.,"A",.,"A","2","D",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"B",.,"B",.,"A",.,"A",.,"B",.,"A",.,.,.,.,.,100,4973,"D",4973,4973,4973,4973,4973,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,65000,"D",65000,65000,65000,65000,65000,100,0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100
2625092,39,"D",.,"C",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","1","D","3","D","4","D","1","D",.,"A",,"A",.,"A",3000,"D","3","D",40,"D",,"A",,"A","1","D",,"A",48,"D",.,"A",4973,"D","1","2","D",2,,"A",.,"A","07","D","2","D",.,"A","1","D",.,"A",.,"A",65000,"D",.,"A",.,"A","1",0,"D",.,"A",0,"D",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,100,4973,"D",4973,4973,4973,4973,4973,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,65000,"D",65000,65000,65000,65000,65000,100,0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100
2625092,14,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","3","2","D",,"A","2","D",,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",,"A","3","D",,"A",,"A",0,"D",.,"A",.,"A","1",,"A",3,,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",.,"A",.,"A",12,"D",15,"D","1",.,"A",.,"A",0,"D",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100
2625092,12,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","3",,"A",,"A",,"A",,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A","5",,"A",4,,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",.,"A",.,"A",12,"D",15,"D","1",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.
2625092,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","3",,"A",,"A",,"A",,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A","5",,"A",5,,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",.,"A",.,"A",12,"D",15,"D","1",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.
2625102,23,"D",.,"C",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","1","1","D","2","D","6","D","2","D",.,"A",,"A",.,"A",.,"C","3","D",25,"D",,"A",,"A","1","D",,"A",52,"D",.,"A",1913,"D","1","2","D",1,,"A",.,"A","10","D","1","D",.,"A","1","D",.,"A",.,"A",25000,"D",.,"A",.,"A","2",0,"D",.,"C",0,"D",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",.,"A",.,"B",.,"A",.,.,.,.,.,100,1913,"D",1913,1913,1913,1913,1913,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,25000,"D",25000,25000,25000,25000,25000,100,0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100
2625102,26,"D",.,"C",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","1","D","1","D","4","D","1","D",.,"A",,"A",.,"A",.,"C","3","D",50,"D",,"A",,"A","1","D",,"A",52,"D",.,"A",1913,"D","1","2","D",2,,"A",.,"A","13","D","2","D",.,"A","1","D",.,"A",.,"A",25000,"D",.,"A",.,"A","1",0,"D",.,"C",0,"D",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",.,"A",.,"B",.,"A",.,.,.,.,.,100,1913,"D",1913,1913,1913,1913,1913,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,25000,"D",25000,25000,25000,25000,25000,100,0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100
2625112,48,"D",.,"C",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","1","1","D","3","D","2","D","2","D",.,"A",,"A",.,"A",270,"D",,"A",40,"D",,"A",,"A","1","D",,"A",16,"D",.,"A",184,"D","4","1","D",1,,"A",.,"A","10","D","1","D",.,"A","1","D",.,"A",.,"A",2400,"D",.,"A",.,"A","1",0,"D",.,"A",0,"D",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","1","6","D","1",,"A",,"A",,"A",,"A",,"A","6","D",,"A",,"A",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,100,184,"D",184,184,184,184,184,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,2400,"D",2400,2400,2400,2400,2400,100,0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100
2625124,30,"D",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","1","1","D","2","D","5","D",,"B",.,"A",,"A",.,"B",.,"B","3","D",20,"D",,"A",,"A","1","D",,"A",52,"D",.,"A",0,"D","1",,"A",1,,"A",.,"A","10","D",,"B",.,"B","1","D",.,"B",.,"A",.,"B",.,"A",.,"A","1",0,"D",.,"B",0,"D",.,"A",.,"A",,"A",,"B",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","1","4","D","5",,"A",,"A",,"A",,"A","5","D",,"A",,"A",,"A",.,"B",.,"B",.,"B",.,"B",.,"B",.,"A",.,.,.,.,.,100,1607.4,"D",284,3542,1791,2015,405,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,21009.8,"D",3709,46298,23406,26338,5298,201,0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100
